"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-04-13",,"60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-04-14",,"63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-04-15",,"61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-04-16",,"62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-04-17",,"56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-04-18",,"60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-04-19",,"59",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-04-20",,"60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-04-21",,"59",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-04-22",,"61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-04-23",,"63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-04-24",,"61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-04-25",,"63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-04-26",,"61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-04-27",,"60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-04-28",,"59",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-04-29",,"61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-04-30",,"62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-01",,"65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-02",,"61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-03",,"56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-04",,"59",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-05",,"55",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-06",,"55",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-07",,"53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-08",,"52",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-09",,"58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-10",,"58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-11",,"59",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-12",,"57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-13",,"63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-14",,"65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-15",,"65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-16",,"64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-17",,"55",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-18",,"56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-19",,"53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-20",,"53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-21",,"53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-22",,"51",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-23",,"53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-24",,"52",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-25",,"58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-26",,"64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-27",,"62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-28",,"63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-29",,"63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-30",,"61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-05-31",,"57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-06-01",,"61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-06-02",,"57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-06-03",,"58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-06-04",,"51",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-06-05",,"54",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-06-06",,"53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-06-07",,"54",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-06-08",,"56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-06-09",,"52",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-06-10",,"54",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-06-11",,"56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-06-12",,"61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-06-13",,"55",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-06-14",,"61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-06-15",,"59",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-06-16",,"56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-06-17",,"56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-06-18",,"51",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-06-19",,"51",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-06-20",,"51",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-06-21",,"51",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-06-22",,"47",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-06-23",,"45",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-06-24",,"47",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-06-25",,"49",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-06-26",,"48",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-06-27",,"46",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-06-28",,"45",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-06-29",,"49",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-06-30",,"49",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-01",,"49",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-02",,"60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-03",,"52",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-04",,"51",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-05",,"54",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-06",,"55",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-07",,"55",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-08",,"52",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-09",,"46",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-10",,"46",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-11",,"50",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-12",,"51",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-13",,"53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-14",,"50",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-15",,"57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-16",,"58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-17",,"60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-18",,"59",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-19",,"57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-20",,"54",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-21",,"52",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-22",,"53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-23",,"52",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-24",,"51",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-25",,"54",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-26",,"50",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-27",,"45",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-28",,"47",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-29",,"47",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-30",,"48",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-07-31",,"47",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-01",,"48",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-02",,"54",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-03",,"52",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-04",,"50",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-05",,"50",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-06",,"49",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-07",,"48",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-08",,"48",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-09",,"49",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-10",,"51",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-11",,"56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-12",,"53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-13",,"51",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-14",,"55",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-15",,"56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-16",,"52",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-17",,"49",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-18",,"44",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-19",,"51",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-20",,"55",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-21",,"53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-22",,"54",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-23",,"52",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-24",,"55",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-25",,"56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-26",,"51",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-27",,"51",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-28",,"55",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-29",,"51",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-30",,"55",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-08-31",,"54",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-09-01",,"54",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-09-02",,"53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-09-03",,"55",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-09-04",,"56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-09-05",,"56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-09-06",,"60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-09-07",,"59",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-09-08",,"55",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-09-09",,"51",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-09-10",,"49",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-09-11",,"57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-09-12",,"60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-09-13",,"57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-09-14",,"60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-09-15",,"58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-09-16",,"54",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-09-17","0.04","56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-09-18","0.00","57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-09-19",,"57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-09-20",,"54",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-09-21",,"51",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-09-22",,"52",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-09-23",,"53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-09-24",,"53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-09-25",,"54",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-09-26",,"58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-09-27",,"51",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-09-28",,"56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-09-29",,"57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-09-30","0.00","57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-01","0.00","57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-02","0.00","58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-03","0.00","54",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-04","0.00","58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-05","0.00","59",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-06","0.00","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-07","0.24","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-08","0.83","61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-09","0.00","60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-10","0.00","60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-11","0.00","59",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-12","0.04","61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-13","0.00","59",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-14","0.00","53",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-15","0.00","52",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-16","0.00","54",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-17","0.00","55",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-18","0.00","58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-19","0.00","58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-20","0.00","61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-21","0.35","60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-22","0.00","59",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-23","0.00","57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-24","0.00","56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-25","0.00","61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-26","0.00","61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-27","0.02","63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-28","0.16","63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-29","0.00","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-30","0.00","63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-10-31","0.00","63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-11-01","0.00","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-11-02","0.00","65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-11-03","0.00","63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-11-04","0.75","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-11-05","0.00","66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-11-06","0.02","67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-11-07","0.00","66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-11-08","0.00","67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-11-09","0.12","67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-11-10","0.94","66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-11-11","0.28","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-11-12","0.08","59",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-11-13","0.00","60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-11-14","0.00","60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-11-15","0.00","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-11-16","0.00","65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-11-17","0.00","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-11-18","0.04","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-11-19","0.00","58",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-11-20","0.16","56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-11-21","0.12","57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-11-22","0.00","59",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-11-23","0.00","60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-11-24","0.24","61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-11-25","0.04","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-11-26","0.00","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-11-27","2.44","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-11-28","0.24","57",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-11-29","0.04","60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-11-30","0.00","61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-01","0.00","63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-02","0.00","63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-03","0.00","63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-04","0.00","65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-05","0.00","65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-06","0.00","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-07","0.00","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-08","0.00","60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-09","0.00","63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-10","0.00","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-11","0.16","66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-12","0.24","68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-13","0.02","63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-14","0.00","60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-15","0.00","61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-16","0.00","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-17","0.00","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-18","0.00","68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-19","0.08","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-20","0.00","61",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-21",,"60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-22","0.00","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-23","0.00","63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-24",,"63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-25","0.00","60",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-26","0.00","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-27","0.00","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-28","0.00","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-29","0.00","63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-30","0.00","65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","1999-12-31","0.12","66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-01","0.24","68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-02","0.03","65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-03","0.00","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-04","0.12","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-05","0.00","65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-06","0.00","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-07","0.00","66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-08","0.00","66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-09","0.63","65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-10","0.00","66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-11","0.00","65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-12","0.00","65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-13",,"64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-14",,"67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-15",,"67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-16",,"66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-17",,"67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-18",,"68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-19","1.18","63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-20","0.00","67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-21",,"68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-22",,"71",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-23",,"73",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-24","0.63","70",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-25","0.87","65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-26","0.00","63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-27",,"65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-28",,"67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-29","0.00","69",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-30","0.16","67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-01-31","0.16","65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-02-01","0.00","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-02-02","0.00","64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-02-03",,"65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-02-04",,"66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-02-05",,"67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-02-06",,"68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-02-07",,"65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-02-08",,"65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-02-09",,"67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-02-10",,"68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-02-11",,"69",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-02-12",,"69",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-02-13",,"70",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-02-14","0.04","71",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-02-15","0.00","69",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-02-16",,"68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-02-17",,"68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-02-18",,"68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-02-19",,"68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-02-20",,"66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-02-21",,"68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-02-22",,"66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-02-23",,"67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-02-24",,"67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-02-25",,"68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-02-26",,"67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-02-27",,"67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-02-28",,"65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-02-29",,"69",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-03-01","0.63","69",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-03-02","0.00","70",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-03-03",,"68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-03-04",,"68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-03-05",,"67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-03-06",,"68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-03-07",,"66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-03-08",,"66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-03-09",,"66",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-03-10",,"68",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-03-11",,"67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-03-12","0.28","67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-03-13","0.08","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-03-14","0.59","62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-03-15","0.00","65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-03-16",,"65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-03-17",,"63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-03-18",,"64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-03-19",,"65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-03-20",,"67",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-03-21",,"65",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-03-22",,"56",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-03-23",,"59",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-03-24",,"62",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-03-25",,"64",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-03-26",,"63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-03-27",,"63",,
"NZM00093110","AUCKLAND AERO AWS, NZ","2000-03-28",,"62",,
