Date(NZST),SoilMoisture(%)
20120714,64
20120715,63.9
20120715,64.4
20120715,61.7
20120715,61.7
20120715,61.6
20120715,61.6
20120715,60
20120715,63.1
20120715,62.3
20120715,61.6
20120715,61.2
20120715,60.5
20120715,59.9
20120715,59.6
20120715,59.2
20120715,58.9
20120715,58.6
20120715,58.5
20120715,58.1
20120715,57.9
20120715,58
20120715,57.7
20120715,57.6
20120715,57.3
20120716,57.2
20120716,57
20120716,57
20120716,56.9
20120716,56.9
20120716,56.8
20120716,56.8
20120716,56.5
20120716,56.5
20120716,56.5
20120716,56.5
20120716,56.5
20120716,56.4
20120716,56.4
20120716,56.5
20120716,56.5
20120716,56.4
20120716,56.5
20120716,56.5
20120716,56.5
20120716,56.5
20120716,56.2
20120716,56.7
20120716,56.5
20120717,57
20120717,56.7
20120717,56.7
20120717,56.7
20120717,56.7
20120717,56.6
20120717,56.5
20120717,56.6
20120717,56.8
20120717,56.4
20120717,56.3
20120717,56.3
20120717,56.2
20120717,56.3
20120717,56.5
20120717,56.2
20120717,56.3
20120717,56
20120717,56
20120717,56
20120717,56
20120717,56
20120717,55.8
20120717,55.8
20120718,55.8
20120718,55.6
20120718,55.6
20120718,55.5
20120718,55.6
20120718,55.7
20120718,55.3
20120718,55.3
20120718,55.3
20120718,55.5
20120718,55.4
20120718,55.6
20120718,55.3
20120718,55.4
20120718,55.3
20120718,55.2
20120718,55.5
20120718,55.3
20120718,55.2
20120718,55.4
20120718,55.1
20120718,55.1
20120718,55.1
20120718,55.1
20120719,54.6
20120719,54.7
20120719,54.8
20120719,54.6
20120719,54.7
20120719,54.8
20120719,54.8
20120719,54.8
20120719,54.8
20120719,54.7
20120719,54.6
20120719,54.7
20120719,54.7
20120719,54.7
20120719,54.7
20120719,54.6
20120719,54.5
20120719,54.6
20120719,54.7
20120719,54.4
20120719,54.7
20120719,54.7
20120719,54.7
20120719,54.6
20120720,54.6
20120720,54.3
20120720,54.2
20120720,54.2
20120720,54.2
20120720,54.4
20120720,54.4
20120720,54.4
20120720,54.4
20120720,54.3
20120720,54.2
20120720,54.2
20120720,54.4
20120720,54.2
20120720,54.2
20120720,54.2
20120720,54.3
20120720,54.2
20120720,54.1
20120720,53.7
20120720,54.2
20120720,54.2
20120720,53.7
20120720,53.8
20120721,53.8
20120721,53.8
20120721,53.7
20120721,53.8
20120721,53.9
20120721,54
20120721,53.9
20120721,53.6
20120721,53.7
20120721,53.8
20120721,53.8
20120721,54.2
20120721,54.2
20120721,53.9
20120721,53.8
20120721,53.8
20120721,53.8
20120721,53.7
20120721,53.8
20120721,53.8
20120721,53.8
20120721,53.8
20120721,53.7
20120721,53.8
20120722,53.8
20120722,53.8
20120722,53.7
20120722,53.8
20120722,53.8
20120722,53.7
20120722,53.7
20120722,53.8
20120722,53.8
20120722,53.8
20120722,53.7
20120722,53.8
20120722,53.8
20120722,53.8
20120722,53.8
20120722,53.7
20120722,53.6
20120722,53.6
20120722,53.8
20120722,53.8
20120722,53.8
20120722,53.7
20120722,53.8
20120722,53.8
20120723,53.8
20120723,53.8
20120723,53.8
20120723,53.8
20120723,53.6
20120723,53.8
20120723,54
20120723,53.7
20120723,53.8
20120723,53.6
20120723,53.7
20120723,53.7
20120723,53.8
20120723,53.8
20120723,53.8
20120723,53.8
20120723,53.8
20120723,53.8
20120723,53.8
20120723,53.7
20120723,53.6
20120723,53.8
20120723,53.7
20120723,53.8
20120724,53.8
20120724,53.8
20120724,53.8
20120724,53.7
20120724,53.8
20120724,53.8
20120724,53.8
20120724,53.6
20120724,53.5
20120724,53.5
20120724,53.6
20120724,53.6
20120724,53.5
20120724,53.5
20120724,53.6
20120724,53.6
20120724,53.5
20120724,53.4
20120724,53.8
20120724,53.8
20120724,53.8
20120724,53.6
20120724,53.5
20120724,53.3
20120725,53.3
20120725,53.4
20120725,53.3
20120725,53.4
20120725,53.4
20120725,53.3
20120725,53.3
20120725,53.3
20120725,53.4
20120725,53.4
20120725,53.3
20120725,53.3
20120725,53.4
20120725,53.4
20120725,53.3
20120725,53.3
20120725,53.4
20120725,53.4
20120725,53.3
20120725,53.3
20120725,53.4
20120725,53.4
20120725,53.3
20120725,53.4
20120726,53.4
20120726,53.2
20120726,53.3
20120726,53.4
20120726,53.4
20120726,53.4
20120726,53.3
20120726,53.4
20120726,53.4
20120726,53.4
20120726,53.3
20120726,53.3
20120726,53.4
20120726,53.5
20120726,53.4
20120726,53.4
20120726,53.3
20120726,53.3
20120726,53.4
20120726,53.4
20120726,53.3
20120726,53.3
20120726,53.4
20120726,53.4
20120727,53.3
20120727,53.3
20120727,53.4
20120727,53.3
20120727,53.3
20120727,53.4
20120727,53.4
20120727,53.3
20120727,53.3
20120727,53.3
20120727,53.4
20120727,53.5
20120727,53.6
20120727,53.5
20120727,53.3
20120727,53.4
20120727,53.6
20120727,53.5
20120727,53.3
20120727,53.3
20120727,53.4
20120727,53.4
20120727,53.4
20120727,53.3
20120728,53.3
20120728,53.3
20120728,53.3
20120728,53.4
20120728,53.4
20120728,53.4
20120728,53.3
20120728,53.4
20120728,53.4
20120728,53.3
20120728,53.3
20120728,53.4
20120728,53.4
20120728,53.4
20120728,53.3
20120728,53.3
20120728,53.4
20120728,53.2
20120728,53.4
20120728,53.3
20120728,53.4
20120728,53.3
20120728,53.3
20120728,53.3
20120729,53.1
20120729,53.1
20120729,53.2
20120729,53.1
20120729,53.2
20120729,53.1
20120729,53.2
20120729,53.1
20120729,53.1
20120729,53.2
20120729,53.1
20120729,53.2
20120729,53.3
20120729,53.2
20120729,53.1
20120729,53.2
20120729,53.1
20120729,53.2
20120729,53.4
20120729,53.1
20120729,53
20120729,52.9
20120729,53
20120729,52.9
20120730,52.9
20120730,52.9
20120730,52.9
20120730,52.9
20120730,53
20120730,52.9
20120730,53
20120730,52.9
20120730,52.8
20120730,52.9
20120730,53
20120730,52.9
20120730,52.9
20120730,52.8
20120730,52.7
20120730,52.5
20120730,52.6
20120730,52.9
20120730,52.9
20120730,53
20120730,52.9
20120730,52.7
20120730,52.8
20120730,52.7
20120731,52.5
20120731,52.5
20120731,52.5
20120731,52.5
20120731,52.7
20120731,52.9
20120731,52.9
20120731,52.9
20120731,52.9
20120731,52.6
20120731,52.5
20120731,52.6
20120731,52.6
20120731,53
20120731,52.8
20120731,52.7
20120731,52.5
20120731,52.7
20120731,52.8
20120731,52.7
20120731,52.9
20120731,53
20120731,52.7
20120801,52.7
20120801,52.8
20120801,52.7
20120801,53
20120801,52.7
20120801,52.8
20120801,52.7
20120801,52.7
20120801,52.7
20120801,52.8
20120801,52.7
20120801,52.9
20120801,53.1
20120801,52.7
20120801,52.8
20120801,52.9
20120801,53.2
20120801,53.2
20120801,52.8
20120801,52.8
20120801,52.8
20120801,52.9
20120801,52.8
20120801,52.8
20120802,52.9
20120802,52.9
20120802,53
20120802,52.8
20120802,52.8
20120802,52.7
20120802,52.8
20120802,52.7
20120802,52.7
20120802,52.7
20120802,52.9
20120802,53
20120802,52.9
20120802,52.7
20120802,53
20120802,52.9
20120802,52.8
20120802,52.6
20120802,52.9
20120802,52.9
20120802,52.5
20120802,52.5
20120802,52.6
20120802,52.5
20120803,52.5
20120803,52.5
20120803,52.5
20120803,52.5
20120803,52.5
20120803,52.5
20120803,52.5
20120803,52.6
20120803,52.5
20120803,52.5
20120803,52.5
20120803,52.6
20120803,52.6
20120803,52.6
20120803,52.5
20120803,52.5
20120803,52.5
20120803,52.5
20120803,52.6
20120803,52.6
20120803,52.5
20120803,52.6
20120803,52.5
20120803,52.5
20120804,52.5
20120804,52.5
20120804,52.5
20120804,52.5
20120804,52.5
20120804,52.5
20120804,52.5
20120804,52.5
20120804,52.6
20120804,52.5
20120804,52.5
20120804,52.5
20120804,52.5
20120804,52.6
20120804,52.6
20120804,52.7
20120804,52.5
20120804,52.4
20120804,52.3
20120804,52.3
20120804,52.4
20120804,52.3
20120804,52.3
20120804,52.3
20120805,52.3
20120805,52.3
20120805,52.3
20120805,52.3
20120805,52.3
20120805,52.3
20120805,52.4
20120805,52.3
20120805,52.3
20120805,52.4
20120805,52.3
20120805,52.3
20120805,52.4
20120805,52.3
20120805,52.3
20120805,52.3
20120805,52.3
20120805,52.5
20120805,52.5
20120805,52.1
20120805,52.2
20120805,52.1
20120805,52.1
20120805,52.1
20120806,52.1
20120806,52.1
20120806,52.1
20120806,52.2
20120806,52.1
20120806,52.2
20120806,52.2
20120806,52.1
20120806,52.1
20120806,52.1
20120806,52.2
20120806,52.1
20120806,52.1
20120806,52.1
20120806,52.1
20120806,52.1
20120806,52.1
20120806,52.1
20120806,52.2
20120806,52.1
20120806,52.1
20120806,51.9
20120806,52.1
20120806,52.1
20120807,52.1
20120807,51.9
20120807,51.9
20120807,51.9
20120807,52
20120807,52
20120807,52.1
20120807,52.3
20120807,52.3
20120807,52.3
20120807,52
20120807,52.1
20120807,51.9
20120807,51.9
20120807,52.3
20120807,52.3
20120807,52.4
20120807,52.3
20120807,52.5
20120807,52.8
20120807,53.1
20120807,53.2
20120807,53.6
20120807,53.5
20120808,53.6
20120808,53.6
20120808,53.5
20120808,53.4
20120808,53.3
20120808,53.3
20120808,53.3
20120808,53.6
20120808,53.6
20120808,53.5
20120808,53.7
20120808,53.6
20120808,53.6
20120808,53.8
20120808,53.7
20120808,53.8
20120808,53.8
20120808,53.6
20120808,53.6
20120808,53.8
20120808,53.8
20120808,53.7
20120808,53.6
20120808,53.5
20120809,53.6
20120809,53.6
20120809,53.6
20120809,53.6
20120809,53.6
20120809,53.6
20120809,53.5
20120809,53.6
20120809,53.6
20120809,53.6
20120809,53.5
20120809,53.5
20120809,53.4
20120809,53.3
20120809,53.4
20120809,53.4
20120809,53.4
20120809,53.3
20120809,53.1
20120809,53.2
20120809,53.2
20120809,53.2
20120809,53.1
20120809,53.2
20120810,53.2
20120810,53.1
20120810,53.2
20120810,53.1
20120810,53.2
20120810,53.1
20120810,53.1
20120810,53.2
20120810,53
20120810,52.8
20120810,53
20120810,52.9
20120810,53
20120810,52.9
20120810,53.1
20120810,53
20120810,52.9
20120810,52.9
20120810,53
20120810,52.9
20120810,53
20120810,52.9
20120810,53
20120810,52.9
20120811,52.9
20120811,52.9
20120811,52.9
20120811,52.9
20120811,53
20120811,52.9
20120811,53
20120811,52.7
20120811,52.8
20120811,52.8
20120811,52.7
20120811,52.7
20120811,52.8
20120811,53.2
20120811,52.8
20120811,52.9
20120811,53
20120811,53
20120811,53.1
20120811,52.9
20120811,52.9
20120811,52.7
20120811,52.8
20120811,52.7
20120812,52.8
20120812,52.7
20120812,52.7
20120812,52.7
20120812,52.7
20120812,52.8
20120812,52.7
20120812,52.7
20120812,52.7
20120812,52.8
20120812,52.7
20120812,52.9
20120812,53
20120812,52.9
20120812,52.9
20120812,53
20120812,53.2
20120812,53.3
20120812,53.6
20120812,53.5
20120812,53.6
20120812,53.5
20120812,53.6
20120812,53.8
20120813,53.8
20120813,53.8
20120813,53.8
20120813,53.7
20120813,53.8
20120813,53.9
20120813,54
20120813,53.8
20120813,54.1
20120813,54
20120813,54
20120813,54
20120813,54
20120813,53.7
20120813,54
20120813,54
20120813,54
20120813,53.7
20120813,53.8
20120813,53.7
20120813,53.6
20120813,53.6
20120813,53.8
20120813,53.7
20120814,53.6
20120814,53.6
20120814,53.6
20120814,53.6
20120814,53.5
20120814,53.6
20120814,53.6
20120814,53.6
20120814,53.6
20120814,53.5
20120814,53.5
20120814,53.6
20120814,53.6
20120814,53.6
20120814,53.3
20120814,53.6
20120814,53.5
20120814,53.6
20120814,53.5
20120814,53.1
20120814,53.2
20120814,53.1
20120814,52.9
20120814,53
20120815,52.9
20120815,53.1
20120815,53.1
20120815,53.1
20120815,53
20120815,52.9
20120815,52.9
20120815,52.9
20120815,52.9
20120815,53
20120815,52.9
20120815,52.8
20120815,53
20120815,52.9
20120815,53.1
20120815,52.7
20120815,52.8
20120815,52.7
20120815,52.7
20120815,52.7
20120815,52.8
20120815,52.7
20120815,52.7
20120815,52.7
20120816,52.7
20120816,52.7
20120816,52.8
20120816,52.9
20120816,52.7
20120816,52.8
20120816,53.1
20120816,53
20120816,52.9
20120816,53.2
20120816,53.1
20120816,53.2
20120816,53.1
20120816,53.2
20120816,53.2
20120816,53.1
20120816,53.2
20120816,53.1
20120816,53.2
20120816,53
20120816,53
20120816,52.9
20120816,53
20120816,52.9
20120817,52.9
20120817,52.7
20120817,52.9
20120817,52.9
20120817,52.7
20120817,52.8
20120817,53
20120817,52.7
20120817,53
20120817,53.1
20120817,53.2
20120817,53.1
20120817,53.2
20120817,53.2
20120817,53.1
20120817,53.2
20120817,53.1
20120817,53.1
20120817,52.8
20120817,52.7
20120817,52.7
20120817,52.7
20120817,52.6
20120817,52.6
20120818,52.6
20120818,52.5
20120818,52.5
20120818,52.5
20120818,52.5
20120818,52.5
20120818,52.7
20120818,52.6
20120818,52.6
20120818,52.7
20120818,52.8
20120818,52.9
20120818,52.9
20120818,52.9
20120818,52.7
20120818,52.8
20120818,52.7
20120818,52.7
20120818,52.7
20120818,52.5
20120818,52.5
20120818,52.7
20120818,52.7
20120818,52.7
20120819,52.8
20120819,52.7
20120819,52.7
20120819,52.7
20120819,52.7
20120819,52.8
20120819,52.7
20120819,52.6
20120819,52.5
20120819,52.7
20120819,52.9
20120819,52.7
20120819,52.5
20120819,52.8
20120819,52.8
20120819,52.7
20120819,52.7
20120819,52.8
20120819,52.7
20120819,52.7
20120819,52.8
20120819,53.2
20120819,53.3
20120819,53.4
20120820,53.8
20120820,54
20120820,54.1
20120820,54
20120820,54.2
20120820,54.2
20120820,54.3
20120820,54.5
20120820,54.6
20120820,54.8
20120820,55.2
20120820,55.2
20120820,55.2
20120820,55.3
20120820,55.1
20120820,55.2
20120820,55.3
20120820,55.1
20120820,54.8
20120820,54.7
20120820,54.7
20120820,54.6
20120820,54.7
20120820,54.4
20120821,54.2
20120821,54.2
20120821,54.3
20120821,54.2
20120821,54.2
20120821,54.3
20120821,54
20120821,54
20120821,54
20120821,54
20120821,54
20120821,53.8
20120821,54
20120821,54
20120821,53.9
20120821,54
20120821,53.6
20120821,53.6
20120821,53.6
20120821,53.3
20120821,53.3
20120821,53.4
20120821,53.4
20120821,53.3
20120822,53.1
20120822,53.2
20120822,53.1
20120822,53.2
20120822,53.1
20120822,53.1
20120822,52.9
20120822,53.2
20120822,53.1
20120822,53.2
20120822,53.1
20120822,52.9
20120822,53
20120822,53.2
20120822,53
20120822,53
20120822,53.1
20120822,53
20120822,52.7
20120822,52.7
20120822,52.7
20120822,52.8
20120822,52.6
20120822,52.5
20120823,52.5
20120823,52.5
20120823,52.7
20120823,52.5
20120823,52.5
20120823,52.5
20120823,52.6
20120823,52.5
20120823,52.7
20120823,52.5
20120823,52.7
20120823,52.7
20120823,53
20120823,52.7
20120823,52.6
20120823,52.7
20120823,52.8
20120823,52.7
20120823,52.7
20120823,52.7
20120823,52.5
20120823,52.5
20120823,52.4
20120823,52.3
20120824,52.3
20120824,52.3
20120824,52.3
20120824,52.4
20120824,52.5
20120824,52.5
20120824,52.3
20120824,52.3
20120824,52.3
20120824,52.5
20120824,52.5
20120824,52.5
20120824,52.5
20120824,52.5
20120824,52.6
20120824,52.7
20120824,52.4
20120824,52.3
20120824,52.6
20120824,52.3
20120824,52.4
20120824,52.3
20120824,52.3
20120824,52.3
20120825,52.3
20120825,52.3
20120825,52.3
20120825,52.4
20120825,52.3
20120825,52.3
20120825,52.3
20120825,52.3
20120825,52.3
20120825,52.4
20120825,52.1
20120825,52.4
20120825,52.3
20120825,52.5
20120825,52.5
20120825,52.2
20120825,52.3
20120825,52.4
20120825,52.3
20120825,52.3
20120825,52.3
20120825,52.3
20120825,52.3
20120825,51.9
20120826,51.9
20120826,51.9
20120826,51.9
20120826,51.9
20120826,52
20120826,51.9
20120826,52.5
20120826,53.3
20120826,54
20120826,54.6
20120826,55.1
20120826,55.1
20120826,54.9
20120826,55
20120826,55
20120826,55.1
20120826,54.9
20120826,54.6
20120826,54.8
20120826,54.7
20120826,54.6
20120826,54.8
20120826,54.9
20120826,56
20120827,56.6
20120827,57.2
20120827,57.9
20120827,58.5
20120827,59.2
20120827,60
20120827,59.9
20120827,59.5
20120827,58.9
20120827,60.1
20120827,59
20120827,58.4
20120827,57.7
20120827,57.5
20120827,57.2
20120827,56.9
20120827,56.7
20120827,56.5
20120827,56.3
20120827,56
20120827,55.7
20120827,55.6
20120827,55.6
20120827,55.3
20120828,55.5
20120828,55
20120828,55.1
20120828,55.1
20120828,54.7
20120828,54.9
20120828,54.9
20120828,54.9
20120828,54.9
20120828,54.6
20120828,54.8
20120828,54.6
20120828,54.7
20120828,54.4
20120828,54.5
20120828,54.7
20120828,54.4
20120828,54.4
20120828,54
20120828,54.2
20120828,54
20120828,53.8
20120828,54
20120828,53.8
20120829,53.8
20120829,53.9
20120829,53.8
20120829,53.8
20120829,53.8
20120829,53.8
20120829,53.6
20120829,53.6
20120829,53.6
20120829,53.5
20120829,53.4
20120829,53.6
20120829,53.6
20120829,53.6
20120829,53.4
20120829,53.3
20120829,53.3
20120829,53.3
20120829,53.1
20120829,53.3
20120829,53.2
20120829,53.1
20120829,53.1
20120829,53.2
20120830,53.1
20120830,53.2
20120830,53
20120830,52.7
20120830,52.8
20120830,52.9
20120830,53
20120830,52.9
20120830,52.9
20120830,52.9
20120830,52.9
20120830,53
20120830,52.9
20120830,52.7
20120830,53.2
20120830,53
20120830,52.9
20120830,53
20120830,52.8
20120830,52.7
20120830,52.7
20120830,52.7
20120830,52.8
20120830,52.7
20120831,52.7
20120831,52.6
20120831,52.4
20120831,52.4
20120831,52.3
20120831,52.3
20120831,52.4
20120831,52.3
20120831,52.3
20120831,52.4
20120831,52.6
20120831,52.3
20120831,52.5
20120831,52.5
20120831,52.6
20120831,52.7
20120831,52.6
20120831,52.4
20120831,52.5
20120831,52.4
20120831,52.3
20120831,52.3
20120831,52.1
20120831,52.1
20120901,52.1
20120901,52.2
20120901,52.1
20120901,52.1
20120901,52.1
20120901,52.1
20120901,52.1
20120901,52
20120901,52.2
20120901,52.1
20120901,52.1
20120901,52.4
20120901,52.3
20120901,52.1
20120901,52.3
20120901,52.3
20120901,52.4
20120901,52.3
20120901,51.9
20120901,51.9
20120901,51.9
20120901,51.9
20120901,52.3
20120901,52.4
20120902,52.3
20120902,52.3
20120902,52.4
20120902,52.3
20120902,52.3
20120902,52.3
20120902,51.9
20120902,52.4
20120902,52.8
20120902,52.7
20120902,53.1
20120902,53.5
20120902,53.6
20120902,53.7
20120902,54
20120902,54
20120902,54
20120902,54.2
20120902,54.4
20120902,55
20120902,55.5
20120902,56
20120902,56.8
20120902,57.8
20120903,58.9
20120903,59
20120903,58.9
20120903,59.5
20120903,59.2
20120903,59.7
20120903,59.8
20120903,59.5
20120903,59.7
20120903,59.4
20120903,59.4
20120903,59.1
20120903,58.6
20120903,58.1
20120903,58.1
20120903,57.3
20120903,57.2
20120903,56.9
20120903,56.4
20120903,56.5
20120903,56.8
20120903,56.7
20120903,56.8
20120903,56.7
20120904,56.5
20120904,56.4
20120904,56.5
20120904,56.5
20120904,56.4
20120904,56.2
20120904,56.2
20120904,56.3
20120904,56.3
20120904,57.1
20120904,57.7
20120904,57.7
20120904,57.7
20120904,57.5
20120904,57.2
20120904,57
20120904,56.8
20120904,56.5
20120904,56.5
20120904,56.4
20120904,56.9
20120904,57.2
20120904,57.4
20120904,57.6
20120905,57.7
20120905,57.7
20120905,57.6
20120905,57.6
20120905,57.7
20120905,57.6
20120905,57.4
20120905,57.2
20120905,57.2
20120905,56.9
20120905,56.9
20120905,56.7
20120905,56.7
20120905,56.5
20120905,56.5
20120905,56.5
20120905,56.2
20120905,56
20120905,56
20120905,55.7
20120905,55.8
20120905,55.8
20120905,55.3
20120905,55.3
20120906,55.1
20120906,55.1
20120906,54.9
20120906,54.9
20120906,54.9
20120906,54.9
20120906,54.9
20120906,54.9
20120906,54.6
20120906,54.5
20120906,54.6
20120906,54.4
20120906,54.4
20120906,54.4
20120906,54.7
20120906,54.4
20120906,54.4
20120906,54
20120906,54
20120906,53.8
20120906,54
20120906,53.8
20120906,53.5
20120906,54
20120907,53.8
20120907,54.1
20120907,54.7
20120907,55.9
20120907,57.1
20120907,58.8
20120907,59.7
20120907,59.7
20120907,58.7
20120907,59
20120907,58.5
20120907,58.2
20120907,57.6
20120907,57.4
20120907,57
20120907,56.8
20120907,56.6
20120907,56.3
20120907,56.2
20120907,55.7
20120907,55.6
20120907,55.6
20120907,55.5
20120907,55.3
20120908,55.1
20120908,55
20120908,57
20120908,58.5
20120908,58.9
20120908,59.2
20120908,59.4
20120908,59.5
20120908,59
20120908,59.2
20120908,59.5
20120908,59.4
20120908,60
20120908,59.5
20120908,59.2
20120908,58.4
20120908,58.7
20120908,58.7
20120908,58.5
20120908,58.3
20120908,57.9
20120908,58
20120908,57.7
20120908,57.7
20120909,57.5
20120909,57.4
20120909,57
20120909,56.9
20120909,57
20120909,57
20120909,56.9
20120909,56.9
20120909,57
20120909,56.7
20120909,56.8
20120909,56.5
20120909,56.5
20120909,56.3
20120909,56.3
20120909,56
20120909,56.2
20120909,56
20120909,55.6
20120909,56
20120909,56
20120909,56.3
20120909,56.2
20120909,56.3
20120910,56.5
20120910,56.6
20120910,56.9
20120910,57
20120910,57
20120910,57
20120910,57
20120910,57
20120910,57
20120910,57
20120910,57
20120910,56.7
20120910,56.5
20120910,56.7
20120910,56.5
20120910,56.7
20120910,56.7
20120910,56.8
20120910,56.9
20120910,57.2
20120910,57.5
20120910,57.4
20120910,57.5
20120910,57.4
20120911,57.4
20120911,57.4
20120911,57.7
20120911,57.5
20120911,57.7
20120911,58
20120911,57.7
20120911,57.7
20120911,57.9
20120911,58
20120911,57.9
20120911,57.9
20120911,58.4
20120911,58.1
20120911,57.9
20120911,57.9
20120911,57.8
20120911,57.5
20120911,57.4
20120911,57.2
20120911,57.4
20120911,57.2
20120911,57.2
20120911,57
20120912,56.9
20120912,56.8
20120912,56.7
20120912,56.5
20120912,56.5
20120912,56.4
20120912,56.2
20120912,56.5
20120912,56.4
20120912,56.2
20120912,56.2
20120912,56
20120912,56
20120912,56.3
20120912,56
20120912,56
20120912,55.8
20120912,55.8
20120912,55.6
20120912,55.4
20120912,55.4
20120912,55.4
20120912,55.6
20120912,54.8
20120913,55.1
20120913,55.1
20120913,54.9
20120913,55
20120913,55.1
20120913,54.9
20120913,55.1
20120913,54.9
20120913,54.7
20120913,54.6
20120913,54.7
20120913,54.8
20120913,54.6
20120913,54.7
20120913,54.7
20120913,54.7
20120913,54.6
20120913,54.6
20120913,54.7
20120913,54.4
20120913,54
20120913,54.1
20120913,54.2
20120913,54.2
20120914,54
20120914,54
20120914,54
20120914,54.2
20120914,54
20120914,54
20120914,54
20120914,54
20120914,54
20120914,54
20120914,53.7
20120914,54
20120914,54
20120914,53.8
20120914,53.8
20120914,54
20120914,53.6
20120914,54
20120914,53.6
20120914,53.6
20120914,53.5
20120914,53.4
20120914,53.4
20120914,53.3
20120915,53.3
20120915,53.4
20120915,53.4
20120915,53.5
20120915,53.5
20120915,53.7
20120915,53.6
20120915,53.8
20120915,53.8
20120915,54
20120915,54
20120915,54
20120915,54
20120915,54.2
20120915,54.3
20120915,54.2
20120915,54.3
20120915,54.4
20120915,54.4
20120915,54.6
20120915,54.3
20120915,54.2
20120915,54.2
20120915,54.4
20120916,54.2
20120916,54.4
20120916,54.4
20120916,54.7
20120916,54.6
20120916,54.8
20120916,54.9
20120916,54.7
20120916,54.7
20120916,54.7
20120916,54.6
20120916,54.7
20120916,54.7
20120916,54.6
20120916,54.4
20120916,54.4
20120916,54.2
20120916,54.4
20120916,54.2
20120916,54.4
20120916,54
20120916,54
20120916,53.7
20120916,54
20120917,54
20120917,53.6
20120917,53.6
20120917,53.7
20120917,53.8
20120917,53.8
20120917,53.5
20120917,53.8
20120917,53.6
20120917,53.6
20120917,53.5
20120917,53.5
20120917,53.6
20120917,53.6
20120917,53.5
20120917,53.6
20120917,53.6
20120917,53.5
20120917,53.5
20120917,53.4
20120917,53.3
20120917,53.3
20120917,53.6
20120917,53.6
20120918,53.4
20120918,53.5
20120918,53.4
20120918,53.3
20120918,53.3
20120918,53.4
20120918,53.6
20120918,53.5
20120918,53.6
20120918,53.6
20120918,53.6
20120918,53.6
20120918,53.6
20120918,53.6
20120918,53.6
20120918,53.6
20120918,53.6
20120918,53.6
20120918,53.6
20120918,53.6
20120918,53.4
20120918,53.3
20120918,53.3
20120918,53.4
20120919,53.4
20120919,53.4
20120919,53.3
20120919,53
20120919,52.9
20120919,53
20120919,53.2
20120919,53.1
20120919,53.3
20120919,53.2
20120919,53.1
20120919,53.1
20120919,53.2
20120919,52.9
20120919,53
20120919,53
20120919,52.9
20120919,52.9
20120919,52.8
20120919,52.9
20120919,52.9
20120919,52.9
20120919,52.7
20120919,52.7
20120920,52.7
20120920,52.8
20120920,52.7
20120920,52.6
20120920,52.7
20120920,52.5
20120920,52.5
20120920,52.5
20120920,52.5
20120920,52.5
20120920,52.5
20120920,52.5
20120920,52.5
20120920,52.6
20120920,52.6
20120920,52.5
20120920,52.5
20120920,52.6
20120920,52.5
20120920,52.4
20120920,52.4
20120920,52.1
20120920,52.1
20120920,52.1
20120921,52.1
20120921,52
20120921,52.3
20120921,52.3
20120921,52.3
20120921,52.4
20120921,52.3
20120921,52.3
20120921,52.4
20120921,52.3
20120921,52.4
20120921,52.4
20120921,52.5
20120921,52.3
20120921,52.2
20120921,52.5
20120921,52.1
20120921,52.4
20120921,52.1
20120921,52
20120921,52.1
20120921,52
20120921,51.9
20120921,51.9
20120922,51.9
20120922,51.9
20120922,52
20120922,51.9
20120922,51.9
20120922,51.9
20120922,51.9
20120922,51.8
20120922,51.7
20120922,51.9
20120922,51.9
20120922,52
20120922,51.8
20120922,51.9
20120922,51.7
20120922,51.8
20120922,51.7
20120922,51.5
20120922,51.7
20120922,51.7
20120922,51.5
20120922,51.5
20120922,51.5
20120922,51.5
20120923,51.5
20120923,51.3
20120923,51.3
20120923,51.3
20120923,51.4
20120923,51.3
20120923,51.4
20120923,51.5
20120923,51.5
20120923,51.5
20120923,51.5
20120923,51.6
20120923,51.3
20120923,51.3
20120923,51.3
20120923,51.2
20120923,51.4
20120923,51.1
20120923,51.4
20120923,51.3
20120923,51.3
20120923,51.1
20120923,51.1
20120923,51.1
20120924,51.1
20120924,51.1
20120924,51.1
20120924,51.1
20120924,51.1
20120924,51.1
20120924,51.1
20120924,51.1
20120924,51.1
20120924,51.2
20120924,51.2
20120924,51.2
20120924,51.1
20120924,51.3
20120924,50.8
20120924,51
20120924,50.9
20120924,51
20120924,50.9
20120924,50.8
20120924,50.8
20120924,50.8
20120924,50.8
20120924,50.7
20120925,50.6
20120925,50.7
20120925,50.8
20120925,50.8
20120925,50.8
20120925,50.8
20120925,50.8
20120925,50.9
20120925,50.9
20120925,50.9
20120925,50.8
20120925,50.7
20120925,50.8
20120925,50.9
20120925,50.7
20120925,50.7
20120925,50.7
20120925,50.8
20120925,50.8
20120925,50.8
20120925,50.8
20120925,50.7
20120925,50.7
20120925,50.7
20120926,50.7
20120926,50.8
20120926,50.8
20120926,50.8
20120926,50.7
20120926,50.7
20120926,50.8
20120926,50.9
20120926,51.1
20120926,51.5
20120926,52.1
20120926,52.9
20120926,54.4
20120926,55.8
20120926,56.2
20120926,56.3
20120926,56.3
20120926,56
20120926,55.8
20120926,55.6
20120926,55.6
20120926,55.3
20120926,55.2
20120926,55
20120927,55
20120927,54.9
20120927,54.8
20120927,54.5
20120927,54.4
20120927,54.4
20120927,54.2
20120927,54.2
20120927,54
20120927,54.2
20120927,54.2
20120927,54
20120927,54
20120927,53.8
20120927,53.8
