Station,Date(NZST)_Incl_secs,Amount(mm),Period(min),Freq
3925,20120222:222124,0.11,0.6,BPS
3925,20120222:222230,0.57,1.1,BPS
3925,20120222:222330,0.32,1,BPS
3925,20120222:222636,0.64,3.1,BPS
3925,20120222:223642,1.09,10.1,BPS
3925,20120222:223824,0.29,1.7,BPS
3925,20120222:225130,0.63,13.1,BPS
3925,20120222:230548,0.16,14.3,BPS
3925,20120222:231024,0.27,4.6,BPS
3925,20120222:231418,0.58,3.9,BPS
3925,20120222:232218,0.41,8,BPS
3925,20120222:232354,0.51,1.6,BPS
3925,20120222:232542,0.27,1.8,BPS
3925,20120222:232712,0.05,1.5,BPS
3925,20120222:233206,0,4.9,BPS
3925,20120222:234400,0.39,11.9,BPS
3925,20120222:234518,0.42,1.3,BPS
3925,20120222:234912,0.53,3.9,BPS
3925,20120222:235036,0.31,1.4,BPS
3925,20120222:235454,0.36,4.3,BPS
3925,20120222:235512,0.1,0.3,BPS
3925,20120222:235630,0.85,1.3,BPS
3925,20120222:235836,0.81,2.1,BPS
3925,20120223:000648,0.96,8.2,BPS
3925,20120223:000942,0.99,2.9,BPS
3925,20120223:001148,0.45,2.1,BPS
3925,20120223:001636,0.31,4.8,BPS
3925,20120223:002724,0.21,10.8,BPS
3925,20120223:003618,0.33,8.9,BPS
3925,20120223:005254,0.19,16.6,BPS
3925,20120223:005536,0.52,2.7,BPS
3925,20120223:005636,0.75,1,BPS
3925,20120223:005730,0.28,0.9,BPS
3925,20120223:005842,0.64,1.2,BPS
3925,20120223:005924,0.23,0.7,BPS
3925,20120223:010236,0.52,3.2,BPS
3925,20120223:010636,0.24,4,BPS
3925,20120223:010830,0.47,1.9,BPS
3925,20120223:011336,0.17,5.1,BPS
3925,20120223:011448,0.18,1.2,BPS
3925,20120223:012006,0.09,5.3,BPS
3925,20120223:012754,0,7.8,BPS
3925,20120223:013006,0.12,2.2,BPS
3925,20120223:013136,0.37,1.5,BPS
3925,20120223:013230,0.61,0.9,BPS
3925,20120223:013300,0.17,0.5,BPS
3925,20120223:013754,0.19,4.9,BPS
3925,20120223:014000,0.79,2.1,BPS
3925,20120223:014112,0.16,1.2,BPS
3925,20120223:015024,0.2,9.2,BPS
3925,20120223:033018,0,99.9,BPS
3925,20120223:033606,0.05,5.8,BPS
3925,20120223:034330,0.1,7.4,BPS
3925,20120223:043118,0,47.8,BPS
3925,20120223:044754,0.25,16.6,BPS
3925,20120223:050000,0.23,12.1,BPS
3925,20120223:051824,0.11,18.4,BPS
3925,20120223:052900,0,10.6,BPS
3925,20120223:053006,0.11,1.1,BPS
3925,20120223:053100,0.03,0.9,BPS
3925,20120223:053818,0.08,7.3,BPS
3925,20120223:112506,0,346.8,BPS
3925,20120223:113248,0.1,7.7,BPS
3925,20120223:113354,0.18,1.1,BPS
3925,20120223:113518,0.41,1.4,BPS
3925,20120223:113630,0.6,1.2,BPS
3925,20120223:113742,0.1,1.2,BPS
3925,20120224:001624,0,758.7,BPS
3925,20120224:002336,0.11,7.2,BPS
3925,20120224:010348,0,40.2,BPS
3925,20120224:010724,0.11,3.6,BPS
3925,20120224:011130,0.08,4.1,BPS
3925,20120224:012324,0,11.9,BPS
3925,20120224:013306,0.22,9.7,BPS
3925,20120224:015236,0.12,19.5,BPS
3925,20120224:040106,0,128.5,BPS
3925,20120224:042330,0.08,22.4,BPS
3925,20120224:083024,0,246.9,BPS
3925,20120224:084136,0.19,11.2,BPS
3925,20120224:095512,0,73.6,BPS
3925,20120224:100424,0.06,9.2,BPS
3925,20120224:100542,0.12,1.3,BPS
3925,20120224:100724,0.45,1.7,BPS
3925,20120224:100754,0.22,0.5,BPS
3925,20120224:100842,0.79,0.8,BPS
3925,20120224:100942,0.58,1,BPS
3925,20120224:101212,0.53,2.5,BPS
3925,20120224:102248,0.31,10.6,BPS
3925,20120224:134942,0,206.9,BPS
3925,20120224:135406,0.15,4.4,BPS
3925,20120224:135948,0,5.7,BPS
3925,20120224:140700,0.35,7.2,BPS
3925,20120224:141924,0.82,12.4,BPS
3925,20120224:142654,0.13,7.5,BPS
3925,20120224:143730,0,10.6,BPS
3925,20120224:145148,0.77,14.3,BPS
3925,20120224:150124,0.66,9.6,BPS
3925,20120224:150518,0.47,3.9,BPS
3925,20120224:150906,0.25,3.8,BPS
3925,20120224:151142,0.05,2.6,BPS
3925,20120224:221400,0,422.3,BPS
3925,20120224:221954,0.14,5.9,BPS
3925,20120224:231754,0,58,BPS
3925,20120224:232554,0.13,8,BPS
3925,20120225:000754,0,42,BPS
3925,20120225:001148,0.2,3.9,BPS
3925,20120225:001618,0.13,4.5,BPS
3925,20120225:002612,0.1,9.9,BPS
3925,20120225:015624,0,90.2,BPS
3925,20120225:021124,0.39,15,BPS
3925,20120225:022048,0.08,9.4,BPS
3925,20120225:022800,0.11,7.2,BPS
3925,20120225:023742,0,9.7,BPS
3925,20120225:024606,0.16,8.4,BPS
3925,20120225:034006,0,54,BPS
3925,20120225:035200,0.11,11.9,BPS
3925,20120225:035436,0.06,2.6,BPS
3925,20120225:040206,0.27,7.5,BPS
3925,20120225:041336,0.15,11.5,BPS
3925,20120225:043012,0,16.6,BPS
3925,20120225:044000,0.22,9.8,BPS
3925,20120225:045412,0,14.2,BPS
3925,20120225:051824,0.17,24.2,BPS
3925,20120225:053348,0.28,15.4,BPS
3925,20120225:053818,0,4.5,BPS
3925,20120225:054254,0.28,4.6,BPS
3925,20120225:054818,0.1,5.4,BPS
3925,20120225:055042,0.11,2.4,BPS
3925,20120225:114436,0,353.9,BPS
3925,20120225:114842,0.4,4.1,BPS
3925,20120225:115618,0,7.6,BPS
3925,20120225:115924,0.17,3.1,BPS
3925,20120225:120612,0,6.8,BPS
3925,20120225:120812,0.17,2,BPS
3925,20120225:121012,0.06,2,BPS
3925,20120225:164006,0,269.9,BPS
3925,20120225:164054,0.1,0.8,BPS
3925,20120229:090000,0,5299.1,BPS
3925,20120301:090000,-,1440,BPS
3925,20120301:101318,0,73.3,BPS
3925,20120301:101930,0.09,6.2,BPS
3925,20120301:110448,0,45.3,BPS
3925,20120301:110630,0.09,1.7,BPS
3925,20120301:185730,0,471,BPS
3925,20120301:190030,0.09,3,BPS
3925,20120301:191130,0,11,BPS
3925,20120301:191548,0.12,4.3,BPS
3925,20120301:192348,0.06,8,BPS
3925,20120301:213330,0,129.7,BPS
3925,20120301:213824,0.15,4.9,BPS
3925,20120301:233030,0,112.1,BPS
3925,20120301:235530,0.13,25,BPS
3925,20120302:002618,0,30.8,BPS
3925,20120302:004312,0.09,16.9,BPS
3925,20120302:004636,0.09,3.4,BPS
3925,20120302:005506,0.07,8.5,BPS
3925,20120302:015054,0,55.8,BPS
3925,20120302:020100,0.12,10.1,BPS
3925,20120302:024700,0,46,BPS
3925,20120302:033212,0.2,45.2,BPS
3925,20120302:142948,0,657.6,BPS
3925,20120302:151000,0.22,40.2,BPS
3925,20120302:152512,0.17,15.2,BPS
3925,20120302:153424,0.17,9.2,BPS
3925,20120302:155112,0.11,16.8,BPS
3925,20120302:164624,0,55.2,BPS
3925,20120302:165900,0.13,12.6,BPS
3925,20120302:170506,0.17,6.1,BPS
3925,20120302:171824,1,13.3,BPS
3925,20120302:172142,0.14,3.3,BPS
3925,20120302:183154,1,70.2,BPS
3925,20120302:190254,1.08,31,BPS
3925,20120302:193400,0.45,31.1,BPS
3925,20120302:195630,0.52,22.5,BPS
3925,20120302:201318,0.75,16.8,BPS
3925,20120302:203118,0.46,18,BPS
3925,20120302:204654,0.61,15.6,BPS
3925,20120302:211612,0.93,29.3,BPS
3925,20120302:213818,1.21,22.1,BPS
3925,20120302:214506,0.26,6.8,BPS
3925,20120302:220800,0.54,22.9,BPS
3925,20120302:222324,0.53,15.4,BPS
3925,20120302:223454,0.13,11.5,BPS
3925,20120302:225630,0.07,21.6,BPS
3925,20120303:003736,0,101.1,BPS
3925,20120303:004600,0.19,8.4,BPS
3925,20120303:005418,0.43,8.3,BPS
3925,20120303:005724,0.09,3.1,BPS
3925,20120303:010842,0.14,11.3,BPS
3925,20120303:011842,0,10,BPS
3925,20120303:014854,0.53,30.2,BPS
3925,20120303:020212,0.31,13.3,BPS
3925,20120303:021354,0.18,11.7,BPS
3925,20120303:022900,0.08,15.1,BPS
3925,20120311:024700,0,11538,BPS
3925,20120311:025136,0.15,4.6,BPS
3925,20120311:030230,0.47,10.9,BPS
3925,20120311:031006,0.43,7.6,BPS
3925,20120311:031606,0.14,6,BPS
3925,20120311:044730,0,91.4,BPS
3925,20120311:045542,0.07,8.2,BPS
3925,20120311:051418,0.22,18.6,BPS
3925,20120311:060018,0,46,BPS
3925,20120311:063430,0.29,34.2,BPS
3925,20120311:065912,0.61,24.7,BPS
3925,20120311:071236,0.24,13.4,BPS
3925,20120311:072154,0.38,9.3,BPS
3925,20120311:073342,0.16,11.8,BPS
3925,20120311:075200,0.55,18.3,BPS
3925,20120311:081742,0.33,25.7,BPS
3925,20120311:082054,0.23,3.2,BPS
3925,20120311:083036,0.19,9.7,BPS
3925,20120311:084100,0.49,10.4,BPS
3925,20120311:090000,0.45,19,BPS
3925,20120311:092054,0.72,20.9,BPS
3925,20120311:095148,0.6,30.9,BPS
3925,20120311:100206,0.58,10.3,BPS
3925,20120311:101936,0.21,17.5,BPS
3925,20120311:103130,0.6,11.9,BPS
3925,20120311:103912,0.16,7.7,BPS
3925,20120311:104018,0.08,1.1,BPS
3925,20120311:104506,0.08,4.8,BPS
3925,20120311:110854,0.15,23.8,BPS
3925,20120311:111636,0.09,7.7,BPS
3925,20120311:130106,0,104.5,BPS
3925,20120311:130506,0.12,4,BPS
3925,20120311:153706,0,152,BPS
3925,20120311:154000,0.1,2.9,BPS
3925,20120311:155236,0.18,12.6,BPS
3925,20120311:162254,0.37,30.3,BPS
3925,20120311:163330,0,10.6,BPS
3925,20120311:165930,0.28,26,BPS
3925,20120311:170242,0.51,3.2,BPS
3925,20120311:170736,1.06,4.9,BPS
3925,20120311:171130,0.5,3.9,BPS
3925,20120311:171654,0.38,5.4,BPS
3925,20120311:174106,1.25,24.2,BPS
3925,20120311:180006,0.46,19,BPS
3925,20120311:182924,0.18,29.3,BPS
3925,20120311:184848,0.42,19.4,BPS
3925,20120311:191048,0.24,22,BPS
3925,20120311:193118,0.64,20.5,BPS
3925,20120311:194248,0.17,11.5,BPS
3925,20120311:195236,0,9.8,BPS
3925,20120311:195448,0.14,2.2,BPS
3925,20120311:200312,0.11,8.4,BPS
3925,20120311:200806,0.33,4.9,BPS
3925,20120311:201130,0.12,3.4,BPS
3925,20120311:205212,0.49,40.7,BPS
3925,20120311:211248,0,20.6,BPS
3925,20120311:212448,0.27,12,BPS
3925,20120311:213424,0,9.6,BPS
3925,20120311:215942,0.23,25.3,BPS
3925,20120311:221136,0.08,11.9,BPS
3925,20120316:055200,0,6220.4,BPS
3925,20120316:055648,0.1,4.8,BPS
3925,20120319:020136,0,4084.8,BPS
3925,20120319:025012,0.26,48.6,BPS
3925,20120319:043242,0,102.5,BPS
3925,20120319:044512,0.12,12.5,BPS
3925,20120319:051918,0,34.1,BPS
3925,20120319:052354,0.18,4.6,BPS
3925,20120319:052912,0.06,5.3,BPS
3925,20120319:055236,0,23.4,BPS
3925,20120319:060036,0.87,8,BPS
3925,20120319:060448,0.3,4.2,BPS
3925,20120319:060724,0.14,2.6,BPS
3925,20120319:061418,0.18,6.9,BPS
3925,20120319:062112,0.09,6.9,BPS
3925,20120319:064524,0,24.2,BPS
3925,20120319:065224,0.47,7,BPS
3925,20120319:065642,0.12,4.3,BPS
3925,20120319:070406,0.06,7.4,BPS
3925,20120319:071854,0,14.8,BPS
3925,20120319:073706,0.28,18.2,BPS
3925,20120319:075324,0.1,16.3,BPS
3925,20120319:083230,0.07,39.1,BPS
3925,20120321:232248,0,3770.3,BPS
3925,20120321:233330,0.06,10.7,BPS
3925,20120321:235248,0.27,19.3,BPS
3925,20120321:235806,0,5.3,BPS
3925,20120322:005818,0.49,60.2,BPS
3925,20120322:011942,0.13,21.4,BPS
3925,20120322:023024,1.28,70.7,BPS
3925,20120322:023724,0.09,7,BPS
3925,20120322:025754,0.14,20.5,BPS
3925,20120322:045554,0,118,BPS
3925,20120322:051748,0.26,21.9,BPS
3925,20120322:052618,0.13,8.5,BPS
3925,20120322:054624,0,20.1,BPS
3925,20120322:071824,0.25,92,BPS
3925,20120322:163600,0,557.6,BPS
3925,20120322:163842,0.03,2.7,BPS
3925,20120322:163924,0.06,0.7,BPS
3925,20120322:164042,0.26,1.3,BPS
3925,20120322:164254,0.08,2.2,BPS
3925,20120322:170124,0,18.5,BPS
3925,20120322:171024,0.18,9,BPS
3925,20120322:172654,0,16.5,BPS
3925,20120322:174100,0.56,14.1,BPS
3925,20120322:174400,0.5,3,BPS
3925,20120322:175036,0.5,6.6,BPS
3925,20120322:175512,0.5,4.6,BPS
3925,20120322:175648,0.31,1.6,BPS
3925,20120322:175924,0.33,2.6,BPS
3925,20120322:180500,0.23,5.6,BPS
3925,20120322:180636,0.28,1.6,BPS
3925,20120322:181300,0.48,6.4,BPS
3925,20120322:181518,0.44,2.3,BPS
3925,20120322:182112,0.63,5.9,BPS
3925,20120322:182412,0.64,3,BPS
3925,20120322:182854,0.47,4.7,BPS
3925,20120322:183918,0.36,10.4,BPS
3925,20120322:190436,0.24,25.3,BPS
3925,20120322:191130,0.4,6.9,BPS
3925,20120322:191754,0.78,6.4,BPS
3925,20120322:192006,0.55,2.2,BPS
3925,20120322:192442,0.49,4.6,BPS
3925,20120322:193312,0.48,8.5,BPS
3925,20120322:193654,0.4,3.7,BPS
3925,20120322:194942,0.22,12.8,BPS
3925,20120322:195824,0.54,8.7,BPS
3925,20120322:201130,0.45,13.1,BPS
3925,20120322:202312,0.06,11.7,BPS
3925,20120322:212236,0,59.4,BPS
3925,20120322:213130,0.25,8.9,BPS
3925,20120322:213712,0.42,5.7,BPS
3925,20120322:214348,0.28,6.6,BPS
3925,20120322:215812,0.19,14.4,BPS
3925,20120322:220354,0.46,5.7,BPS
3925,20120322:221118,0.9,7.4,BPS
3925,20120322:221742,0.18,6.4,BPS
3925,20120322:223136,0.62,13.9,BPS
3925,20120322:224148,0.91,10.2,BPS
3925,20120322:225412,0.67,12.4,BPS
3925,20120322:225912,0.55,5,BPS
3925,20120322:230800,0.73,8.8,BPS
3925,20120322:231854,0.51,10.9,BPS
3925,20120322:232542,0.57,6.8,BPS
3925,20120322:232954,0.21,4.2,BPS
3925,20120322:233424,0.53,4.5,BPS
3925,20120322:234436,0.87,10.2,BPS
3925,20120323:000724,0.8,22.8,BPS
3925,20120323:001912,0.08,11.8,BPS
3925,20120323:003342,0.39,14.5,BPS
3925,20120323:004618,0.16,12.6,BPS
3925,20120323:005100,0.16,4.7,BPS
3925,20120323:005406,0.48,3.1,BPS
3925,20120323:005812,0.2,4.1,BPS
3925,20120323:012842,0.63,30.5,BPS
3925,20120323:013930,0.11,10.8,BPS
3925,20120323:015636,0,17.1,BPS
3925,20120323:020512,0.11,8.6,BPS
3925,20120323:044212,0,157,BPS
3925,20120323:050036,0.16,18.4,BPS
3925,20120323:050648,0.27,6.2,BPS
3925,20120323:051000,0.07,3.2,BPS
3925,20120323:052006,0.12,10.1,BPS
3925,20120323:061836,0,58.5,BPS
3925,20120323:063454,-0.2,16.3,BPS
3925,20120323:081712,0,102.3,BPS
3925,20120323:083912,0.16,22,BPS
3925,20120323:092736,0,48.4,BPS
3925,20120323:094036,0.34,13,BPS
3925,20120323:095054,0.19,10.3,BPS
3925,20120323:100800,0.15,17.1,BPS
3925,20120324:063124,0,1223.4,BPS
3925,20120324:074542,0.26,74.3,BPS
3925,20120324:075048,0.15,5.1,BPS
3925,20120324:082700,0.73,36.2,BPS
3925,20120324:090000,0.38,33,BPS
3925,20120324:091242,0.06,12.7,BPS
3925,20120324:124530,0,212.8,BPS
3925,20120324:125048,0.11,5.3,BPS
3925,20120324:133624,0,45.6,BPS
3925,20120324:135354,0.16,17.5,BPS
3925,20120324:142348,0,29.9,BPS
3925,20120324:143654,0.12,13.1,BPS
3925,20120324:145006,0.26,13.2,BPS
3925,20120324:151812,0.77,28.1,BPS
3925,20120324:155100,1.38,32.8,BPS
3925,20120324:160454,0.33,13.9,BPS
3925,20120324:173100,2.65,86.1,BPS
3925,20120324:175254,0.42,21.9,BPS
3925,20120324:183500,0.45,42.1,BPS
3925,20120324:184454,0.19,9.9,BPS
3925,20120324:184554,0.07,1,BPS
3925,20120324:184712,0.33,1.3,BPS
3925,20120324:184824,0.14,1.2,BPS
3925,20120324:185806,0.56,9.7,BPS
3925,20120324:190818,0.38,10.2,BPS
3925,20120324:191418,0.65,6,BPS
3925,20120324:192112,0.28,6.9,BPS
3925,20120324:193818,0.43,17.1,BPS
3925,20120324:194712,0.58,8.9,BPS
3925,20120324:201142,0.21,24.5,BPS
3925,20120325:004600,0,274.3,BPS
3925,20120325:011000,0.4,24,BPS
3925,20120325:011830,0.07,8.5,BPS
3925,20120325:022630,0,68,BPS
3925,20120325:023142,0.22,5.2,BPS
3925,20120325:023518,0.05,3.6,BPS
3925,20120325:025218,0,17,BPS
3925,20120325:025436,0.42,2.3,BPS
3925,20120325:030118,0.59,6.7,BPS
3925,20120325:030500,0.11,3.7,BPS
3925,20120325:032048,0.19,15.8,BPS
3925,20120325:034830,0,27.7,BPS
3925,20120325:035424,0.13,5.9,BPS
3925,20120325:041330,0.7,19.1,BPS
3925,20120325:054348,0,90.3,BPS
3925,20120325:055000,0.09,6.2,BPS
3925,20120325:060512,0,15.2,BPS
3925,20120325:061642,0.08,11.5,BPS
3925,20120325:073324,0,76.7,BPS
3925,20120325:073954,0.2,6.5,BPS
3925,20120325:074236,0.21,2.7,BPS
3925,20120325:074530,0.12,2.9,BPS
3925,20120325:075530,0.89,10,BPS
3925,20120325:075812,0.1,2.7,BPS
3925,20120325:080736,0.04,9.4,BPS
3925,20120325:084906,0,41.5,BPS
3925,20120325:090000,0.06,10.9,BPS
3925,20120325:092130,0,21.5,BPS
3925,20120325:092824,0.22,6.9,BPS
3925,20120325:093042,0.16,2.3,BPS
3925,20120325:093942,0.96,9,BPS
3925,20120325:094654,0.25,7.2,BPS
3925,20120325:114830,0,121.6,BPS
3925,20120325:115348,0.22,5.3,BPS
3925,20120325:120148,0.62,8,BPS
3925,20120325:120918,0.42,7.5,BPS
3925,20120325:121148,0.35,2.5,BPS
3925,20120325:121336,0.16,1.8,BPS
3925,20120325:122030,0.24,6.9,BPS
3925,20120325:122348,0.3,3.3,BPS
3925,20120325:122700,0.11,3.2,BPS
3925,20120325:124136,0.05,14.6,BPS
3925,20120325:134854,0,67.3,BPS
3925,20120325:135800,0.21,9.1,BPS
3925,20120325:140054,0.25,2.9,BPS
3925,20120325:140148,0.19,0.9,BPS
3925,20120325:140230,0.31,0.7,BPS
3925,20120325:140430,0.43,2,BPS
3925,20120325:140706,0.37,2.6,BPS
3925,20120325:141206,0.37,5,BPS
3925,20120325:142448,0.14,12.7,BPS
3925,20120325:143154,0.17,7.1,BPS
3925,20120325:152542,0,53.8,BPS
3925,20120325:153418,0.31,8.6,BPS
3925,20120325:154400,0.08,9.7,BPS
3925,20120325:154854,0.22,4.9,BPS
3925,20120325:155242,0.14,3.8,BPS
3925,20120325:160742,0,15,BPS
3925,20120325:161148,0.22,4.1,BPS
3925,20120325:161418,0.07,2.5,BPS
3925,20120325:162348,0.09,9.5,BPS
3925,20120325:180442,0,100.9,BPS
3925,20120325:181124,0.04,6.7,BPS
3925,20120325:183012,0.49,18.8,BPS
3925,20120325:183348,0,3.6,BPS
3925,20120325:184300,0.37,9.2,BPS
3925,20120325:185424,0.12,11.4,BPS
3925,20120325:193200,0,37.6,BPS
3925,20120325:193654,0.18,4.9,BPS
3925,20120325:194706,1.19,10.2,BPS
3925,20120325:194854,0.14,1.8,BPS
3925,20120325:195048,0.06,1.9,BPS
3925,20120325:204312,0,52.4,BPS
3925,20120325:205306,0.14,9.9,BPS
3925,20120325:205918,0.34,6.2,BPS
3925,20120325:210212,0.08,2.9,BPS
3925,20120325:210536,0.03,3.4,BPS
3925,20120325:214842,0,43.1,BPS
3925,20120325:215642,0.08,8,BPS
3925,20120325:222836,0,31.9,BPS
3925,20120325:223054,0.11,2.3,BPS
3925,20120325:223442,0.27,3.8,BPS
3925,20120325:223918,0.12,4.6,BPS
3925,20120325:230054,0,21.6,BPS
3925,20120325:230648,0.21,5.9,BPS
3925,20120325:230830,0.23,1.7,BPS
3925,20120325:231154,0.18,3.4,BPS
3925,20120325:231312,0.03,1.3,BPS
3925,20120326:030542,0,232.5,BPS
3925,20120326:031712,0.18,11.5,BPS
3925,20120326:033954,0,22.7,BPS
3925,20120326:034324,0.08,3.5,BPS
3925,20120327:054442,0,1561.3,BPS
3925,20120327:064442,-0.1,60,BPS
3925,20120330:080000,0,4395.3,BPS
3925,20120330:090000,-0.1,60,BPS
3925,20120402:071006,0,4210.1,BPS
3925,20120402:081006,-0.1,60,BPS
3925,20120410:073224,0,11482.3,BPS
3925,20120410:074530,0.26,13.1,BPS
3925,20120410:074800,0,2.5,BPS
3925,20120410:080100,0.07,13,BPS
3925,20120410:081900,0,18,BPS
3925,20120410:082406,0.11,5.1,BPS
3925,20120410:083400,0.06,9.9,BPS
3925,20120410:210748,0,753.8,BPS
3925,20120410:211600,0.27,8.2,BPS
3925,20120410:212318,0.07,7.3,BPS
3925,20120410:213254,0.04,9.6,BPS
3925,20120410:234900,0,136.1,BPS
3925,20120411:001312,0.28,24.2,BPS
3925,20120411:004318,0,30.1,BPS
3925,20120411:012648,0.18,43.5,BPS
3925,20120411:023518,0,68.5,BPS
3925,20120411:025536,0.45,20.3,BPS
3925,20120411:030242,0.34,7.1,BPS
3925,20120411:032236,0.54,19.9,BPS
3925,20120411:033736,0.63,15,BPS
3925,20120411:034806,0.55,10.5,BPS
3925,20120411:040136,0.49,13.5,BPS
3925,20120411:041424,0.8,12.8,BPS
3925,20120411:044612,0.61,31.8,BPS
3925,20120411:050354,0.12,17.7,BPS
3925,20120411:051818,0.28,14.4,BPS
3925,20120411:054348,0.18,25.5,BPS
3925,20120411:064536,0,61.8,BPS
3925,20120411:065542,0.18,10.1,BPS
3925,20120411:070100,0.68,5.3,BPS
3925,20120411:070636,0.48,5.6,BPS
3925,20120411:071530,0.49,8.9,BPS
3925,20120411:072542,0.27,10.2,BPS
3925,20120411:073718,1.14,11.6,BPS
3925,20120411:074030,0.4,3.2,BPS
3925,20120411:074442,0.33,4.2,BPS
3925,20120411:082554,0.81,41.2,BPS
3925,20120411:083606,0.78,10.2,BPS
3925,20120411:084218,0.34,6.2,BPS
3925,20120411:085000,0.68,7.7,BPS
3925,20120411:090000,0.29,10,BPS
3925,20120411:091042,0.1,10.7,BPS
3925,20120411:092118,0.23,10.6,BPS
3925,20120411:093142,0,10.4,BPS
3925,20120411:095112,0.49,19.5,BPS
3925,20120411:095848,0.33,7.6,BPS
3925,20120411:100342,0.46,4.9,BPS
3925,20120411:101000,0.89,6.3,BPS
3925,20120411:101648,0.73,6.8,BPS
3925,20120411:102336,0.45,6.8,BPS
3925,20120411:102700,0.09,3.4,BPS
3925,20120411:103754,0.12,10.9,BPS
3925,20120411:105500,0.47,17.1,BPS
3925,20120411:111618,0.69,21.3,BPS
3925,20120411:112206,0.27,5.8,BPS
3925,20120411:112612,0.4,4.1,BPS
3925,20120411:112954,0.19,3.7,BPS
3925,20120411:113812,0.13,8.3,BPS
3925,20120411:115924,0,21.2,BPS
3925,20120411:121312,0.62,13.8,BPS
3925,20120411:122642,0.45,13.5,BPS
3925,20120411:124348,0.25,17.1,BPS
3925,20120411:125830,0.42,14.7,BPS
3925,20120411:134042,0.48,42.2,BPS
3925,20120411:140630,0.42,25.8,BPS
3925,20120411:142342,0.62,17.2,BPS
3925,20120411:154836,0,84.9,BPS
3925,20120411:155554,0.23,7.3,BPS
3925,20120411:160218,0.34,6.4,BPS
3925,20120411:161142,0.17,9.4,BPS
3925,20120411:201742,0,246,BPS
3925,20120411:205448,0.17,37.1,BPS
3925,20120411:211806,0.16,23.3,BPS
3925,20120411:214412,0,26.1,BPS
3925,20120411:222254,0.37,38.7,BPS
3925,20120411:232124,0.26,58.5,BPS
3925,20120413:201848,0,2697.4,BPS
3925,20120413:202706,0.04,8.3,BPS
3925,20120413:232100,0,173.9,BPS
3925,20120413:232536,0.1,4.6,BPS
3925,20120413:235606,0,30.5,BPS
3925,20120414:001142,0.11,15.6,BPS
3925,20120414:014448,0,93.1,BPS
3925,20120414:015100,0.04,6.2,BPS
3925,20120414:015612,0.12,5.2,BPS
3925,20120414:053836,0,222.4,BPS
3925,20120414:062406,0.19,45.5,BPS
3925,20120427:030254,0,18518.8,BPS
3925,20120427:030936,0.13,6.7,BPS
3925,20120427:031236,0.03,3,BPS
3925,20120427:035206,0,39.5,BPS
3925,20120427:041236,0.65,20.5,BPS
3925,20120427:043648,1.27,24.2,BPS
3925,20120427:044824,0.92,11.6,BPS
3925,20120427:045918,1.46,10.9,BPS
3925,20120427:050118,0.55,2,BPS
3925,20120427:050318,0.74,2,BPS
3925,20120427:050406,0.43,0.8,BPS
3925,20120427:050524,0.34,1.3,BPS
3925,20120427:051624,1.68,11,BPS
3925,20120427:052248,1.16,6.4,BPS
3925,20120427:052500,0.72,2.2,BPS
3925,20120427:052824,0.87,3.4,BPS
3925,20120427:053636,0.57,8.2,BPS
3925,20120427:055542,2.16,19.1,BPS
3925,20120427:061748,2.1,22.1,BPS
3925,20120427:062554,0.57,8.1,BPS
3925,20120427:064406,2.3,18.2,BPS
3925,20120427:065136,0.7,7.5,BPS
3925,20120427:070630,1.94,14.9,BPS
3925,20120427:072048,1.26,14.3,BPS
3925,20120427:072912,1.11,8.4,BPS
3925,20120427:073912,1.05,10,BPS
3925,20120427:074554,0.86,6.7,BPS
3925,20120427:074848,0.13,2.9,BPS
3925,20120427:075736,0.1,8.8,BPS
3925,20120427:082812,0,30.6,BPS
3925,20120427:083418,0.1,6.1,BPS
3925,20120427:092142,0,47.4,BPS
3925,20120427:092854,0.09,7.2,BPS
3925,20120427:100800,0,39.1,BPS
3925,20120427:101330,0.35,5.5,BPS
3925,20120427:101548,0.09,2.3,BPS
3925,20120427:102130,0.05,5.7,BPS
3925,20120427:150924,0,287.9,BPS
3925,20120427:151412,0.07,4.8,BPS
3925,20120427:152230,0.24,8.3,BPS
3925,20120427:154248,0,20.3,BPS
3925,20120427:155018,0.12,7.5,BPS
3925,20120427:170818,0,78,BPS
3925,20120427:172100,0.1,12.7,BPS
3925,20120427:182712,0,66.2,BPS
3925,20120427:184530,0.18,18.3,BPS
3925,20120427:192006,0,34.6,BPS
3925,20120427:192854,0.11,8.8,BPS
3925,20120427:193824,0.28,9.5,BPS
3925,20120427:195148,0.07,13.4,BPS
3925,20120427:201648,0,25,BPS
3925,20120427:202948,0.08,13,BPS
3925,20120427:203836,0.24,8.8,BPS
3925,20120427:205930,0.39,20.9,BPS
3925,20120427:213930,0,40,BPS
3925,20120427:214518,0.34,5.8,BPS
3925,20120427:214848,0.09,3.5,BPS
3925,20120427:220324,0,14.6,BPS
3925,20120427:220912,0.19,5.8,BPS
3925,20120427:224312,0,34,BPS
3925,20120427:224730,0.22,4.3,BPS
3925,20120427:225000,0.05,2.5,BPS
3925,20120427:231012,0,20.2,BPS
3925,20120427:231512,0.21,5,BPS
3925,20120427:231848,0,3.6,BPS
3925,20120428:000236,0.12,43.8,BPS
