Date(NZST),Rainfall(mm),Deficit(mm),Runoff(mm),Pmsl(hPa),Pstn(hPa),Tmax(C),Tmin(C),Tgmin(C),Tmean(C)
2021-04-25 09:00:00,0.8,0.3,0.0,1013.4,989.3,17,6.1,2.1,11.6
2021-04-26 09:00:00,7.2,0.0,5.7,1013.2,989,14.4,5.1,3,9.8
2021-04-27 09:00:00,18.2,0.0,17.1,1011.0,987,13.6,6.2,4.3,9.9
2021-04-28 09:00:00,0.0,1.1,0.0,1020.1,995.6,13.6,2.3,-1.4,8
2021-04-29 09:00:00,0.0,2.3,0.0,1025.0,1000.3,14.7,2.3,0.1,8.5
2021-04-30 09:00:00,0.0,3.4,0.0,1028.7,1004.4,15.8,4.3,6.1,10.1
2021-05-01 09:00:00,0.0,4.5,0.0,1034.4,1009.8,14.8,6.3,2,10.6
2021-05-02 09:00:00,0.0,5.0,0.0,1034.9,1010.3,17.3,4.5,2.6,10.9
2021-05-03 09:00:00,0.0,5.6,0.0,1031.9,1007,15.6,1.3,-1,8.5
2021-05-04 09:00:00,0.0,6.1,0.0,1026.6,1002.2,14.5,4,2.2,9.3
2021-05-05 09:00:00,0.4,6.2,0.0,1027.7,1003.5,14.8,8,5.8,11.4
2021-05-06 09:00:00,1.6,5.1,0.0,1032.2,1007.9,18.3,10.1,9,14.2
2021-05-07 09:00:00,0.0,5.6,0.0,1037.6,1012.8,18,5.4,4.1,11.7
2021-05-08 09:00:00,0.0,6.1,0.0,1031.8,1007.5,15.8,6.7,6.1,11.3
2021-05-09 09:00:00,19.6,0.0,13.0,1020.1,996.6,17.2,10.1,11.3,13.7
2021-05-10 09:00:00,6.8,0.0,6.3,1023.2,999.4,20.4,13.2,13,16.8
2021-05-11 09:00:00,32.2,0.0,31.7,1015.0,991.6,18.4,14.1,14.7,16.3
2021-05-12 09:00:00,15.6,0.0,15.1,1023.9,999.5,18.2,7.3,7.2,12.8
2021-05-13 09:00:00,0.2,0.3,0.0,1033.7,1008.4,12.9,-1,-3.8,6
2021-05-14 09:00:00,0.0,0.8,0.0,1021.2,996.3,11.9,-1.2,-2.9,5.4
2021-05-15 09:00:00,24.2,0.0,22.9,1002.6,978.9,12.3,0.1,1.2,6.2
2021-05-16 09:00:00,0.8,0.0,0.3,1011.0,987.2,16.7,6.8,3.7,11.8
2021-05-17 09:00:00,9.4,0.0,8.9,1005.2,981.4,13.1,8.1,7.2,10.6
2021-05-18 09:00:00,14.8,0.0,14.3,1001.2,977.3,12.8,4.7,2.8,8.8
2021-05-19 09:00:00,14.6,0.0,14.1,1013.9,989.7,8.2,4.7,4.7,6.5
2021-05-20 09:00:00,2.2,0.0,1.7,1027.1,1002.8,10.9,6.9,8.3,8.9
2021-05-21 09:00:00,0.0,0.5,0.0,1026.3,1001.7,14.3,4,0.6,9.2
2021-05-22 09:00:00,0.2,0.8,0.0,1025.8,1001.5,13.4,5.4,5.7,9.4
2021-05-23 09:00:00,0.0,1.3,0.0,1024.8,1000,14.4,1.8,-0.3,8.1
2021-05-24 09:00:00,0.0,1.8,0.0,1025.6,1000.6,11.1,0.2,-1.1,5.7
2021-05-25 09:00:00,0.0,2.3,0.0,1032.2,1007,16.2,-1.3,-5.2,7.5
2021-05-26 09:00:00,0.0,2.8,0.0,1031.2,1005.8,12.6,-2.5,-5.3,5.1
2021-05-27 09:00:00,0.0,3.3,0.0,1020.4,995.4,10.7,-1.9,-4,4.4
2021-05-28 09:00:00,1.4,2.4,0.0,1001.1,977.2,10.5,-0.7,-0.2,4.9
2021-05-29 09:00:00,8.0,0.0,5.1,994.3,970.5,10.7,4.9,3.6,7.8
2021-05-30 09:00:00,1.8,0.0,1.3,989.7,966,9.6,4.9,3.7,7.3
2021-05-31 09:00:00,16.6,0.0,16.1,994.4,970.6,8.4,4.9,2.2,6.7
2021-06-01 09:00:00,0.2,0.3,0.0,1010.7,986.1,12.7,0.7,-1.1,6.7
2021-06-02 09:00:00,0.0,0.6,0.0,1018.6,994.1,13.6,1.2,-0.6,7.4
2021-06-03 09:00:00,0.0,0.8,0.0,1024.3,999.6,13.5,1,-1,7.3
2021-06-04 09:00:00,0.0,1.1,0.0,1024.8,1000.1,10.9,2.3,-0.9,6.6
2021-06-05 09:00:00,0.2,1.2,0.0,1018.7,994.3,9,3.5,1.8,6.3
2021-06-06 09:00:00,37.4,0.0,36.0,1013.2,989.4,13.6,5.2,6.2,9.4
2021-06-07 09:00:00,6.2,0.0,5.9,1019.0,995,13.4,9.8,9.6,11.6
2021-06-08 09:00:00,1.0,0.0,0.7,1025.2,1000.6,13.2,5.3,4.7,9.3
2021-06-09 09:00:00,0.0,0.3,0.0,1029.1,1004.2,14,2.4,1.6,8.2
2021-06-10 09:00:00,0.2,0.3,0.0,1031.4,1006.5,12,2.7,1,7.4
2021-06-11 09:00:00,0.0,0.6,0.0,1034.8,1010.1,13.7,3.4,0.8,8.6
2021-06-12 09:00:00,0.2,0.7,0.0,1034.9,1010.3,12.3,6.6,3.5,9.5
2021-06-13 09:00:00,0.2,0.7,0.0,1023.9,999.8,12.8,7.9,7.7,10.4
2021-06-14 09:00:00,27.8,0.0,26.8,1013.6,990,14.3,10.2,10.9,12.3
2021-06-15 09:00:00,2.6,0.0,2.3,1011.3,987.4,15.6,8.8,6.8,12.2
2021-06-16 09:00:00,7.2,0.0,6.9,1011.2,987.4,15,9.7,7.4,12.4
2021-06-17 09:00:00,1.8,0.0,1.5,1011.6,987.7,14.1,8.6,7.1,11.4
2021-06-18 09:00:00,18.4,0.0,18.1,1018.7,994.3,13.8,5.7,5.8,9.8
2021-06-19 09:00:00,0.2,0.1,0.0,1019.4,994.7,12.4,0.6,-1.6,6.5
2021-06-20 09:00:00,0.8,0.0,0.5,1011.3,986.6,8.8,-0.4,-1,4.2
2021-06-21 09:00:00,0.0,0.3,0.0,1011.9,988.1,14,-0.3,-0.2,6.9
2021-06-22 09:00:00,0.0,0.5,0.0,1019.0,994,15.5,-2.3,-5.2,6.6
2021-06-23 09:00:00,0.0,0.8,0.0,1027.5,1002.3,12,-1.4,-4.4,5.3
2021-06-24 09:00:00,0.0,1.1,0.0,1028.0,1003.2,10.3,-0.6,-1.3,4.9
2021-06-25 09:00:00,0.0,1.3,0.0,1022.6,998.4,11,3.3,2.7,7.2
2021-06-26 09:00:00,38.2,0.0,36.6,1014.4,990.8,14.6,9.2,9.7,11.9
2021-06-27 09:00:00,14.4,0.0,14.1,1011.0,987.2,15.3,10.7,10.4,13
2021-06-28 09:00:00,16.6,0.0,16.3,1006.4,982.5,12.8,7.4,7.1,10.1
2021-06-29 09:00:00,13.6,0.0,13.3,1022.9,997.9,7.8,-0.5,-3.9,3.7
2021-06-30 09:00:00,0.2,0.1,0.0,1034.2,1008.7,8.8,-3.3,-6.4,2.8
2021-07-01 09:00:00,0.0,0.3,0.0,1041.1,1015.6,8.6,-2.9,-4.7,2.9
2021-07-02 09:00:00,0.0,0.6,0.0,1042.3,1016.9,8.8,-1.3,-4,3.8
2021-07-03 09:00:00,0.0,0.9,0.0,1042.2,1016.7,11.5,-1,-4.6,5.3
2021-07-04 09:00:00,0.0,1.1,0.0,1040.6,1015.2,4.2,-1.1,-2.1,1.6
2021-07-05 09:00:00,0.0,1.4,0.0,1037.9,1012.4,8.3,-2.2,-4.8,3.1
2021-07-06 09:00:00,0.6,1.1,0.0,1018.5,994,5.1,-1.7,-1.3,1.7
2021-07-07 09:00:00,54.4,0.0,53.0,1007.7,983.7,12.2,4.8,5.1,8.5
2021-07-08 09:00:00,3.6,0.0,3.3,1012.1,987.7,11.2,2.8,-0.2,7
2021-07-09 09:00:00,2.8,0.0,2.5,1011.8,987.4,8.4,3.4,1.7,5.9
2021-07-10 09:00:00,6.4,0.0,6.1,1013.8,989.4,7.2,3.8,2.6,5.5
2021-07-11 09:00:00,0.2,0.1,0.0,1020.7,995.7,10,-1,-2.9,4.5
2021-07-12 09:00:00,0.0,0.3,0.0,1020.4,995.3,8.4,-2,-4.2,3.2
2021-07-13 09:00:00,0.0,0.6,0.0,1017.1,992.2,7.7,-1.9,-2.9,2.9
2021-07-14 09:00:00,0.0,0.9,0.0,1022.2,997,3.5,-2.2,-2.9,0.7
2021-07-15 09:00:00,6.0,0.0,4.8,1016.5,992.2,6.7,-1.9,-1,2.4
2021-07-16 09:00:00,55.0,0.0,54.7,1009.9,986.2,12.9,6,6.5,9.5
2021-07-17 09:00:00,95.4,0.0,95.1,989.2,966.1,14.4,11.5,12,13
2021-07-18 09:00:00,48.4,0.0,48.1,991.6,968,13.6,7,4.9,10.3
2021-07-19 09:00:00,8.0,0.0,7.7,999.3,975.4,11.9,4,-0.2,8
2021-07-20 09:00:00,0.4,0.0,0.1,1011.6,987.4,11.8,4.9,1.5,8.4
2021-07-21 09:00:00,0.0,0.3,0.0,1007.8,983.6,10.8,4,1.9,7.4
2021-07-22 09:00:00,25.8,0.0,25.3,995.4,971.9,11.4,5.4,6.3,8.4
2021-07-23 09:00:00,5.2,0.0,4.9,1018.3,993.6,12.1,1.6,-0.7,6.9
2021-07-24 09:00:00,0.0,0.3,0.0,1026.8,1001.9,11.4,2.1,1.7,6.8
2021-07-25 09:00:00,0.2,0.3,0.0,1019.5,995,10.8,2.3,-0.7,6.6
2021-07-26 09:00:00,2.8,0.0,2.2,998.4,974.8,10.9,4.7,5.7,7.8
2021-07-27 09:00:00,34.0,0.0,33.7,1005.0,981.1,12.5,7.1,7.3,9.8
2021-07-28 09:00:00,5.2,0.0,4.9,1018.0,993.6,11.2,5.1,2.2,8.2
2021-07-29 09:00:00,0.0,0.3,0.0,1018.6,994.2,12.3,5.3,2.5,8.8
2021-07-30 09:00:00,1.0,0.0,0.5,1015.9,991.8,15.6,5.6,2.9,10.6
2021-07-31 09:00:00,0.0,0.3,0.0,1014.8,990.5,13.6,3.8,1.3,8.7
2021-08-01 09:00:00,0.0,0.5,0.0,1014.0,989.8,15.6,4.6,1.9,10.1
2021-08-02 09:00:00,1.4,0.0,0.1,1006.7,982.9,12.1,6.2,7.1,9.2
2021-08-03 09:00:00,6.2,0.0,5.5,1007.1,983.1,15.1,5.7,5.2,10.4
2021-08-04 09:00:00,0.0,0.7,0.0,1016.9,991.9,11.8,-3.4,-7.4,4.2
2021-08-05 09:00:00,8.0,0.0,6.6,1000.3,976.3,12.7,-1.6,-0.8,5.6
2021-08-06 09:00:00,13.8,0.0,13.1,992.8,969,10.5,3.3,-0.5,6.9
2021-08-07 09:00:00,3.2,0.0,2.5,1004.6,980.7,14.4,4.9,1,9.7
2021-08-08 09:00:00,23.6,0.0,22.9,1001.4,977.2,11.3,3.4,0.7,7.4
2021-08-09 09:00:00,3.2,0.0,2.5,1015.2,990.5,5.9,-0.4,-4.4,2.8
2021-08-10 09:00:00,0.0,0.7,0.0,1024.4,999.2,9.4,-4.1,-7,2.7
2021-08-11 09:00:00,1.6,0.0,0.2,1030.7,1006,8.5,-1.5,-0.7,3.5
2021-08-12 09:00:00,0.0,0.7,0.0,1027.2,1002.7,11.2,5.7,6.1,8.5
2021-08-13 09:00:00,16.6,0.0,15.2,1013.3,989.2,13.7,6.1,2.8,9.9
2021-08-14 09:00:00,4.6,0.0,3.9,1011.9,987.7,12.9,4.7,1.9,8.8
2021-08-15 09:00:00,6.8,0.0,6.1,1024.6,999.9,11,2.4,-0.6,6.7
2021-08-16 09:00:00,0.0,0.7,0.0,1018.0,993.7,11.9,3.9,3.6,7.9
2021-08-17 09:00:00,31.0,0.0,29.6,997.2,973.5,13.6,6.3,7.5,10
2021-08-18 09:00:00,18.0,0.0,17.3,1004.8,980.6,9.5,4,3.6,6.8
2021-08-19 09:00:00,0.4,0.3,0.0,1019.3,994.8,12.8,1.9,-1.2,7.4
2021-08-20 09:00:00,5.2,0.0,4.2,1021.0,996.7,13.4,4.4,5.2,8.9
2021-08-21 09:00:00,0.0,0.7,0.0,1034.1,1009.1,12.5,0.1,-3.9,6.3
2021-08-22 09:00:00,0.0,1.4,0.0,1030.9,1006.1,13.8,1.3,-1.3,7.6
2021-08-23 09:00:00,8.6,0.0,6.5,1032.5,1008.1,14.8,4.1,5.5,9.5
2021-08-24 09:00:00,1.6,0.0,0.9,1033.7,1009.3,13.8,7.9,5.9,10.9
2021-08-25 09:00:00,0.0,0.7,0.0,1033.2,1008.6,14.9,6.4,3.6,10.7
2021-08-26 09:00:00,1.0,0.4,0.0,1028.4,1004.1,14.8,6.7,3,10.8
2021-08-27 09:00:00,26.2,0.0,25.1,1018.8,994.8,12.4,9,10,10.7
2021-08-28 09:00:00,9.4,0.0,8.7,1012.6,988.9,17.4,10.3,9.8,13.9
2021-08-29 09:00:00,0.6,0.1,0.0,1010.0,986.1,14.4,7.2,4.3,10.8
2021-08-30 09:00:00,0.2,0.6,0.0,1018.0,993.9,15.5,5.3,2.7,10.4
2021-08-31 09:00:00,0.0,1.3,0.0,1029.0,1004.1,16.5,-1.3,-4.7,7.6
2021-09-01 09:00:00,0.0,2.1,0.0,1034.8,1009.8,16.7,-1.1,-4.1,7.8
2021-09-02 09:00:00,0.0,3.4,0.0,1036.2,1011.5,15.8,3,-0.7,9.4
2021-09-03 09:00:00,0.0,4.8,0.0,1040.7,1015.9,17.2,1.5,-1.5,9.4
2021-09-04 09:00:00,0.0,6.1,0.0,1038.6,1013.9,15.6,5.5,2.7,10.6
2021-09-05 09:00:00,0.0,7.4,0.0,1033.4,1008.8,14.6,4.8,0.3,9.7
2021-09-06 09:00:00,0.2,8.6,0.0,1024.9,1000.6,14.4,6.3,3.5,10.4
2021-09-07 09:00:00,39.2,0.0,29.3,1002.3,978.8,13.7,9,8.6,11.4
2021-09-08 09:00:00,29.8,0.0,28.5,999.0,975,13.2,4,3.8,8.6
2021-09-09 09:00:00,6.6,0.0,5.3,1012.4,988.1,11.7,4,4,7.9
2021-09-10 09:00:00,10.0,0.0,8.7,1000.3,976.8,13.1,5.3,6.5,9.2
2021-09-11 09:00:00,31.0,0.0,29.7,1009.6,985.4,13,4.8,3.1,8.9
2021-09-12 09:00:00,4.0,0.0,2.7,1018.4,994,11.4,4.3,2.4,7.9
2021-09-13 09:00:00,30.8,0.0,29.5,1004.5,980.9,13.4,5.2,7.6,9.3
2021-09-14 09:00:00,7.0,0.0,5.7,1017.4,992.9,12.1,1.6,-1,6.9
2021-09-15 09:00:00,0.0,1.3,0.0,1022.0,997.5,14.4,1.4,-2,7.9
2021-09-16 09:00:00,0.0,2.7,0.0,1013.0,988.4,15,0.4,-1.8,7.7
2021-09-17 09:00:00,0.0,4.0,0.0,1014.7,990.6,15.8,1.4,-4,8.6
2021-09-18 09:00:00,0.0,5.4,0.0,1023.4,999,16,2.4,-1.9,9.2
2021-09-19 09:00:00,1.2,5.5,0.0,1020.7,996.5,12.7,6.4,6.2,9.6
2021-09-20 09:00:00,18.6,0.0,11.7,1014.2,990.2,14.1,7.4,5,10.8
2021-09-21 09:00:00,0.0,1.3,0.0,1012.4,988.6,15.2,7.4,6,11.3
2021-09-22 09:00:00,21.8,0.0,19.1,1009.6,985.7,12.4,8.2,7.6,10.3
2021-09-23 09:00:00,4.0,0.0,2.7,1001.8,978.3,13.7,9.4,8.7,11.6
2021-09-24 09:00:00,10.4,0.0,9.1,1008.0,984.3,17,7.5,3.9,12.3
2021-09-25 09:00:00,1.8,0.0,0.5,1009.2,985.6,17,5.9,2.9,11.5
2021-09-26 08:00:00,42.2,0.0,40.9,1010.1,986,13.4,5.9,3.2,9.7
2021-09-27 08:00:00,3.4,0.0,2.1,1020.7,996,12.5,0.5,-2.4,6.5
2021-09-28 08:00:00,1.2,0.1,0.0,1021.6,996.8,15.3,-0.5,-2.7,7.4
2021-09-29 08:00:00,0.4,1.1,0.0,1020.9,996.5,14.8,1.8,-1.6,8.3
2021-09-30 08:00:00,9.0,0.0,6.6,1018.6,994.5,13.2,5.7,5,9.5
2021-10-01 08:00:00,1.2,0.1,0.0,1025.6,1001.2,12.6,4.7,1.3,8.7
2021-10-02 08:00:00,0.4,2.2,0.0,1026.0,1001.7,15.4,7.1,5,11.3
2021-10-03 08:00:00,0.0,4.6,0.0,1021.1,996.9,17,6.6,4,11.8
2021-10-04 08:00:00,6.4,0.6,0.0,1007.5,983.7,17.8,9.1,9.2,13.5
2021-10-05 08:00:00,4.6,0.0,1.6,1011.0,987.3,16.2,9.3,6.4,12.8
2021-10-06 08:00:00,0.0,2.4,0.0,1012.8,989,18.3,10.2,9,14.3
2021-10-07 08:00:00,38.2,0.0,33.4,1010.6,987,15,11.3,12,13.2
2021-10-08 08:00:00,0.2,2.2,0.0,1010.6,986.9,19.8,9.4,6.4,14.6
2021-10-09 08:00:00,2.8,1.8,0.0,1014.4,990.5,18.6,8.7,6,13.7
2021-10-10 08:00:00,2.8,1.5,0.0,1017.8,993.7,16.9,7.9,4.8,12.4
2021-10-11 08:00:00,0.4,3.5,0.0,1010.8,986.9,17.2,7.7,5.5,12.5
2021-10-12 08:00:00,34.0,0.0,28.1,996.0,972.2,13.1,5.9,3.8,9.5
2021-10-13 08:00:00,4.6,0.0,2.2,1006.4,982.2,13.6,2.2,-0.8,7.9
2021-10-14 08:00:00,0.0,2.4,0.0,1018.8,994.2,15,1.3,-1.1,8.2
2021-10-15 08:00:00,0.0,4.8,0.0,1020.4,995.9,18.3,1.3,-0.6,9.8
2021-10-16 08:00:00,0.0,7.3,0.0,1020.1,996.1,18.8,5.3,5.2,12.1
2021-10-17 08:00:00,19.0,0.0,9.3,1008.2,984.6,17.1,8.2,6.4,12.7
2021-10-18 08:00:00,41.4,0.0,39.0,1008.4,984.8,15.3,11.6,10.5,13.5
2021-10-19 08:00:00,1.8,0.6,0.0,1021.9,997.8,17.3,8.5,5.3,12.9
2021-10-20 08:00:00,0.4,2.6,0.0,1028.8,1004.5,15.5,6,3.1,10.8
2021-10-21 08:00:00,0.0,5.1,0.0,1030.8,1006.5,20.1,7.2,5.6,13.7
2021-10-22 08:00:00,0.0,7.5,0.0,1033.7,1009.3,21.9,5.7,3.5,13.8
2021-10-23 08:00:00,0.0,9.9,0.0,1028.2,1003.9,24.3,7.6,5.8,16
2021-10-24 08:00:00,0.0,12.3,0.0,1017.2,993.5,21.3,10,10.7,15.7
2021-10-25 08:00:00,0.2,14.6,0.0,1016.3,992.7,18.5,12.6,11.6,15.6
2021-10-26 08:00:00,0.0,17.0,0.0,1020.5,996.8,22.4,10,7,16.2
2021-10-27 08:00:00,10.6,8.8,0.0,1020.1,996.4,16.8,13.3,13.5,15.1
2021-10-28 08:00:00,0.0,11.2,0.0,1017.9,994,21.6,9.1,7.4,15.4
2021-10-29 08:00:00,27.0,0.0,13.4,1012.1,988.5,21.4,10.6,8.8,16
2021-10-30 08:00:00,7.8,0.0,5.4,1011.4,987.8,18.8,11.7,12.3,15.3
2021-10-31 08:00:00,5.0,0.0,2.6,1005.8,982.2,21.6,8.6,6.8,15.1
2021-11-01 08:00:00,8.2,0.0,5.8,1016.0,992.1,15.9,8.8,8.8,12.4
2021-11-02 08:00:00,0.8,3.0,0.0,1022.3,998.3,18.4,10.2,8.7,14.3
2021-11-03 08:00:00,0.0,6.7,0.0,1030.2,1006.1,19.8,4.5,2,12.2
2021-11-04 08:00:00,0.0,10.5,0.0,1032.5,1007.9,17.4,3.2,-0.1,10.3
2021-11-05 08:00:00,0.0,14.2,0.0,1025.5,1001.4,24.2,6.7,5.2,15.5
2021-11-06 08:00:00,0.0,18.0,0.0,1022.3,998.4,25.2,6.9,4.6,16.1
2021-11-07 08:00:00,0.0,21.7,0.0,1019.8,996.2,26,11,9.5,18.5
2021-11-08 08:00:00,0.0,25.5,0.0,1019.2,995.4,25.8,8,5.1,16.9
2021-11-09 08:00:00,0.0,29.2,0.0,1020.3,996.5,23.7,10.1,7.1,16.9
2021-11-10 08:00:00,0.0,33.0,0.0,1017.3,993.8,24,12.6,-0.2,18.3
2021-11-11 08:00:00,1.8,34.9,0.0,1015.0,991.4,22.2,11.1,8.1,16.7
2021-11-12 08:00:00,0.0,38.7,0.0,1008.0,984.7,21.2,14.3,14,17.8
2021-11-13 08:00:00,3.0,39.4,0.0,993.5,970.6,19.5,15.9,15.3,17.7
2021-11-14 08:00:00,13.2,30.0,0.0,995.4,972.3,22.6,13.4,11.9,18
2021-11-15 08:00:00,9.0,24.7,0.0,1002.7,979.4,18,9.5,6.8,13.8
2021-11-16 08:00:00,22.6,5.9,0.0,1002.3,978.8,19,10.6,10.3,14.8
2021-11-17 08:00:00,12.2,0.0,2.5,1011.6,987.7,14.6,7.1,6.6,10.9
2021-11-18 08:00:00,1.4,2.4,0.0,1021.9,997.7,16.1,6,3.2,11.1
2021-11-19 08:00:00,0.0,6.1,0.0,1024.9,1000.6,19.2,5.7,2.5,12.5
2021-11-20 08:00:00,0.0,9.9,0.0,1022.1,998.2,20.7,7.6,4.1,14.2
2021-11-21 08:00:00,0.0,13.6,0.0,1017.5,993.6,20.9,8.9,5.6,14.9
2021-11-22 08:00:00,19.4,0.0,2.0,1018.1,994.4,16,9.8,6.6,12.9
2021-11-23 08:00:00,0.0,3.8,0.0,1020.9,997.3,21.9,12.7,12.1,17.3
2021-11-24 08:00:00,0.0,7.5,0.0,1024.5,1000.7,23.6,10.2,7.3,16.9
2021-11-25 08:00:00,0.0,11.3,0.0,1024.8,1000.9,22.5,9,6.7,15.8
2021-11-26 08:00:00,0.0,15.0,0.0,1022.8,999,23.9,11.1,10.5,17.5
2021-11-27 08:00:00,0.0,18.8,0.0,1020.7,997.2,21.2,12.7,10.2,17
2021-11-28 08:00:00,49.6,0.0,27.1,1020.5,996.9,17.4,12.6,12.7,15
2021-11-29 08:00:00,10.4,0.0,6.6,1021.0,997.6,18.6,13.4,11.6,16
2021-11-30 08:00:00,0.0,3.8,0.0,1018.8,995.3,28,15.9,15.2,22
2021-12-01 08:00:00,0.0,7.5,0.0,1022.2,998.8,26.6,13.3,11.6,20
2021-12-02 08:00:00,0.0,11.0,0.0,1024.2,1000.8,25.8,13.8,11.6,19.8
2021-12-03 08:00:00,19.4,0.0,4.9,1023.1,999.5,27.1,16.2,16.2,21.7
2021-12-04 08:00:00,12.8,0.0,9.3,1021.2,997.6,19.1,14,13.8,16.6
2021-12-05 08:00:00,3.2,0.3,0.0,1015.8,992.4,17.8,15.6,15.7,16.7
2021-12-06 08:00:00,20.2,0.0,16.4,1017.8,994.2,18.8,14,14,16.4
2021-12-07 08:00:00,7.4,0.0,3.9,1021.0,997.2,14.8,10.8,10.7,12.8
2021-12-08 08:00:00,0.4,3.1,0.0,1022.7,998.8,19.5,9.1,5,14.3
2021-12-09 08:00:00,9.8,0.0,3.2,1018.1,994.5,21.5,12.6,14.1,17.1
2021-12-10 08:00:00,12.0,0.0,8.5,1016.9,993.5,20.5,12.9,11.2,16.7
2021-12-11 08:00:00,8.6,0.0,5.1,1011.4,988,24.4,15.9,15.6,20.2
2021-12-12 08:00:00,5.6,0.0,2.1,1016.7,993.1,23.1,14.2,14.3,18.7
2021-12-13 08:00:00,0.8,2.7,0.0,1017.8,994.3,19.4,13.5,12.4,16.5
2021-12-14 08:00:00,0.6,5.6,0.0,1010.0,986.6,22.5,14.4,14,18.5
2021-12-15 08:00:00,11.8,0.0,2.7,999.9,976.6,20.3,13,13,16.7
2021-12-16 08:00:00,0.2,3.3,0.0,992.5,969.6,24.4,10.5,8.4,17.5
2021-12-17 08:00:00,2.4,4.4,0.0,998.5,975.5,25.7,14.9,14.3,20.3
2021-12-18 08:00:00,2.0,5.9,0.0,1012.9,989.2,19.6,9.9,8.2,14.8
2021-12-19 08:00:00,0.4,9.1,0.0,1022.4,998.8,18.2,11.3,9.5,14.8
2021-12-20 08:00:00,0.0,12.6,0.0,1019.9,996.2,22.7,9.5,7,16.1
2021-12-21 08:00:00,7.8,8.3,0.0,1010.6,987.1,20.7,11,8.1,15.9
2021-12-22 08:00:00,0.0,11.8,0.0,1011.4,988,19.8,13.7,13.3,16.8
2021-12-23 08:00:00,2.8,12.5,0.0,1010.7,987.4,23.3,13.6,10.3,18.5
2021-12-24 08:00:00,0.0,16.0,0.0,1017.3,993.7,23.2,9.9,8,16.6
2021-12-25 08:00:00,0.0,19.5,0.0,1022.5,998.7,22.7,10.4,8.9,16.6
2021-12-26 08:00:00,2.0,21.0,0.0,1020.1,996.4,20.8,9.5,7.4,15.2
2021-12-27 08:00:00,0.0,24.6,0.0,1013.4,990.1,21.9,11.9,8.6,16.9
2021-12-28 08:00:00,13.6,14.5,0.0,1007.4,984,21.9,13.7,13.5,17.8
2021-12-29 08:00:00,7.4,10.6,0.0,1006.8,983.4,17.7,11.6,11.6,14.7
2021-12-30 08:00:00,0.6,13.5,0.0,1010.3,986.7,20.6,10.7,9,15.7
2021-12-31 08:00:00,0.0,17.0,0.0,1016.1,992.5,19.7,10.5,8.2,15.1
2022-01-01 08:00:00,0.0,20.5,0.0,1021.1,997.4,21.6,11.3,9.5,16.5
2022-01-02 08:00:00,0.0,25.7,0.0,1023.6,1000,27.5,11.3,8.6,19.4
2022-01-03 08:00:00,0.0,30.8,0.0,1021.9,998.4,31.2,14,12.8,22.6
2022-01-04 08:00:00,0.0,36.0,0.0,1016.4,993,28.9,13.1,11.8,21
2022-01-05 08:00:00,0.0,41.1,0.0,1013.6,990.3,28.4,13.1,11,20.8
2022-01-06 08:00:00,0.0,46.2,0.0,1014.6,991.2,28.9,15.5,14.3,22.2
2022-01-07 08:00:00,0.0,51.4,0.0,1021.8,998.2,26.8,13,9.9,19.9
2022-01-08 08:00:00,0.0,56.5,0.0,1023.5,999.9,24.2,12.2,9.8,18.2
2022-01-09 08:00:00,0.0,61.7,0.0,1021.6,998,23.1,14.2,11.8,18.7
2022-01-10 08:00:00,0.4,66.4,0.0,1021.9,998.3,22,13.5,12.2,17.8
2022-01-11 08:00:00,0.2,71.4,0.0,1020.3,997,24.6,16.6,16.9,20.6
2022-01-12 08:00:00,0.0,76.5,0.0,1019.0,995.5,26,14.3,13.1,20.2
2022-01-13 08:00:00,0.0,81.6,0.0,1021.8,998,23.1,8.2,5.5,15.7
2022-01-14 08:00:00,0.0,86.3,0.0,1022.8,999.1,26.9,9.8,6.5,18.4
2022-01-15 08:00:00,0.0,90.6,0.0,1022.9,999.2,27.6,11.2,9.3,19.4
2022-01-16 08:00:00,0.0,94.7,0.0,1021.2,997.6,29.1,11.7,10.1,20.4
2022-01-17 08:00:00,0.0,98.5,0.0,1017.0,993.6,29,13.5,11.1,21.3
2022-01-18 08:00:00,0.0,102.0,0.0,1015.2,991.9,27.9,15.6,13.4,21.8
2022-01-19 08:00:00,0.2,105.1,0.0,1011.8,988.6,26.8,17.5,16.1,22.2
2022-01-20 08:00:00,19.4,88.8,0.0,1011.6,988,24,11,10.3,17.5
2022-01-21 08:00:00,2.2,90.8,0.0,1018.5,994.6,19.3,8.2,6.2,13.8
2022-01-22 08:00:00,0.0,94.9,0.0,1023.2,999.4,25.7,9.9,7.6,17.8
2022-01-23 08:00:00,0.0,98.6,0.0,1018.0,994.3,28.2,11.3,9.6,19.8
2022-01-24 08:00:00,0.0,102.2,0.0,1016.3,992.7,26.7,9.9,6.9,18.3
2022-01-25 08:00:00,0.0,105.4,0.0,1012.3,989,27.5,11.3,8.2,19.4
2022-01-26 08:00:00,4.2,104.3,0.0,1005.1,982,19,16.3,16.3,17.7
2022-01-27 08:00:00,0.6,106.8,0.0,1014.6,990.9,23.2,9.5,7.2,16.4
2022-01-28 08:00:00,0.0,109.8,0.0,1029.2,1005.3,24.6,10,8.2,17.3
2022-01-29 08:00:00,0.0,112.6,0.0,1030.9,1007,24.5,10.6,7.9,17.6
2022-01-30 08:00:00,0.0,115.1,0.0,1027.5,1003.7,26.8,10.8,7.5,18.8
