Station,Date(NZST),Percent(%),Depth(cm)
3925,20190711:1800,45.4,20
3925,20190711:1900,45.4,20
3925,20190711:2000,45,20
3925,20190711:2100,44.8,20
3925,20190711:2200,44.9,20
3925,20190711:2300,44.7,20
3925,20190712:0000,44.8,20
3925,20190712:0100,44.5,20
3925,20190712:0200,44.6,20
3925,20190712:0300,43.9,20
3925,20190712:0400,43.9,20
3925,20190712:0500,43.7,20
3925,20190712:0600,43.7,20
3925,20190712:0700,43.8,20
3925,20190712:0800,43.6,20
3925,20190712:0900,43.7,20
3925,20190712:1000,43.6,20
3925,20190712:1100,43.7,20
3925,20190712:1200,43.8,20
3925,20190712:1300,46,20
3925,20190712:1400,57.3,20
3925,20190712:1500,55.6,20
3925,20190712:1600,52.5,20
3925,20190712:1700,50.7,20
3925,20190712:1800,50.4,20
3925,20190712:1900,49.3,20
3925,20190712:2000,48.4,20
3925,20190712:2100,47.8,20
3925,20190712:2200,47.1,20
3925,20190712:2300,47,20
3925,20190713:0000,46.9,20
3925,20190713:0100,46.6,20
3925,20190713:0200,46.5,20
3925,20190713:0300,46.3,20
3925,20190713:0400,46.1,20
3925,20190713:0500,45.9,20
3925,20190713:0600,45.7,20
3925,20190713:0700,46.2,20
3925,20190713:0800,46,20
3925,20190713:0900,45.8,20
3925,20190713:1000,45.8,20
3925,20190713:1100,45.6,20
3925,20190713:1200,45.6,20
3925,20190713:1300,45.5,20
3925,20190713:1400,45.4,20
3925,20190713:1500,45.1,20
3925,20190713:1600,45.1,20
3925,20190713:1700,45.2,20
3925,20190713:1800,45,20
3925,20190713:1900,45,20
3925,20190713:2000,46.4,20
3925,20190713:2100,51.9,20
3925,20190713:2200,53.1,20
3925,20190713:2300,55.6,20
3925,20190714:0000,55.2,20
3925,20190714:0100,54.7,20
3925,20190714:0200,56.3,20
3925,20190714:0300,58.2,20
3925,20190714:0400,60.2,20
3925,20190714:0500,60.7,20
3925,20190714:0600,57.8,20
3925,20190714:0700,55.1,20
3925,20190714:0800,53.3,20
3925,20190714:0900,51.7,20
3925,20190714:1000,52.1,20
3925,20190714:1100,51.7,20
3925,20190714:1200,50.9,20
3925,20190714:1300,50,20
3925,20190714:1400,49.1,20
3925,20190714:1500,49.4,20
3925,20190714:1600,48.8,20
3925,20190714:1700,48.1,20
3925,20190714:1800,48.1,20
3925,20190714:1900,48.4,20
3925,20190714:2000,48.5,20
3925,20190714:2100,48.7,20
3925,20190714:2200,48.5,20
3925,20190714:2300,48,20
3925,20190715:0000,47.4,20
3925,20190715:0100,47.6,20
3925,20190715:0200,48.3,20
3925,20190715:0300,49.4,20
3925,20190715:0400,49.5,20
3925,20190715:0500,49.4,20
3925,20190715:0600,48.6,20
3925,20190715:0700,48,20
3925,20190715:0800,47.8,20
3925,20190715:0900,47.2,20
3925,20190715:1000,47.1,20
3925,20190715:1100,46.7,20
3925,20190715:1200,46.6,20
3925,20190715:1300,46.2,20
3925,20190715:1400,46,20
3925,20190715:1500,45.8,20
3925,20190715:1600,45.6,20
3925,20190715:1700,45.6,20
3925,20190715:1800,45.3,20
3925,20190715:1900,45.6,20
3925,20190715:2000,46.2,20
3925,20190715:2100,48.5,20
3925,20190715:2200,51.3,20
3925,20190715:2300,53.6,20
3925,20190716:0000,55.7,20
3925,20190716:0100,57.8,20
3925,20190716:0200,57.4,20
3925,20190716:0300,56.2,20
3925,20190716:0400,54.3,20
3925,20190716:0500,54,20
3925,20190716:0600,53,20
3925,20190716:0700,52.5,20
3925,20190716:0800,51.9,20
3925,20190716:0900,51.1,20
3925,20190716:1000,51.1,20
3925,20190716:1100,50.3,20
3925,20190716:1200,50.3,20
3925,20190716:1300,49.9,20
3925,20190716:1400,49.1,20
3925,20190716:1500,48.6,20
3925,20190716:1600,49,20
3925,20190716:1700,48.2,20
3925,20190716:1800,48,20
3925,20190716:1900,47.4,20
3925,20190716:2000,47.1,20
3925,20190716:2100,46.7,20
3925,20190716:2200,46.4,20
3925,20190716:2300,46.9,20
3925,20190717:0000,47.1,20
3925,20190717:0100,47.9,20
3925,20190717:0200,48.4,20
3925,20190717:0300,48.3,20
3925,20190717:0400,48.2,20
3925,20190717:0500,48.2,20
3925,20190717:0600,48.5,20
3925,20190717:0700,48.4,20
3925,20190717:0800,48.3,20
3925,20190717:0900,48.4,20
3925,20190717:1000,48.4,20
3925,20190717:1100,48.9,20
3925,20190717:1200,49.8,20
3925,20190717:1300,50.1,20
3925,20190717:1400,51.1,20
3925,20190717:1500,53,20
3925,20190717:1600,51.9,20
3925,20190717:1700,51,20
3925,20190717:1800,49.9,20
3925,20190717:1900,49,20
3925,20190717:2000,48.2,20
3925,20190717:2100,48,20
3925,20190717:2200,47.5,20
3925,20190717:2300,46.9,20
3925,20190718:0000,46.6,20
3925,20190718:0100,46.5,20
3925,20190718:0200,46.4,20
3925,20190718:0300,46.4,20
3925,20190718:0400,46.2,20
3925,20190718:0500,46.3,20
3925,20190718:0600,46,20
3925,20190718:0700,45.9,20
3925,20190718:0800,46.1,20
3925,20190718:0900,45.8,20
3925,20190718:1000,45.6,20
3925,20190718:1100,45.6,20
3925,20190718:1200,45.7,20
3925,20190718:1300,45.9,20
3925,20190718:1400,45.8,20
3925,20190718:1500,45.9,20
3925,20190718:1600,45.7,20
3925,20190718:1700,45.8,20
3925,20190718:1800,45.5,20
3925,20190718:1900,45.4,20
3925,20190718:2000,45.4,20
3925,20190718:2100,45.3,20
3925,20190718:2200,45.3,20
3925,20190718:2300,44.8,20
3925,20190719:0000,44.8,20
3925,20190719:0100,45,20
3925,20190719:0200,44.8,20
3925,20190719:0300,44.8,20
3925,20190719:0400,44.9,20
3925,20190719:0500,44.9,20
3925,20190719:0600,44.9,20
3925,20190719:0700,44.8,20
3925,20190719:0800,45,20
3925,20190719:0900,45.4,20
3925,20190719:1000,45.7,20
3925,20190719:1100,46.4,20
3925,20190719:1200,47.6,20
3925,20190719:1300,47.7,20
3925,20190719:1400,48.1,20
3925,20190719:1500,48,20
3925,20190719:1600,48,20
3925,20190719:1700,47.7,20
3925,20190719:1800,47.7,20
3925,20190719:1900,47.6,20
3925,20190719:2000,47.8,20
3925,20190719:2100,48.3,20
3925,20190719:2200,49.5,20
3925,20190719:2300,50.9,20
3925,20190720:0000,51.1,20
3925,20190720:0100,50.9,20
3925,20190720:0200,51.7,20
3925,20190720:0300,51.9,20
3925,20190720:0400,52,20
3925,20190720:0500,51.5,20
3925,20190720:0600,50.7,20
3925,20190720:0700,49.8,20
3925,20190720:0800,49.1,20
3925,20190720:0900,48.4,20
3925,20190720:1000,48,20
3925,20190720:1100,47.6,20
3925,20190720:1200,47.4,20
3925,20190720:1300,47,20
3925,20190720:1400,46.5,20
3925,20190720:1500,46.5,20
3925,20190720:1600,46.4,20
3925,20190720:1700,45.9,20
3925,20190720:1800,45.8,20
3925,20190720:1900,45.6,20
3925,20190720:2000,45.6,20
3925,20190720:2100,45.9,20
3925,20190720:2200,45.8,20
3925,20190720:2300,45.6,20
3925,20190721:0000,45.6,20
3925,20190721:0100,45.8,20
3925,20190721:0200,45.4,20
3925,20190721:0300,45.4,20
3925,20190721:0400,45.8,20
3925,20190721:0500,45.5,20
3925,20190721:0600,45.5,20
3925,20190721:0700,45.4,20
3925,20190721:0800,45.5,20
3925,20190721:0900,45.3,20
3925,20190721:1000,45.3,20
3925,20190721:1100,45.1,20
3925,20190721:1200,45,20
3925,20190721:1300,45,20
3925,20190721:1400,45,20
3925,20190721:1500,44.9,20
3925,20190721:1600,45.1,20
3925,20190721:1700,44.8,20
3925,20190721:1800,44.8,20
3925,20190721:1900,44.7,20
3925,20190721:2000,44.7,20
3925,20190721:2100,44.5,20
3925,20190721:2200,44.7,20
3925,20190721:2300,44.7,20
3925,20190722:0000,44.7,20
3925,20190722:0100,44.5,20
3925,20190722:0200,44.6,20
3925,20190722:0300,44.3,20
3925,20190722:0400,43.9,20
3925,20190722:0500,43.5,20
3925,20190722:0600,43.6,20
3925,20190722:0700,43.5,20
3925,20190722:0800,43.4,20
3925,20190722:0900,43.4,20
3925,20190722:1000,43.6,20
3925,20190722:1100,43.5,20
3925,20190722:1200,43.3,20
3925,20190722:1300,43.4,20
3925,20190722:1400,43.4,20
3925,20190722:1500,43.4,20
3925,20190722:1600,43.3,20
3925,20190722:1700,43.4,20
3925,20190722:1800,43.3,20
3925,20190722:1900,43.3,20
3925,20190722:2000,43.3,20
3925,20190722:2100,43,20
3925,20190722:2200,43.3,20
3925,20190722:2300,43.1,20
3925,20190723:0000,43.1,20
3925,20190723:0100,43.1,20
3925,20190723:0200,43.1,20
3925,20190723:0300,42.9,20
3925,20190723:0400,42.9,20
3925,20190723:0500,43,20
3925,20190723:0600,42.9,20
3925,20190723:0700,42.9,20
3925,20190723:0800,42.9,20
3925,20190723:0900,43.1,20
3925,20190723:1000,42.8,20
3925,20190723:1100,42.9,20
3925,20190723:1200,42.8,20
3925,20190723:1300,42.9,20
3925,20190723:1400,42.8,20
3925,20190723:1500,42.9,20
3925,20190723:1600,42.7,20
3925,20190723:1700,42.7,20
3925,20190723:1800,42.8,20
3925,20190723:1900,42.7,20
3925,20190723:2000,42.7,20
3925,20190723:2100,42.7,20
3925,20190723:2200,42.6,20
3925,20190723:2300,42.7,20
3925,20190724:0000,42.8,20
3925,20190724:0100,42.6,20
3925,20190724:0200,42.5,20
3925,20190724:0300,42.6,20
3925,20190724:0400,42.7,20
3925,20190724:0500,42.8,20
3925,20190724:0600,42.9,20
3925,20190724:0700,42.8,20
3925,20190724:0800,42.9,20
3925,20190724:0900,42.6,20
3925,20190724:1000,42.8,20
3925,20190724:1100,42.8,20
3925,20190724:1200,42.9,20
3925,20190724:1300,42.7,20
3925,20190724:1400,42.7,20
3925,20190724:1500,42.7,20
3925,20190724:1600,42.7,20
3925,20190724:1700,42.7,20
3925,20190724:1800,42.7,20
3925,20190724:1900,42.7,20
3925,20190724:2000,42.4,20
3925,20190724:2100,42.4,20
3925,20190724:2200,42.4,20
3925,20190724:2300,42.4,20
3925,20190725:0000,42.4,20
3925,20190725:0100,42.5,20
3925,20190725:0200,42.5,20
3925,20190725:0300,42.5,20
3925,20190725:0400,42.4,20
3925,20190725:0500,42.5,20
3925,20190725:0600,42.5,20
3925,20190725:0700,42.6,20
3925,20190725:0800,42.6,20
3925,20190725:0900,42.5,20
3925,20190725:1000,42.5,20
3925,20190725:1100,42.5,20
3925,20190725:1200,42.5,20
3925,20190725:1300,42.5,20
3925,20190725:1400,42.5,20
3925,20190725:1500,42.5,20
3925,20190725:1600,42.5,20
3925,20190725:1700,42.5,20
3925,20190725:1800,42.5,20
3925,20190725:1900,42.4,20
3925,20190725:2000,42.4,20
3925,20190725:2100,42.4,20
3925,20190725:2200,42.4,20
3925,20190725:2300,42.4,20
3925,20190726:0000,42.4,20
3925,20190726:0100,42.4,20
3925,20190726:0200,42.3,20
3925,20190726:0300,42.3,20
3925,20190726:0400,42.3,20
3925,20190726:0500,42.3,20
3925,20190726:0600,42.3,20
3925,20190726:0700,42.3,20
3925,20190726:0800,42.3,20
3925,20190726:0900,42.3,20
3925,20190726:1000,42.3,20
3925,20190726:1100,42.3,20
3925,20190726:1200,42.4,20
3925,20190726:1300,42.4,20
3925,20190726:1400,42.4,20
3925,20190726:1500,42.4,20
3925,20190726:1600,42.4,20
3925,20190726:1700,42.5,20
3925,20190726:1800,42.4,20
3925,20190726:1900,42.4,20
3925,20190726:2000,42.3,20
3925,20190726:2100,42.3,20
3925,20190726:2200,42.3,20
3925,20190726:2300,42.3,20
3925,20190727:0000,42.3,20
3925,20190727:0100,42.3,20
3925,20190727:0200,42.3,20
3925,20190727:0300,42.3,20
3925,20190727:0400,42.3,20
3925,20190727:0500,42.3,20
3925,20190727:0600,42.3,20
3925,20190727:0700,42.1,20
3925,20190727:0800,42.3,20
3925,20190727:0900,42.2,20
3925,20190727:1000,42.3,20
3925,20190727:1100,42.3,20
3925,20190727:1200,42.3,20
3925,20190727:1300,42.3,20
3925,20190727:1400,42.4,20
3925,20190727:1500,42.2,20
3925,20190727:1600,42.2,20
3925,20190727:1700,42.2,20
3925,20190727:1800,42.2,20
3925,20190727:1900,42.2,20
3925,20190727:2000,42.1,20
3925,20190727:2100,42.2,20
3925,20190727:2200,42.2,20
3925,20190727:2300,42.2,20
3925,20190728:0000,42.2,20
3925,20190728:0100,42.2,20
3925,20190728:0200,42.2,20
3925,20190728:0300,42.2,20
3925,20190728:0400,42.1,20
3925,20190728:0500,42.2,20
3925,20190728:0600,42.2,20
3925,20190728:0700,42.2,20
3925,20190728:0800,42.1,20
3925,20190728:0900,42.1,20
3925,20190728:1000,42.1,20
3925,20190728:1100,42.2,20
3925,20190728:1200,42.2,20
3925,20190728:1300,42.2,20
3925,20190728:1400,42.2,20
3925,20190728:1500,42.3,20
3925,20190728:1600,43.3,20
3925,20190728:1700,43.8,20
3925,20190728:1800,44.1,20
3925,20190728:1900,43.7,20
3925,20190728:2000,45.6,20
3925,20190728:2100,45.4,20
3925,20190728:2200,45.6,20
3925,20190728:2300,45.7,20
3925,20190729:0000,45.6,20
3925,20190729:0100,45.6,20
3925,20190729:0200,45.4,20
3925,20190729:0300,45.3,20
3925,20190729:0400,45.6,20
3925,20190729:0500,45.3,20
3925,20190729:0600,45.3,20
3925,20190729:0700,45.4,20
3925,20190729:0800,45.4,20
3925,20190729:0900,45.4,20
3925,20190729:1000,45.1,20
3925,20190729:1100,43.8,20
3925,20190729:1200,43.9,20
3925,20190729:1300,43.7,20
3925,20190729:1400,44,20
3925,20190729:1500,43.6,20
3925,20190729:1600,43.7,20
3925,20190729:1700,43.9,20
3925,20190729:1800,43.7,20
3925,20190729:1900,43.6,20
3925,20190729:2000,43.6,20
3925,20190729:2100,43.3,20
3925,20190729:2200,43.3,20
3925,20190729:2300,43.4,20
3925,20190730:0000,43.2,20
3925,20190730:0100,43.5,20
3925,20190730:0200,43.6,20
3925,20190730:0300,43.4,20
3925,20190730:0400,43.6,20
3925,20190730:0500,43.6,20
3925,20190730:0600,43.7,20
3925,20190730:0700,44,20
3925,20190730:0800,44.4,20
3925,20190730:0900,45.3,20
3925,20190730:1000,46.3,20
3925,20190730:1100,46.5,20
3925,20190730:1200,46.7,20
3925,20190730:1300,46.6,20
3925,20190730:1400,46.3,20
3925,20190730:1500,45.9,20
3925,20190730:1600,46,20
3925,20190730:1700,45.8,20
3925,20190730:1800,45.3,20
3925,20190730:1900,45.3,20
3925,20190730:2000,45.6,20
3925,20190730:2100,46.7,20
3925,20190730:2200,47.5,20
3925,20190730:2300,47.8,20
3925,20190731:0000,47.9,20
3925,20190731:0100,47.8,20
3925,20190731:0200,47.4,20
3925,20190731:0300,47.2,20
3925,20190731:0400,46.7,20
3925,20190731:0500,46.4,20
3925,20190731:0600,46.2,20
3925,20190731:0700,46.1,20
3925,20190731:0800,45.8,20
3925,20190731:0900,45.5,20
3925,20190731:1000,45.7,20
3925,20190731:1100,45.3,20
3925,20190731:1200,45.1,20
3925,20190731:1300,45.3,20
3925,20190731:1400,45.3,20
3925,20190731:1500,45.5,20
3925,20190731:1600,45.3,20
3925,20190731:1700,45.2,20
3925,20190731:1800,45.2,20
3925,20190731:1900,45.2,20
3925,20190731:2000,45.2,20
3925,20190731:2100,45,20
3925,20190731:2200,45,20
3925,20190731:2300,44.8,20
3925,20190801:0000,44.8,20
3925,20190801:0100,44.6,20
3925,20190801:0200,44.8,20
3925,20190801:0300,44.7,20
3925,20190801:0400,44.6,20
3925,20190801:0500,44.5,20
3925,20190801:0600,44.7,20
3925,20190801:0700,44.4,20
3925,20190801:0800,44.4,20
3925,20190801:0900,44.3,20
3925,20190801:1000,44.4,20
3925,20190801:1100,44.3,20
3925,20190801:1200,44.4,20
3925,20190801:1300,44.3,20
3925,20190801:1400,44.3,20
3925,20190801:1500,43.8,20
3925,20190801:1600,44.1,20
3925,20190801:1700,43.9,20
3925,20190801:1800,44,20
3925,20190801:1900,44,20
3925,20190801:2000,44,20
3925,20190801:2100,44,20
3925,20190801:2200,43.7,20
3925,20190801:2300,43.6,20
3925,20190802:0000,43.7,20
3925,20190802:0100,43.7,20
3925,20190802:0200,43.8,20
3925,20190802:0300,43.6,20
3925,20190802:0400,43.5,20
3925,20190802:0500,43.6,20
3925,20190802:0600,43.8,20
3925,20190802:0700,43.7,20
3925,20190802:0800,44,20
3925,20190802:0900,44,20
3925,20190802:1000,46.3,20
3925,20190802:1100,48.7,20
3925,20190802:1200,48.8,20
3925,20190802:1300,49.6,20
3925,20190802:1400,50.1,20
3925,20190802:1500,52.5,20
3925,20190802:1600,54,20
3925,20190802:1700,55.2,20
3925,20190802:1800,57.9,20
3925,20190802:1900,56.5,20
3925,20190802:2000,55.1,20
3925,20190802:2100,53.9,20
3925,20190802:2200,55.7,20
3925,20190802:2300,54.6,20
3925,20190803:0000,53,20
3925,20190803:0100,51.6,20
3925,20190803:0200,50.5,20
3925,20190803:0300,49.8,20
3925,20190803:0400,49.3,20
3925,20190803:0500,48.7,20
3925,20190803:0600,48.4,20
3925,20190803:0700,47.9,20
3925,20190803:0800,47.9,20
3925,20190803:0900,47.5,20
3925,20190803:1000,47.5,20
3925,20190803:1100,47,20
3925,20190803:1200,47.1,20
3925,20190803:1300,47,20
3925,20190803:1400,46.8,20
3925,20190803:1500,46.5,20
3925,20190803:1600,46.4,20
3925,20190803:1700,46.4,20
3925,20190803:1800,46.6,20
3925,20190803:1900,46.5,20
3925,20190803:2000,46.6,20
3925,20190803:2100,46.5,20
3925,20190803:2200,46.5,20
3925,20190803:2300,46.4,20
3925,20190804:0000,46.6,20
3925,20190804:0100,48.3,20
3925,20190804:0200,51.7,20
3925,20190804:0300,52.3,20
3925,20190804:0400,53.2,20
3925,20190804:0500,52.7,20
3925,20190804:0600,51.7,20
3925,20190804:0700,50.9,20
3925,20190804:0800,50.1,20
3925,20190804:0900,49.5,20
3925,20190804:1000,48.9,20
3925,20190804:1100,48.6,20
3925,20190804:1200,48.2,20
3925,20190804:1300,48.7,20
3925,20190804:1400,48.8,20
3925,20190804:1500,49.7,20
3925,20190804:1600,50.7,20
3925,20190804:1700,51.4,20
3925,20190804:1800,51.4,20
3925,20190804:1900,51.3,20
3925,20190804:2000,51.1,20
3925,20190804:2100,50.8,20
3925,20190804:2200,50.2,20
3925,20190804:2300,50,20
3925,20190805:0000,49.6,20
3925,20190805:0100,49.1,20
3925,20190805:0200,48.9,20
3925,20190805:0300,48.7,20
3925,20190805:0400,48.4,20
3925,20190805:0500,48.2,20
3925,20190805:0600,48,20
3925,20190805:0700,48.1,20
3925,20190805:0800,47.9,20
3925,20190805:0900,47.7,20
3925,20190805:1000,47.6,20
3925,20190805:1100,47.5,20
3925,20190805:1200,47.3,20
3925,20190805:1300,47.4,20
3925,20190805:1400,47.9,20
3925,20190805:1500,48.6,20
3925,20190805:1600,48.5,20
3925,20190805:1700,48.9,20
3925,20190805:1800,48.9,20
3925,20190805:1900,49,20
3925,20190805:2000,49.1,20
3925,20190805:2100,49.2,20
3925,20190805:2200,49.4,20
3925,20190805:2300,49.8,20
3925,20190806:0000,49.8,20
3925,20190806:0100,49.4,20
3925,20190806:0200,49.5,20
3925,20190806:0300,49.3,20
3925,20190806:0400,49,20
3925,20190806:0500,48.9,20
3925,20190806:0600,48.6,20
3925,20190806:0700,48.6,20
3925,20190806:0800,48.3,20
3925,20190806:0900,48.4,20
3925,20190806:1000,48.1,20
3925,20190806:1100,47.8,20
3925,20190806:1200,48,20
3925,20190806:1300,47.5,20
3925,20190806:1400,47.5,20
3925,20190806:1500,47.5,20
3925,20190806:1600,47.6,20
3925,20190806:1700,47.4,20
3925,20190806:1800,47.3,20
3925,20190806:1900,47.2,20
3925,20190806:2000,47.1,20
3925,20190806:2100,46.9,20
3925,20190806:2200,46.9,20
3925,20190806:2300,47.1,20
3925,20190807:0000,47.2,20
3925,20190807:0100,46.9,20
3925,20190807:0200,46.9,20
3925,20190807:0300,47.1,20
3925,20190807:0400,46.7,20
3925,20190807:0500,46.7,20
3925,20190807:0600,46.7,20
3925,20190807:0700,46.8,20
3925,20190807:0800,46.7,20
3925,20190807:0900,46.5,20
3925,20190807:1000,46.6,20
3925,20190807:1100,46.6,20
3925,20190807:1200,46.7,20
3925,20190807:1300,46.5,20
3925,20190807:1400,46.4,20
3925,20190807:1500,46.3,20
3925,20190807:1600,46.4,20
3925,20190807:1700,46.4,20
3925,20190807:1800,46.4,20
3925,20190807:1900,46.4,20
3925,20190807:2000,46.4,20
3925,20190807:2100,46.4,20
3925,20190807:2200,46.1,20
3925,20190807:2300,46.2,20
3925,20190808:0000,46.1,20
3925,20190808:0100,46,20
3925,20190808:0200,46.1,20
3925,20190808:0300,46,20
3925,20190808:0400,46.1,20
3925,20190808:0500,45.9,20
3925,20190808:0600,45.9,20
3925,20190808:0700,45.9,20
3925,20190808:0800,45.7,20
3925,20190808:0900,45.7,20
3925,20190808:1000,45.6,20
3925,20190808:1100,45.4,20
3925,20190808:1200,45.7,20
3925,20190808:1300,45.4,20
3925,20190808:1400,45.6,20
3925,20190808:1500,45.4,20
3925,20190808:1600,45.5,20
3925,20190808:1700,45.6,20
3925,20190808:1800,45.8,20
3925,20190808:1900,45.3,20
3925,20190808:2000,45.3,20
3925,20190808:2100,45.3,20
3925,20190808:2200,45.3,20
3925,20190808:2300,45.1,20
3925,20190809:0000,45.1,20
3925,20190809:0100,44.6,20
3925,20190809:0200,44.4,20
3925,20190809:0300,44.1,20
3925,20190809:0400,44.1,20
3925,20190809:0500,44.1,20
3925,20190809:0600,44.1,20
3925,20190809:0700,44.1,20
3925,20190809:0800,44.1,20
3925,20190809:0900,45.3,20
3925,20190809:1000,45.6,20
3925,20190809:1100,45.5,20
3925,20190809:1200,45.6,20
3925,20190809:1300,45.6,20
3925,20190809:1400,45.6,20
3925,20190809:1500,45.6,20
3925,20190809:1600,45.6,20
3925,20190809:1700,45.7,20
3925,20190809:1800,45.6,20
3925,20190809:1900,45.4,20
3925,20190809:2000,45.5,20
3925,20190809:2100,45.5,20
3925,20190809:2200,45.5,20
3925,20190809:2300,45.4,20
3925,20190810:0000,45.3,20
3925,20190810:0100,45.1,20
3925,20190810:0200,45.2,20
3925,20190810:0300,45.2,20
3925,20190810:0400,45.1,20
3925,20190810:0500,45.1,20
3925,20190810:0600,45.2,20
3925,20190810:0700,45.3,20
3925,20190810:0800,44.1,20
3925,20190810:0900,44.2,20
3925,20190810:1000,44.2,20
3925,20190810:1100,45.1,20
3925,20190810:1200,46.8,20
3925,20190810:1300,52.8,20
3925,20190810:1400,54.7,20
3925,20190810:1500,54.9,20
3925,20190810:1600,53.3,20
3925,20190810:1700,53.8,20
3925,20190810:1800,56.5,20
3925,20190810:1900,55.7,20
3925,20190810:2000,54,20
3925,20190810:2100,53,20
3925,20190810:2200,57.7,20
3925,20190810:2300,57.1,20
3925,20190811:0000,56.5,20
3925,20190811:0100,57,20
3925,20190811:0200,56.5,20
3925,20190811:0300,55,20
3925,20190811:0400,53.8,20
3925,20190811:0500,55.5,20
3925,20190811:0600,55,20
3925,20190811:0700,55.4,20
