Station,Date(NZST),Dir(DegT),Speed(m/s),Period(Hrs),Freq
3925,20160830:2359,189,5.7,24,D
3925,20160831:2359,55,5.1,24,D
3925,20160901:2359,13,6.2,24,D
3925,20160902:2359,40,8.8,24,D
3925,20160903:2359,164,4.6,24,D
3925,20160904:2359,47,10.8,24,D
3925,20160905:2359,26,9.8,24,D
3925,20160906:2359,184,6.7,24,D
3925,20160907:2359,254,15.4,24,D
3925,20160908:2359,164,13.9,24,D
3925,20160909:2359,240,7.7,24,D
3925,20160910:2359,242,5.1,24,D
3925,20160911:2359,116,5.1,24,D
3925,20160912:2359,112,4.6,24,D
3925,20160913:2359,199,5.7,24,D
3925,20160914:2359,195,6.2,24,D
3925,20160915:2359,20,5.7,24,D
3925,20160916:2359,58,10.8,24,D
3925,20160917:2359,252,5.7,24,D
3925,20160918:2359,245,7.7,24,D
3925,20160919:2359,19,7.2,24,D
3925,20160920:2359,110,10.8,24,D
3925,20160921:2359,286,6.2,24,D
3925,20160922:2359,255,5.1,24,D
3925,20160923:2359,16,5.1,24,D
3925,20160924:2359,345,4.1,24,D
3925,20160925:2259,238,3.6,24,D
3925,20160926:2259,319,7.2,24,D
3925,20160927:2259,225,5.1,24,D
3925,20160928:2259,252,5.1,24,D
3925,20160929:2259,125,8.8,24,D
3925,20160930:2259,340,8.2,24,D
3925,20161001:2259,340,7.7,24,D
3925,20161002:2259,11,7.7,24,D
3925,20161003:2259,142,6.7,24,D
3925,20161004:2259,334,8.2,24,D
3925,20161005:2259,206,6.7,24,D
3925,20161006:2259,94,7.2,24,D
3925,20161007:2259,182,8.8,24,D
3925,20161008:2259,39,8.8,24,D
3925,20161009:2259,144,10.3,24,D
3925,20161010:2259,144,4.6,24,D
3925,20161011:2259,312,9.8,24,D
3925,20161012:2259,39,11.3,24,D
3925,20161013:2259,333,8.8,24,D
3925,20161014:2259,74,8.2,24,D
3925,20161015:2259,144,9.3,24,D
3925,20161016:2259,217,7.7,24,D
3925,20161017:2259,183,7.7,24,D
3925,20161018:2259,6,7.2,24,D
3925,20161019:2259,72,11.8,24,D
3925,20161020:2259,192,7.7,24,D
3925,20161021:2259,123,8.2,24,D
3925,20161022:2259,266,7.7,24,D
3925,20161023:2259,46,5.1,24,D
3925,20161024:2259,353,9.8,24,D
3925,20161025:2259,27,7.2,24,D
3925,20161026:2259,186,8.2,24,D
3925,20161027:2259,190,8.8,24,D
3925,20161028:2259,9,8.2,24,D
3925,20161029:2259,134,7.2,24,D
3925,20161030:2259,288,6.2,24,D
3925,20161031:2259,235,6.7,24,D
3925,20161101:2259,351,7.2,24,D
3925,20161102:2259,211,8.2,24,D
3925,20161103:2259,193,8.2,24,D
3925,20161104:2259,196,4.6,24,D
3925,20161105:2259,67,6.7,24,D
3925,20161106:2259,31,10.8,24,D
3925,20161107:2259,150,7.2,24,D
3925,20161108:2259,212,7.2,24,D
3925,20161109:2259,51,8.2,24,D
3925,20161110:2259,12,5.1,24,D
3925,20161111:2259,13,7.7,24,D
3925,20161112:2259,247,8.2,24,D
3925,20161113:2259,265,7.7,24,D
3925,20161114:2259,22,13.4,24,D
3925,20161115:2259,58,9.8,24,D
3925,20161116:2259,348,8.8,24,D
3925,20161117:2259,202,12.4,24,D
3925,20161118:2259,180,7.2,24,D
3925,20161119:2259,182,10.8,24,D
3925,20161120:2259,263,10.3,24,D
3925,20161121:2259,188,8.2,24,D
3925,20161122:2259,267,7.2,24,D
3925,20161123:2259,248,6.2,24,D
3925,20161124:2259,338,8.8,24,D
3925,20161125:2259,46,9.3,24,D
3925,20161126:2259,58,9.8,24,D
3925,20161127:2259,242,10.8,24,D
3925,20161128:2259,242,6.2,24,D
3925,20161129:2259,2,6.2,24,D
3925,20161130:2259,274,6.7,24,D
3925,20161201:2259,261,6.2,24,D
3925,20161202:2259,254,7.2,24,D
3925,20161203:2259,245,7.2,24,D
3925,20161204:2259,229,6.2,24,D
3925,20161205:2259,52,8.2,24,D
3925,20161206:2259,354,6.7,24,D
3925,20161207:2259,24,11.8,24,D
3925,20161208:2259,216,4.6,24,D
3925,20161209:2259,45,9.3,24,D
3925,20161210:2259,354,9.8,24,D
3925,20161211:2259,205,8.2,24,D
3925,20161212:2259,182,13.4,24,D
3925,20161213:2259,249,6.2,24,D
3925,20161214:2259,32,9.3,24,D
3925,20161215:2259,26,9.8,24,D
3925,20161216:2259,142,7.7,24,D
3925,20161217:2259,237,6.7,24,D
3925,20161218:2259,50,11.3,24,D
3925,20161219:2259,260,9.3,24,D
3925,20161220:2259,264,5.7,24,D
3925,20161221:2259,12,9.3,24,D
3925,20161222:2259,35,10.8,24,D
3925,20161223:2259,158,8.2,24,D
3925,20161224:2259,203,8.2,24,D
3925,20161225:2259,191,7.2,24,D
3925,20161226:2259,246,5.7,24,D
3925,20161227:2259,32,7.2,24,D
3925,20161228:2259,191,9.8,24,D
3925,20161229:2259,280,7.2,24,D
3925,20161230:2259,268,6.2,24,D
3925,20161231:2259,34,9.8,24,D
3925,20170101:2259,48,10.8,24,D
3925,20170102:2259,5,7.7,24,D
3925,20170103:2259,19,5.1,24,D
3925,20170104:2259,168,10.3,24,D
3925,20170105:2259,304,6.2,24,D
3925,20170106:2259,360,5.7,24,D
3925,20170107:2259,187,6.2,24,D
3925,20170108:2259,145,6.2,24,D
3925,20170109:2259,59,7.2,24,D
3925,20170110:2259,262,6.2,24,D
3925,20170111:2259,1,9.8,24,D
3925,20170112:2259,71,10.8,24,D
3925,20170113:2259,187,8.8,24,D
3925,20170114:2259,32,10.8,24,D
3925,20170115:2259,56,9.3,24,D
3925,20170116:2259,187,7.7,24,D
3925,20170117:2259,299,5.1,24,D
3925,20170118:2259,70,10.8,24,D
3925,20170119:2259,330,13.9,24,D
3925,20170120:2259,55,6.7,24,D
3925,20170121:2259,26,7.2,24,D
3925,20170122:2259,230,8.2,24,D
3925,20170123:2259,207,7.7,24,D
3925,20170124:2259,203,7.2,24,D
3925,20170125:2259,208,12.4,24,D
3925,20170126:2259,10,5.1,24,D
3925,20170127:2259,272,6.7,24,D
3925,20170128:2259,260,8.2,24,D
3925,20170129:2259,49,7.7,24,D
3925,20170130:2259,14,6.2,24,D
3925,20170131:2259,75,9.3,24,D
3925,20170201:2259,2,11.8,24,D
3925,20170202:2259,49,6.7,24,D
3925,20170203:2259,189,6.7,24,D
3925,20170204:2259,10,5.1,24,D
3925,20170205:2259,250,6.2,24,D
3925,20170206:2259,348,9.8,24,D
3925,20170207:2259,201,5.7,24,D
3925,20170208:2259,119,7.2,24,D
3925,20170209:2259,222,9.3,24,D
3925,20170210:2259,122,5.1,24,D
3925,20170211:2259,252,6.7,24,D
3925,20170212:2259,25,10.3,24,D
3925,20170213:2259,343,10.3,24,D
3925,20170214:2259,35,7.2,24,D
3925,20170215:2259,213,8.2,24,D
3925,20170216:2259,257,5.7,24,D
3925,20170217:2259,229,5.1,24,D
3925,20170218:2259,19,5.7,24,D
3925,20170219:2259,251,5.1,24,D
3925,20170220:2259,3,5.1,24,D
3925,20170221:2259,201,7.2,24,D
3925,20170222:2259,307,4.6,24,D
3925,20170223:2259,289,4.6,24,D
3925,20170224:2259,262,6.7,24,D
3925,20170225:2259,297,6.2,24,D
3925,20170226:2259,318,5.7,24,D
3925,20170227:2259,252,5.7,24,D
3925,20170228:2259,9,4.6,24,D
3925,20170301:2259,267,6.2,24,D
3925,20170302:2259,191,4.6,24,D
3925,20170303:2259,144,7.2,24,D
3925,20170304:2259,194,6.7,24,D
3925,20170305:2259,260,7.2,24,D
3925,20170306:2259,182,4.6,24,D
3925,20170307:2259,163,6.2,24,D
3925,20170308:2259,138,8.8,24,D
3925,20170309:2259,108,4.1,24,D
3925,20170310:2259,353,4.1,24,D
3925,20170311:2259,250,5.1,24,D
3925,20170312:2259,203,3.6,24,D
3925,20170313:2259,136,3.6,24,D
3925,20170314:2259,262,7.7,24,D
3925,20170315:2259,146,7.2,24,D
3925,20170316:2259,234,4.6,24,D
3925,20170317:2259,222,4.1,24,D
3925,20170318:2259,44,5.7,24,D
3925,20170319:2259,31,4.6,24,D
3925,20170320:2259,176,7.7,24,D
3925,20170321:2259,351,5.7,24,D
3925,20170322:2259,203,6.7,24,D
3925,20170323:2259,295,4.6,24,D
3925,20170324:2259,334,4.6,24,D
3925,20170325:2259,347,4.6,24,D
3925,20170326:2259,34,3.1,24,D
3925,20170327:2259,220,4.6,24,D
3925,20170328:2259,231,5.7,24,D
3925,20170329:2259,118,4.6,24,D
3925,20170330:2259,265,5.7,24,D
3925,20170331:2259,162,5.7,24,D
3925,20170401:2259,6,7.2,24,D
3925,20170402:2359,24,7.2,24,D
3925,20170403:2359,122,5.1,24,D
3925,20170404:2359,123,7.7,24,D
3925,20170405:2359,236,9.8,24,D
3925,20170406:2359,176,7.7,24,D
3925,20170407:2359,109,4.6,24,D
3925,20170408:2359,348,4.6,24,D
3925,20170409:2359,21,4.6,24,D
3925,20170410:2359,266,4.6,24,D
3925,20170411:2359,135,5.1,24,D
3925,20170412:2359,76,8.8,24,D
3925,20170413:2359,162,4.6,24,D
3925,20170414:2359,81,9.3,24,D
3925,20170415:2359,33,5.7,24,D
3925,20170416:2359,104,4.1,24,D
3925,20170417:2359,250,5.1,24,D
3925,20170418:2359,112,5.1,24,D
3925,20170419:2359,216,5.1,24,D
3925,20170420:2359,141,4.6,24,D
3925,20170421:2359,272,4.6,24,D
3925,20170422:2359,120,4.1,24,D
3925,20170423:2359,191,4.1,24,D
3925,20170424:2359,192,4.6,24,D
3925,20170425:2359,295,3.6,24,D
3925,20170426:2359,326,4.1,24,D
3925,20170427:2359,2,6.2,24,D
3925,20170428:2359,17,11.3,24,D
3925,20170429:2359,252,3.6,24,D
3925,20170430:2359,182,7.2,24,D
3925,20170501:2359,156,5.1,24,D
3925,20170502:2359,307,2.6,24,D
3925,20170503:2359,70,11.3,24,D
3925,20170504:2359,118,5.7,24,D
3925,20170505:2359,282,2.6,24,D
3925,20170506:2359,114,3.1,24,D
3925,20170507:2359,102,4.6,24,D
3925,20170508:2359,48,4.6,24,D
3925,20170509:2359,46,4.6,24,D
3925,20170510:2359,128,3.6,24,D
3925,20170511:2359,306,7.7,24,D
3925,20170512:2359,262,5.1,24,D
3925,20170513:2359,118,5.1,24,D
3925,20170514:2359,103,3.1,24,D
3925,20170515:2359,103,4.1,24,D
3925,20170516:2359,109,5.7,24,D
3925,20170517:2359,286,5.7,24,D
3925,20170518:2359,205,12.4,24,D
3925,20170519:2359,162,7.7,24,D
3925,20170520:2359,158,9.8,24,D
3925,20170521:2359,118,4.1,24,D
3925,20170522:2359,281,2.1,24,D
3925,20170523:2359,360,5.1,24,D
3925,20170524:2359,107,4.1,24,D
3925,20170525:2359,103,5.1,24,D
3925,20170526:2359,131,5.1,24,D
3925,20170527:2359,202,4.6,24,D
3925,20170528:2359,134,4.6,24,D
3925,20170529:2359,285,3.1,24,D
3925,20170530:2359,302,4.1,24,D
3925,20170531:2359,106,3.1,24,D
3925,20170601:2359,110,4.6,24,D
3925,20170602:2359,112,4.1,24,D
3925,20170603:2359,105,2.1,24,D
3925,20170604:2359,179,6.2,24,D
3925,20170605:2359,175,7.2,24,D
3925,20170606:2359,110,5.1,24,D
3925,20170607:2359,201,6.2,24,D
3925,20170608:2359,138,3.1,24,D
3925,20170609:2359,288,3.1,24,D
3925,20170610:2359,147,7.2,24,D
3925,20170611:2359,118,4.6,24,D
3925,20170612:2359,59,7.2,24,D
3925,20170613:2359,196,7.7,24,D
3925,20170614:2359,151,5.1,24,D
3925,20170615:2359,153,2.6,24,D
3925,20170616:2359,130,3.6,24,D
3925,20170617:2359,119,5.1,24,D
3925,20170618:2359,112,5.7,24,D
3925,20170619:2359,123,5.1,24,D
3925,20170620:2359,139,4.6,24,D
3925,20170621:2359,106,5.1,24,D
3925,20170622:2359,193,5.1,24,D
3925,20170623:2359,196,6.7,24,D
3925,20170624:2359,202,4.6,24,D
3925,20170625:2359,178,8.2,24,D
3925,20170626:2359,100,3.6,24,D
3925,20170627:2359,108,4.1,24,D
3925,20170628:2359,122,4.1,24,D
3925,20170629:2359,336,3.6,24,D
3925,20170630:2359,18,9.3,24,D
3925,20170701:2359,14,10.3,24,D
3925,20170702:2359,119,4.6,24,D
3925,20170703:2359,80,3.1,24,D
3925,20170704:2359,193,6.2,24,D
3925,20170705:2359,91,3.6,24,D
3925,20170706:2359,334,3.1,24,D
3925,20170707:2359,115,3.1,24,D
3925,20170708:2359,29,4.6,24,D
3925,20170709:2359,111,4.1,24,D
3925,20170710:2359,118,3.1,24,D
3925,20170711:2359,3,6.7,24,D
3925,20170712:2359,180,9.8,24,D
3925,20170713:2359,192,9.3,24,D
3925,20170714:2359,224,5.7,24,D
3925,20170715:2359,279,3.1,24,D
3925,20170716:2359,302,2.6,24,D
3925,20170717:2359,216,4.1,24,D
3925,20170718:2359,112,4.1,24,D
3925,20170719:2359,110,4.6,24,D
3925,20170720:2359,130,5.1,24,D
3925,20170721:2359,111,6.2,24,D
3925,20170722:2359,247,7.2,24,D
3925,20170723:2359,113,4.1,24,D
3925,20170724:2359,352,5.1,24,D
3925,20170725:2359,142,4.1,24,D
3925,20170726:2359,30,6.2,24,D
3925,20170727:2359,29,7.7,24,D
3925,20170728:2359,128,6.7,24,D
3925,20170729:2359,114,5.7,24,D
3925,20170730:2359,302,3.1,24,D
3925,20170731:2359,65,6.2,24,D
3925,20170801:2359,171,5.1,24,D
3925,20170802:2359,115,4.6,24,D
3925,20170803:2359,148,4.6,24,D
3925,20170804:2359,119,4.1,24,D
3925,20170805:2359,107,4.6,24,D
3925,20170806:2359,28,7.7,24,D
3925,20170807:2359,57,3.6,24,D
3925,20170808:2359,93,4.1,24,D
3925,20170809:2359,275,3.1,24,D
3925,20170810:2359,322,5.1,24,D
3925,20170811:2359,173,4.1,24,D
3925,20170812:2359,25,9.8,24,D
3925,20170813:2359,59,7.2,24,D
3925,20170814:2359,102,5.1,24,D
3925,20170815:2359,134,4.6,24,D
3925,20170816:2359,24,9.3,24,D
3925,20170817:2359,36,14.4,24,D
3925,20170818:2359,113,5.1,24,D
3925,20170819:2359,121,4.6,24,D
3925,20170820:2359,149,8.8,24,D
3925,20170821:2359,107,7.2,24,D
3925,20170822:2359,137,5.1,24,D
3925,20170823:2359,112,4.6,24,D
3925,20170824:2359,312,3.1,24,D
3925,20170825:2359,360,5.1,24,D
3925,20170826:2359,28,4.6,24,D
3925,20170827:2359,356,5.1,24,D
3925,20170828:2359,40,7.2,24,D
3925,20170829:2359,243,5.7,24,D
3925,20170830:2359,260,4.1,24,D
3925,20170831:2359,256,5.7,24,D
3925,20170901:2359,312,5.1,24,D
3925,20170902:2359,253,5.7,24,D
3925,20170903:2359,119,4.6,24,D
3925,20170904:2359,246,5.7,24,D
3925,20170905:2359,26,6.7,24,D
3925,20170906:2359,355,10.3,24,D
3925,20170907:2359,54,7.7,24,D
3925,20170908:2359,102,9.8,24,D
3925,20170909:2359,56,6.2,24,D
3925,20170910:2359,142,5.1,24,D
3925,20170911:2359,138,9.3,24,D
3925,20170912:2359,145,6.2,24,D
3925,20170913:2359,50,6.7,24,D
3925,20170914:2359,348,7.7,24,D
3925,20170915:2359,54,14.9,24,D
3925,20170916:2359,180,6.2,24,D
3925,20170917:2359,59,14.4,24,D
3925,20170918:2359,127,6.2,24,D
3925,20170919:2359,205,7.7,24,D
3925,20170920:2359,28,6.7,24,D
3925,20170921:2359,353,7.2,24,D
3925,20170922:2359,265,8.8,24,D
3925,20170923:2359,186,5.7,24,D
3925,20170924:2259,49,9.3,24,D
3925,20170925:2259,52,11.8,24,D
3925,20170926:2259,13,8.8,24,D
3925,20170927:2259,154,8.2,24,D
3925,20170928:2259,262,7.2,24,D
3925,20170929:2259,7,7.7,24,D
3925,20170930:2259,184,5.7,24,D
3925,20171001:2259,148,7.7,24,D
3925,20171002:2259,164,7.2,24,D
3925,20171003:2259,190,7.2,24,D
3925,20171004:2259,312,4.6,24,D
3925,20171005:2259,328,8.2,24,D
3925,20171006:2259,352,7.7,24,D
3925,20171007:2259,147,5.1,24,D
3925,20171008:2259,127,4.6,24,D
3925,20171009:2259,108,6.7,24,D
3925,20171010:2259,27,6.7,24,D
3925,20171011:2259,200,6.7,24,D
3925,20171012:2259,11,4.6,24,D
3925,20171013:2259,183,8.8,24,D
3925,20171014:2259,354,8.8,24,D
3925,20171015:2259,194,8.8,24,D
3925,20171016:2259,184,10.3,24,D
3925,20171017:2259,132,6.2,24,D
3925,20171018:2259,272,8.2,24,D
3925,20171019:2259,249,7.2,24,D
3925,20171020:2259,218,5.1,24,D
3925,20171021:2259,203,8.8,24,D
3925,20171022:2259,262,7.2,24,D
3925,20171023:2259,18,7.2,24,D
3925,20171024:2259,200,8.8,24,D
3925,20171025:2259,1,7.7,24,D
3925,20171026:2259,178,7.7,24,D
3925,20171027:2259,345,5.7,24,D
3925,20171028:2259,196,5.1,24,D
3925,20171029:2259,348,5.1,24,D
3925,20171030:2259,2,7.2,24,D
3925,20171031:2259,267,5.1,24,D
3925,20171101:2259,22,6.7,24,D
3925,20171102:2259,58,8.8,24,D
3925,20171103:2259,49,10.8,24,D
3925,20171104:2259,25,10.3,24,D
3925,20171105:2259,288,11.3,24,D
3925,20171106:2259,185,7.2,24,D
3925,20171107:2259,13,19.6,24,D
3925,20171108:2259,352,20.1,24,D
3925,20171109:2259,157,8.2,24,D
3925,20171110:2259,150,7.2,24,D
3925,20171111:2259,185,9.3,24,D
3925,20171112:2259,303,6.2,24,D
3925,20171113:2259,49,6.2,24,D
3925,20171114:2259,198,8.2,24,D
3925,20171115:2259,246,6.7,24,D
3925,20171116:2259,250,4.6,24,D
3925,20171117:2259,254,8.2,24,D
3925,20171118:2259,146,9.8,24,D
3925,20171119:2259,264,7.7,24,D
3925,20171120:2259,203,7.2,24,D
3925,20171121:2259,267,5.7,24,D
3925,20171122:2259,252,7.2,24,D
3925,20171123:2259,210,6.7,24,D
3925,20171124:2259,265,6.2,24,D
3925,20171125:2259,326,6.2,24,D
3925,20171126:2259,241,6.2,24,D
3925,20171127:2259,272,5.1,24,D
3925,20171128:2259,241,6.2,24,D
3925,20171129:2259,240,6.7,24,D
3925,20171130:2259,58,7.2,24,D
3925,20171201:2259,204,5.7,24,D
3925,20171202:2259,174,6.7,24,D
3925,20171203:2259,194,7.2,24,D
3925,20171204:2259,237,7.7,24,D
3925,20171205:2259,269,8.2,24,D
3925,20171206:2259,318,6.2,24,D
3925,20171207:2259,360,9.3,24,D
3925,20171208:2259,51,9.8,24,D
3925,20171209:2259,331,9.3,24,D
3925,20171210:2259,180,7.2,24,D
3925,20171211:2259,252,7.7,24,D
3925,20171212:2259,239,7.2,24,D
3925,20171213:2259,300,5.7,24,D
3925,20171214:2259,203,7.2,24,D
3925,20171215:2259,201,7.7,24,D
3925,20171216:2259,191,8.2,24,D
3925,20171217:2259,173,8.8,24,D
3925,20171218:2259,53,8.8,24,D
3925,20171219:2259,173,7.2,24,D
3925,20171220:2259,250,6.7,24,D
3925,20171221:2259,190,4.6,24,D
3925,20171222:2259,341,7.2,24,D
3925,20171223:2259,354,6.7,24,D
3925,20171224:2259,322,8.2,24,D
3925,20171225:2259,33,9.3,24,D
3925,20171226:2259,202,9.3,24,D
3925,20171227:2259,261,11.8,24,D
3925,20171228:2259,190,9.8,24,D
3925,20171229:2259,274,7.7,24,D
3925,20171230:2259,11,6.7,24,D
3925,20171231:2259,3,6.7,24,D
3925,20180101:2259,257,6.2,24,D
3925,20180102:2259,338,7.7,24,D
3925,20180103:2259,335,7.2,24,D
3925,20180104:2259,150,10.8,24,D
3925,20180105:2259,195,7.2,24,D
3925,20180106:2259,258,8.2,24,D
3925,20180107:2259,190,6.7,24,D
3925,20180108:2259,247,6.7,24,D
3925,20180109:2259,344,5.1,24,D
3925,20180110:2259,62,4.6,24,D
3925,20180111:2259,25,8.2,24,D
3925,20180112:2259,219,5.1,24,D
3925,20180113:2259,349,7.7,24,D
3925,20180114:2259,51,6.7,24,D
3925,20180115:2259,19,7.2,24,D
3925,20180116:2259,360,7.7,24,D
3925,20180117:2259,1,6.2,24,D
3925,20180118:2259,24,9.3,24,D
3925,20180119:2259,288,5.7,24,D
3925,20180120:2259,201,6.2,24,D
3925,20180121:2259,266,6.7,24,D
3925,20180122:2259,190,6.7,24,D
3925,20180123:2259,201,6.7,24,D
3925,20180124:2259,143,6.2,24,D
3925,20180125:2259,197,7.7,24,D
3925,20180126:2259,257,8.2,24,D
3925,20180127:2259,224,8.2,24,D
3925,20180128:2259,338,7.2,24,D
3925,20180129:2259,350,5.1,24,D
3925,20180130:2259,259,6.7,24,D
3925,20180131:2259,65,8.2,24,D
3925,20180201:2259,61,20.6,24,D
3925,20180202:2259,8,8.8,24,D
3925,20180203:2259,250,6.2,24,D
3925,20180204:2259,114,5.1,24,D
3925,20180205:2259,352,7.2,24,D
3925,20180206:2259,205,7.2,24,D
3925,20180207:2259,199,5.7,24,D
3925,20180208:2259,264,6.7,24,D
3925,20180209:2259,250,6.7,24,D
3925,20180210:2259,31,7.2,24,D
3925,20180211:2259,42,7.2,24,D
3925,20180212:2259,352,7.2,24,D
3925,20180213:2259,62,5.7,24,D
3925,20180214:2259,258,6.2,24,D
3925,20180215:2259,353,7.2,24,D
3925,20180216:2259,337,9.3,24,D
3925,20180217:2259,13,8.8,24,D
3925,20180218:2259,49,6.2,24,D
3925,20180219:2259,19,5.1,24,D
3925,20180220:2259,193,9.8,24,D
3925,20180221:2259,28,10.3,24,D
3925,20180222:2259,198,5.7,24,D
3925,20180223:2259,198,7.7,24,D
3925,20180224:2259,226,6.7,24,D
3925,20180225:2259,60,8.8,24,D
3925,20180226:2259,42,11.3,24,D
3925,20180227:2259,116,4.6,24,D
3925,20180228:2259,290,2.6,24,D
3925,20180301:2259,278,5.1,24,D
3925,20180302:2259,340,5.7,24,D
3925,20180303:2259,82,5.1,24,D
3925,20180304:2259,1,7.2,24,D
3925,20180305:2259,239,5.1,24,D
3925,20180306:2259,227,5.1,24,D
3925,20180307:2259,121,7.7,24,D
3925,20180308:2259,280,5.1,24,D
3925,20180309:2259,158,9.8,24,D
3925,20180310:2259,238,7.2,24,D
3925,20180311:2259,247,5.7,24,D
3925,20180312:2259,191,6.2,24,D
3925,20180313:2259,181,8.2,24,D
3925,20180314:2259,327,4.6,24,D
3925,20180315:2259,348,7.2,24,D
3925,20180316:2259,202,8.2,24,D
3925,20180317:2259,250,6.2,24,D
3925,20180318:2259,111,4.1,24,D
3925,20180319:2259,29,6.2,24,D
3925,20180320:2259,350,4.1,24,D
3925,20180321:2259,355,5.1,24,D
3925,20180322:2259,137,8.2,24,D
3925,20180323:2259,207,3.6,24,D
3925,20180324:2259,351,8.8,24,D
3925,20180325:2259,55,6.2,24,D
3925,20180326:2259,4,5.7,24,D
3925,20180327:2259,32,12.4,24,D
3925,20180328:2259,193,4.6,24,D
3925,20180329:2259,239,6.2,24,D
3925,20180330:2259,156,7.2,24,D
3925,20180331:2259,60,8.2,24,D
3925,20180401:2359,212,6.2,24,D
3925,20180402:2359,36,7.7,24,D
3925,20180403:2359,175,5.1,24,D
3925,20180404:2359,183,6.2,24,D
3925,20180405:2359,172,5.1,24,D
3925,20180406:2359,36,6.2,24,D
3925,20180407:2359,212,8.8,24,D
3925,20180408:2359,1,6.2,24,D
3925,20180409:2359,132,10.3,24,D
3925,20180410:2359,166,13.9,24,D
3925,20180411:2359,170,10.3,24,D
3925,20180412:2359,114,4.6,24,D
3925,20180413:2359,310,4.1,24,D
3925,20180414:2359,89,3.6,24,D
3925,20180415:2359,258,9.3,24,D
3925,20180416:2359,64,8.2,24,D
3925,20180417:2359,22,13.4,24,D
3925,20180418:2359,253,6.7,24,D
3925,20180419:2359,291,3.6,24,D
3925,20180420:2359,115,3.6,24,D
3925,20180421:2359,159,8.8,24,D
3925,20180422:2359,141,4.6,24,D
3925,20180423:2359,253,4.6,24,D
3925,20180424:2359,130,5.1,24,D
3925,20180425:2359,171,6.2,24,D
3925,20180426:2359,263,5.1,24,D
3925,20180427:2359,66,4.6,24,D
3925,20180428:2359,188,3.6,24,D
3925,20180429:2359,233,3.6,24,D
3925,20180430:2359,191,8.2,24,D
3925,20180501:2359,263,4.6,24,D
3925,20180502:2359,111,4.6,24,D
3925,20180503:2359,113,5.1,24,D
3925,20180504:2359,308,3.6,24,D
3925,20180505:2359,31,8.8,24,D
3925,20180506:2359,209,6.2,24,D
3925,20180507:2359,139,3.6,24,D
3925,20180508:2359,102,4.1,24,D
3925,20180509:2359,138,4.6,24,D
3925,20180510:2359,109,3.6,24,D
3925,20180511:2359,10,8.8,24,D
3925,20180512:2359,67,5.1,24,D
3925,20180513:2359,106,4.6,24,D
3925,20180514:2359,113,4.1,24,D
3925,20180515:2359,132,3.1,24,D
3925,20180516:2359,191,5.1,24,D
3925,20180517:2359,196,5.1,24,D
3925,20180518:2359,132,4.6,24,D
3925,20180519:2359,199,8.8,24,D
3925,20180520:2359,42,11.3,24,D
3925,20180521:2359,229,5.1,24,D
3925,20180522:2359,37,12.9,24,D
3925,20180523:2359,155,6.7,24,D
3925,20180524:2359,56,12.4,24,D
3925,20180525:2359,112,6.2,24,D
3925,20180526:2359,135,4.1,24,D
3925,20180527:2359,108,5.1,24,D
3925,20180528:2359,201,7.2,24,D
3925,20180529:2359,126,4.6,24,D
3925,20180530:2359,109,2.6,24,D
3925,20180531:2359,345,3.1,24,D
3925,20180601:2359,112,4.6,24,D
3925,20180602:2359,134,5.7,24,D
3925,20180603:2359,138,5.1,24,D
3925,20180604:2359,116,3.6,24,D
3925,20180605:2359,162,8.8,24,D
3925,20180606:2359,122,8.2,24,D
3925,20180607:2359,102,5.7,24,D
3925,20180608:2359,120,7.7,24,D
3925,20180609:2359,68,6.7,24,D
3925,20180610:2359,52,6.7,24,D
3925,20180611:2359,204,5.1,24,D
3925,20180612:2359,251,7.7,24,D
3925,20180613:2359,256,7.7,24,D
3925,20180614:2359,111,3.6,24,D
3925,20180615:2359,131,3.1,24,D
3925,20180616:2359,116,3.6,24,D
3925,20180617:2359,66,5.7,24,D
3925,20180618:2359,181,4.6,24,D
3925,20180619:2359,258,6.2,24,D
3925,20180620:2359,118,5.1,24,D
3925,20180621:2359,106,4.1,24,D
3925,20180622:2359,292,2.6,24,D
3925,20180623:2359,292,3.1,24,D
3925,20180624:2359,50,7.7,24,D
3925,20180625:2359,39,6.7,24,D
3925,20180626:2359,110,5.7,24,D
3925,20180627:2359,314,2.6,24,D
3925,20180628:2359,108,4.6,24,D
3925,20180629:2359,293,2.6,24,D
3925,20180630:2359,262,2.6,24,D
3925,20180701:2359,200,7.2,24,D
3925,20180702:2359,147,5.7,24,D
3925,20180703:2359,124,3.6,24,D
3925,20180704:2359,196,6.2,24,D
3925,20180705:2359,103,3.1,24,D
3925,20180706:2359,62,8.2,24,D
3925,20180707:2359,50,12.9,24,D
3925,20180708:2359,25,14.9,24,D
3925,20180709:2359,8,9.3,24,D
3925,20180710:2359,116,3.1,24,D
3925,20180711:2359,125,3.6,24,D
3925,20180712:2359,119,4.6,24,D
3925,20180713:2359,16,5.1,24,D
3925,20180714:2359,104,5.7,24,D
3925,20180715:2359,29,5.7,24,D
3925,20180716:2359,53,7.7,24,D
3925,20180717:2359,198,3.6,24,D
3925,20180718:2359,318,3.1,24,D
3925,20180719:2359,308,4.1,24,D
3925,20180720:2359,104,4.1,24,D
3925,20180721:2359,2,14.4,24,D
3925,20180722:2359,201,7.2,24,D
3925,20180723:2359,123,5.1,24,D
3925,20180724:2359,111,4.1,24,D
3925,20180725:2359,108,5.1,24,D
3925,20180726:2359,267,4.6,24,D
3925,20180727:2359,360,4.6,24,D
3925,20180728:2359,341,3.1,24,D
