Station,Date(NZST),Percent(%),Depth(cm)
3925,20120712:2200,53.5,20
3925,20120712:2300,53.5,20
3925,20120713:0000,53.6,20
3925,20120713:0100,53.6,20
3925,20120713:0200,53.5,20
3925,20120713:0300,53.6,20
3925,20120713:0400,53.6,20
3925,20120713:0500,53.5,20
3925,20120713:0600,53.5,20
3925,20120713:0700,53.6,20
3925,20120713:0800,53.6,20
3925,20120713:0900,53.6,20
3925,20120713:1000,53.4,20
3925,20120713:1100,53.5,20
3925,20120713:1200,53.6,20
3925,20120713:1300,53.6,20
3925,20120713:1400,53.3,20
3925,20120713:1500,53.4,20
3925,20120713:1600,53.4,20
3925,20120713:1700,53.4,20
3925,20120713:1800,53.3,20
3925,20120713:1900,53.7,20
3925,20120713:2000,53.6,20
3925,20120713:2100,53.5,20
3925,20120713:2200,53.8,20
3925,20120713:2300,53.7,20
3925,20120714:0000,54,20
3925,20120714:0100,54.2,20
3925,20120714:0200,54.8,20
3925,20120714:0300,55.6,20
3925,20120714:0400,56.6,20
3925,20120714:0500,57.8,20
3925,20120714:0600,59.8,20
3925,20120714:0700,60.5,20
3925,20120714:0800,61,20
3925,20120714:0900,61.6,20
3925,20120714:1000,61.5,20
3925,20120714:1100,61.7,20
3925,20120714:1200,61.1,20
3925,20120714:1300,60.8,20
3925,20120714:1400,60.6,20
3925,20120714:1500,60.5,20
3925,20120714:1600,60.8,20
3925,20120714:1700,60.6,20
3925,20120714:1800,60.2,20
3925,20120714:1900,60.3,20
3925,20120714:2000,60,20
3925,20120714:2100,61.1,20
3925,20120714:2200,62.8,20
3925,20120714:2300,64,20
3925,20120715:0000,63.9,20
3925,20120715:0100,64.4,20
3925,20120715:0200,61.7,20
3925,20120715:0300,61.7,20
3925,20120715:0400,61.6,20
3925,20120715:0500,61.6,20
3925,20120715:0600,60,20
3925,20120715:0700,63.1,20
3925,20120715:0800,62.3,20
3925,20120715:0900,61.6,20
3925,20120715:1000,61.2,20
3925,20120715:1100,60.5,20
3925,20120715:1200,59.9,20
3925,20120715:1300,59.6,20
3925,20120715:1400,59.2,20
3925,20120715:1500,58.9,20
3925,20120715:1600,58.6,20
3925,20120715:1700,58.5,20
3925,20120715:1800,58.1,20
3925,20120715:1900,57.9,20
3925,20120715:2000,58,20
3925,20120715:2100,57.7,20
3925,20120715:2200,57.6,20
3925,20120715:2300,57.3,20
3925,20120716:0000,57.2,20
3925,20120716:0100,57,20
3925,20120716:0200,57,20
3925,20120716:0300,56.9,20
3925,20120716:0400,56.9,20
3925,20120716:0500,56.8,20
3925,20120716:0600,56.8,20
3925,20120716:0700,56.5,20
3925,20120716:0800,56.5,20
3925,20120716:0900,56.5,20
3925,20120716:1000,56.5,20
3925,20120716:1100,56.5,20
3925,20120716:1200,56.4,20
3925,20120716:1300,56.4,20
3925,20120716:1400,56.5,20
3925,20120716:1500,56.5,20
3925,20120716:1600,56.4,20
3925,20120716:1700,56.5,20
3925,20120716:1800,56.5,20
3925,20120716:1900,56.5,20
3925,20120716:2000,56.5,20
3925,20120716:2100,56.2,20
3925,20120716:2200,56.7,20
3925,20120716:2300,56.5,20
3925,20120717:0000,57,20
3925,20120717:0100,56.7,20
3925,20120717:0200,56.7,20
3925,20120717:0300,56.7,20
3925,20120717:0400,56.7,20
3925,20120717:0500,56.6,20
3925,20120717:0600,56.5,20
3925,20120717:0700,56.6,20
3925,20120717:0800,56.8,20
3925,20120717:0900,56.4,20
3925,20120717:1000,56.3,20
3925,20120717:1100,56.3,20
3925,20120717:1200,56.2,20
3925,20120717:1300,56.3,20
3925,20120717:1400,56.5,20
3925,20120717:1500,56.2,20
3925,20120717:1600,56.3,20
3925,20120717:1700,56,20
3925,20120717:1800,56,20
3925,20120717:1900,56,20
3925,20120717:2000,56,20
3925,20120717:2100,56,20
3925,20120717:2200,55.8,20
3925,20120717:2300,55.8,20
3925,20120718:0000,55.8,20
3925,20120718:0100,55.6,20
3925,20120718:0200,55.6,20
3925,20120718:0300,55.5,20
3925,20120718:0400,55.6,20
3925,20120718:0500,55.7,20
3925,20120718:0600,55.3,20
3925,20120718:0700,55.3,20
3925,20120718:0800,55.3,20
3925,20120718:0900,55.5,20
3925,20120718:1000,55.4,20
3925,20120718:1100,55.6,20
3925,20120718:1200,55.3,20
3925,20120718:1300,55.4,20
3925,20120718:1400,55.3,20
3925,20120718:1500,55.2,20
3925,20120718:1600,55.5,20
3925,20120718:1700,55.3,20
3925,20120718:1800,55.2,20
3925,20120718:1900,55.4,20
3925,20120718:2000,55.1,20
3925,20120718:2100,55.1,20
3925,20120718:2200,55.1,20
3925,20120718:2300,55.1,20
3925,20120719:0000,54.6,20
3925,20120719:0100,54.7,20
3925,20120719:0200,54.8,20
3925,20120719:0300,54.6,20
3925,20120719:0400,54.7,20
3925,20120719:0500,54.8,20
3925,20120719:0600,54.8,20
3925,20120719:0700,54.8,20
3925,20120719:0800,54.8,20
3925,20120719:0900,54.7,20
3925,20120719:1000,54.6,20
3925,20120719:1100,54.7,20
3925,20120719:1200,54.7,20
3925,20120719:1300,54.7,20
3925,20120719:1400,54.7,20
3925,20120719:1500,54.6,20
3925,20120719:1600,54.5,20
3925,20120719:1700,54.6,20
3925,20120719:1800,54.7,20
3925,20120719:1900,54.4,20
3925,20120719:2000,54.7,20
3925,20120719:2100,54.7,20
3925,20120719:2200,54.7,20
3925,20120719:2300,54.6,20
3925,20120720:0000,54.6,20
3925,20120720:0100,54.3,20
3925,20120720:0200,54.2,20
3925,20120720:0300,54.2,20
3925,20120720:0400,54.2,20
3925,20120720:0500,54.4,20
3925,20120720:0600,54.4,20
3925,20120720:0700,54.4,20
3925,20120720:0800,54.4,20
3925,20120720:0900,54.3,20
3925,20120720:1000,54.2,20
3925,20120720:1100,54.2,20
3925,20120720:1200,54.4,20
3925,20120720:1300,54.2,20
3925,20120720:1400,54.2,20
3925,20120720:1500,54.2,20
3925,20120720:1600,54.3,20
3925,20120720:1700,54.2,20
3925,20120720:1800,54.1,20
3925,20120720:1900,53.7,20
3925,20120720:2000,54.2,20
3925,20120720:2100,54.2,20
3925,20120720:2200,53.7,20
3925,20120720:2300,53.8,20
3925,20120721:0000,53.8,20
3925,20120721:0100,53.8,20
3925,20120721:0200,53.7,20
3925,20120721:0300,53.8,20
3925,20120721:0400,53.9,20
3925,20120721:0500,54,20
3925,20120721:0600,53.9,20
3925,20120721:0700,53.6,20
3925,20120721:0800,53.7,20
3925,20120721:0900,53.8,20
3925,20120721:1000,53.8,20
3925,20120721:1100,54.2,20
3925,20120721:1200,54.2,20
3925,20120721:1300,53.9,20
3925,20120721:1400,53.8,20
3925,20120721:1500,53.8,20
3925,20120721:1600,53.8,20
3925,20120721:1700,53.7,20
3925,20120721:1800,53.8,20
3925,20120721:1900,53.8,20
3925,20120721:2000,53.8,20
3925,20120721:2100,53.8,20
3925,20120721:2200,53.7,20
3925,20120721:2300,53.8,20
3925,20120722:0000,53.8,20
3925,20120722:0100,53.8,20
3925,20120722:0200,53.7,20
3925,20120722:0300,53.8,20
3925,20120722:0400,53.8,20
3925,20120722:0500,53.7,20
3925,20120722:0600,53.7,20
3925,20120722:0700,53.8,20
3925,20120722:0800,53.8,20
3925,20120722:0900,53.8,20
3925,20120722:1000,53.7,20
3925,20120722:1100,53.8,20
3925,20120722:1200,53.8,20
3925,20120722:1300,53.8,20
3925,20120722:1400,53.8,20
3925,20120722:1500,53.7,20
3925,20120722:1600,53.6,20
3925,20120722:1700,53.6,20
3925,20120722:1800,53.8,20
3925,20120722:1900,53.8,20
3925,20120722:2000,53.8,20
3925,20120722:2100,53.7,20
3925,20120722:2200,53.8,20
3925,20120722:2300,53.8,20
3925,20120723:0000,53.8,20
3925,20120723:0100,53.8,20
3925,20120723:0200,53.8,20
3925,20120723:0300,53.8,20
3925,20120723:0400,53.6,20
3925,20120723:0500,53.8,20
3925,20120723:0600,54,20
3925,20120723:0700,53.7,20
3925,20120723:0800,53.8,20
3925,20120723:0900,53.6,20
3925,20120723:1000,53.7,20
3925,20120723:1100,53.7,20
3925,20120723:1200,53.8,20
3925,20120723:1300,53.8,20
3925,20120723:1400,53.8,20
3925,20120723:1500,53.8,20
3925,20120723:1600,53.8,20
3925,20120723:1700,53.8,20
3925,20120723:1800,53.8,20
3925,20120723:1900,53.7,20
3925,20120723:2000,53.6,20
3925,20120723:2100,53.8,20
3925,20120723:2200,53.7,20
3925,20120723:2300,53.8,20
3925,20120724:0000,53.8,20
3925,20120724:0100,53.8,20
3925,20120724:0200,53.8,20
3925,20120724:0300,53.7,20
3925,20120724:0400,53.8,20
3925,20120724:0500,53.8,20
3925,20120724:0600,53.8,20
3925,20120724:0700,53.6,20
3925,20120724:0800,53.5,20
3925,20120724:0900,53.5,20
3925,20120724:1000,53.6,20
3925,20120724:1100,53.6,20
3925,20120724:1200,53.5,20
3925,20120724:1300,53.5,20
3925,20120724:1400,53.6,20
3925,20120724:1500,53.6,20
3925,20120724:1600,53.5,20
3925,20120724:1700,53.4,20
3925,20120724:1800,53.8,20
3925,20120724:1900,53.8,20
3925,20120724:2000,53.8,20
3925,20120724:2100,53.6,20
3925,20120724:2200,53.5,20
3925,20120724:2300,53.3,20
3925,20120725:0000,53.3,20
3925,20120725:0100,53.4,20
3925,20120725:0200,53.3,20
3925,20120725:0300,53.4,20
3925,20120725:0400,53.4,20
3925,20120725:0500,53.3,20
3925,20120725:0600,53.3,20
3925,20120725:0700,53.3,20
3925,20120725:0800,53.4,20
3925,20120725:0900,53.4,20
3925,20120725:1000,53.3,20
3925,20120725:1100,53.3,20
3925,20120725:1200,53.4,20
3925,20120725:1300,53.4,20
3925,20120725:1400,53.3,20
3925,20120725:1500,53.3,20
3925,20120725:1600,53.4,20
3925,20120725:1700,53.4,20
3925,20120725:1800,53.3,20
3925,20120725:1900,53.3,20
3925,20120725:2000,53.4,20
3925,20120725:2100,53.4,20
3925,20120725:2200,53.3,20
3925,20120725:2300,53.4,20
3925,20120726:0000,53.4,20
3925,20120726:0100,53.2,20
3925,20120726:0200,53.3,20
3925,20120726:0300,53.4,20
3925,20120726:0400,53.4,20
3925,20120726:0500,53.4,20
3925,20120726:0600,53.3,20
3925,20120726:0700,53.4,20
3925,20120726:0800,53.4,20
3925,20120726:0900,53.4,20
3925,20120726:1000,53.3,20
3925,20120726:1100,53.3,20
3925,20120726:1200,53.4,20
3925,20120726:1300,53.5,20
3925,20120726:1400,53.4,20
3925,20120726:1500,53.4,20
3925,20120726:1600,53.3,20
3925,20120726:1700,53.3,20
3925,20120726:1800,53.4,20
3925,20120726:1900,53.4,20
3925,20120726:2000,53.3,20
3925,20120726:2100,53.3,20
3925,20120726:2200,53.4,20
3925,20120726:2300,53.4,20
3925,20120727:0000,53.3,20
3925,20120727:0100,53.3,20
3925,20120727:0200,53.4,20
3925,20120727:0300,53.3,20
3925,20120727:0400,53.3,20
3925,20120727:0500,53.4,20
3925,20120727:0600,53.4,20
3925,20120727:0700,53.3,20
3925,20120727:0800,53.3,20
3925,20120727:0900,53.3,20
3925,20120727:1000,53.4,20
3925,20120727:1100,53.5,20
3925,20120727:1200,53.6,20
3925,20120727:1300,53.5,20
3925,20120727:1400,53.3,20
3925,20120727:1500,53.4,20
3925,20120727:1600,53.6,20
3925,20120727:1700,53.5,20
3925,20120727:1800,53.3,20
3925,20120727:1900,53.3,20
3925,20120727:2000,53.4,20
3925,20120727:2100,53.4,20
3925,20120727:2200,53.4,20
3925,20120727:2300,53.3,20
3925,20120728:0000,53.3,20
3925,20120728:0100,53.3,20
3925,20120728:0200,53.3,20
3925,20120728:0300,53.4,20
3925,20120728:0400,53.4,20
3925,20120728:0500,53.4,20
3925,20120728:0600,53.3,20
3925,20120728:0700,53.4,20
3925,20120728:0800,53.4,20
3925,20120728:0900,53.3,20
3925,20120728:1000,53.3,20
3925,20120728:1100,53.4,20
3925,20120728:1200,53.4,20
3925,20120728:1300,53.4,20
3925,20120728:1400,53.3,20
3925,20120728:1500,53.3,20
3925,20120728:1600,53.4,20
3925,20120728:1700,53.2,20
3925,20120728:1800,53.4,20
3925,20120728:1900,53.3,20
3925,20120728:2000,53.4,20
3925,20120728:2100,53.3,20
3925,20120728:2200,53.3,20
3925,20120728:2300,53.3,20
3925,20120729:0000,53.1,20
3925,20120729:0100,53.1,20
3925,20120729:0200,53.2,20
3925,20120729:0300,53.1,20
3925,20120729:0400,53.2,20
3925,20120729:0500,53.1,20
3925,20120729:0600,53.2,20
3925,20120729:0700,53.1,20
3925,20120729:0800,53.1,20
3925,20120729:0900,53.2,20
3925,20120729:1000,53.1,20
3925,20120729:1100,53.2,20
3925,20120729:1200,53.3,20
3925,20120729:1300,53.2,20
3925,20120729:1400,53.1,20
3925,20120729:1500,53.2,20
3925,20120729:1600,53.1,20
3925,20120729:1700,53.2,20
3925,20120729:1800,53.4,20
3925,20120729:1900,53.1,20
3925,20120729:2000,53,20
3925,20120729:2100,52.9,20
3925,20120729:2200,53,20
3925,20120729:2300,52.9,20
3925,20120730:0000,52.9,20
3925,20120730:0100,52.9,20
3925,20120730:0200,52.9,20
3925,20120730:0300,52.9,20
3925,20120730:0400,53,20
3925,20120730:0500,52.9,20
3925,20120730:0600,53,20
3925,20120730:0700,52.9,20
3925,20120730:0800,52.8,20
3925,20120730:0900,52.9,20
3925,20120730:1000,53,20
3925,20120730:1100,52.9,20
3925,20120730:1200,52.9,20
3925,20120730:1300,52.8,20
3925,20120730:1400,52.7,20
3925,20120730:1500,52.5,20
3925,20120730:1600,52.6,20
3925,20120730:1700,52.9,20
3925,20120730:1800,52.9,20
3925,20120730:1900,53,20
3925,20120730:2000,52.9,20
3925,20120730:2100,52.7,20
3925,20120730:2200,52.8,20
3925,20120730:2300,52.7,20
3925,20120731:0000,52.5,20
3925,20120731:0100,52.5,20
3925,20120731:0200,52.5,20
3925,20120731:0300,52.5,20
3925,20120731:0400,52.7,20
3925,20120731:0500,52.9,20
3925,20120731:0600,52.9,20
3925,20120731:0700,52.9,20
3925,20120731:0800,52.9,20
3925,20120731:0900,52.6,20
3925,20120731:1000,52.5,20
3925,20120731:1100,52.6,20
3925,20120731:1300,52.6,20
3925,20120731:1400,53,20
3925,20120731:1500,52.8,20
3925,20120731:1600,52.7,20
3925,20120731:1700,52.5,20
3925,20120731:1800,52.7,20
3925,20120731:1900,52.8,20
3925,20120731:2000,52.7,20
3925,20120731:2100,52.9,20
3925,20120731:2200,53,20
3925,20120731:2300,52.7,20
3925,20120801:0000,52.7,20
3925,20120801:0100,52.8,20
3925,20120801:0200,52.7,20
3925,20120801:0300,53,20
3925,20120801:0400,52.7,20
3925,20120801:0500,52.8,20
3925,20120801:0600,52.7,20
3925,20120801:0700,52.7,20
3925,20120801:0800,52.7,20
3925,20120801:0900,52.8,20
3925,20120801:1000,52.7,20
3925,20120801:1100,52.9,20
3925,20120801:1200,53.1,20
3925,20120801:1300,52.7,20
3925,20120801:1400,52.8,20
3925,20120801:1500,52.9,20
3925,20120801:1600,53.2,20
3925,20120801:1700,53.2,20
3925,20120801:1800,52.8,20
3925,20120801:1900,52.8,20
3925,20120801:2000,52.8,20
3925,20120801:2100,52.9,20
3925,20120801:2200,52.8,20
3925,20120801:2300,52.8,20
3925,20120802:0000,52.9,20
3925,20120802:0100,52.9,20
3925,20120802:0200,53,20
3925,20120802:0300,52.8,20
3925,20120802:0400,52.8,20
3925,20120802:0500,52.7,20
3925,20120802:0600,52.8,20
3925,20120802:0700,52.7,20
3925,20120802:0800,52.7,20
3925,20120802:0900,52.7,20
3925,20120802:1000,52.9,20
3925,20120802:1100,53,20
3925,20120802:1200,52.9,20
3925,20120802:1300,52.7,20
3925,20120802:1400,53,20
3925,20120802:1500,52.9,20
3925,20120802:1600,52.8,20
3925,20120802:1700,52.6,20
3925,20120802:1800,52.9,20
3925,20120802:1900,52.9,20
3925,20120802:2000,52.5,20
3925,20120802:2100,52.5,20
3925,20120802:2200,52.6,20
3925,20120802:2300,52.5,20
3925,20120803:0000,52.5,20
3925,20120803:0100,52.5,20
3925,20120803:0200,52.5,20
3925,20120803:0300,52.5,20
3925,20120803:0400,52.5,20
3925,20120803:0500,52.5,20
3925,20120803:0600,52.5,20
3925,20120803:0700,52.6,20
3925,20120803:0800,52.5,20
3925,20120803:0900,52.5,20
3925,20120803:1000,52.5,20
3925,20120803:1100,52.6,20
3925,20120803:1200,52.6,20
3925,20120803:1300,52.6,20
3925,20120803:1400,52.5,20
3925,20120803:1500,52.5,20
3925,20120803:1600,52.5,20
3925,20120803:1700,52.5,20
3925,20120803:1800,52.6,20
3925,20120803:1900,52.6,20
3925,20120803:2000,52.5,20
3925,20120803:2100,52.6,20
3925,20120803:2200,52.5,20
3925,20120803:2300,52.5,20
3925,20120804:0000,52.5,20
3925,20120804:0100,52.5,20
3925,20120804:0200,52.5,20
3925,20120804:0300,52.5,20
3925,20120804:0400,52.5,20
3925,20120804:0500,52.5,20
3925,20120804:0600,52.5,20
3925,20120804:0700,52.5,20
3925,20120804:0800,52.6,20
3925,20120804:0900,52.5,20
3925,20120804:1000,52.5,20
3925,20120804:1100,52.5,20
3925,20120804:1200,52.5,20
3925,20120804:1300,52.6,20
3925,20120804:1400,52.6,20
3925,20120804:1500,52.7,20
3925,20120804:1600,52.5,20
3925,20120804:1700,52.4,20
3925,20120804:1800,52.3,20
3925,20120804:1900,52.3,20
3925,20120804:2000,52.4,20
3925,20120804:2100,52.3,20
3925,20120804:2200,52.3,20
3925,20120804:2300,52.3,20
3925,20120805:0000,52.3,20
3925,20120805:0100,52.3,20
3925,20120805:0200,52.3,20
3925,20120805:0300,52.3,20
3925,20120805:0400,52.3,20
3925,20120805:0500,52.3,20
3925,20120805:0600,52.4,20
3925,20120805:0700,52.3,20
3925,20120805:0800,52.3,20
3925,20120805:0900,52.4,20
3925,20120805:1000,52.3,20
3925,20120805:1100,52.3,20
3925,20120805:1200,52.4,20
3925,20120805:1300,52.3,20
3925,20120805:1400,52.3,20
3925,20120805:1500,52.3,20
3925,20120805:1600,52.3,20
3925,20120805:1700,52.5,20
3925,20120805:1800,52.5,20
3925,20120805:1900,52.1,20
3925,20120805:2000,52.2,20
3925,20120805:2100,52.1,20
3925,20120805:2200,52.1,20
3925,20120805:2300,52.1,20
3925,20120806:0000,52.1,20
3925,20120806:0100,52.1,20
3925,20120806:0200,52.1,20
3925,20120806:0300,52.2,20
3925,20120806:0400,52.1,20
3925,20120806:0500,52.2,20
3925,20120806:0600,52.2,20
3925,20120806:0700,52.1,20
3925,20120806:0800,52.1,20
3925,20120806:0900,52.1,20
3925,20120806:1000,52.2,20
3925,20120806:1100,52.1,20
3925,20120806:1200,52.1,20
3925,20120806:1300,52.1,20
3925,20120806:1400,52.1,20
3925,20120806:1500,52.1,20
3925,20120806:1600,52.1,20
3925,20120806:1700,52.1,20
3925,20120806:1800,52.2,20
3925,20120806:1900,52.1,20
3925,20120806:2000,52.1,20
3925,20120806:2100,51.9,20
3925,20120806:2200,52.1,20
3925,20120806:2300,52.1,20
3925,20120807:0000,52.1,20
3925,20120807:0100,51.9,20
3925,20120807:0200,51.9,20
3925,20120807:0300,51.9,20
3925,20120807:0400,52,20
3925,20120807:0500,52,20
3925,20120807:0600,52.1,20
3925,20120807:0700,52.3,20
3925,20120807:0800,52.3,20
3925,20120807:0900,52.3,20
3925,20120807:1000,52,20
3925,20120807:1100,52.1,20
3925,20120807:1200,51.9,20
3925,20120807:1300,51.9,20
3925,20120807:1400,52.3,20
3925,20120807:1500,52.3,20
3925,20120807:1600,52.4,20
3925,20120807:1700,52.3,20
3925,20120807:1800,52.5,20
3925,20120807:1900,52.8,20
3925,20120807:2000,53.1,20
3925,20120807:2100,53.2,20
3925,20120807:2200,53.6,20
3925,20120807:2300,53.5,20
3925,20120808:0000,53.6,20
3925,20120808:0100,53.6,20
3925,20120808:0200,53.5,20
3925,20120808:0300,53.4,20
3925,20120808:0400,53.3,20
3925,20120808:0500,53.3,20
3925,20120808:0600,53.3,20
3925,20120808:0700,53.6,20
3925,20120808:0800,53.6,20
3925,20120808:0900,53.5,20
3925,20120808:1000,53.7,20
3925,20120808:1100,53.6,20
3925,20120808:1200,53.6,20
3925,20120808:1300,53.8,20
3925,20120808:1400,53.7,20
3925,20120808:1500,53.8,20
3925,20120808:1600,53.8,20
3925,20120808:1700,53.6,20
3925,20120808:1800,53.6,20
3925,20120808:1900,53.8,20
3925,20120808:2000,53.8,20
3925,20120808:2100,53.7,20
3925,20120808:2200,53.6,20
3925,20120808:2300,53.5,20
3925,20120809:0000,53.6,20
3925,20120809:0100,53.6,20
3925,20120809:0200,53.6,20
3925,20120809:0300,53.6,20
3925,20120809:0400,53.6,20
3925,20120809:0500,53.6,20
3925,20120809:0600,53.5,20
3925,20120809:0700,53.6,20
3925,20120809:0800,53.6,20
3925,20120809:0900,53.6,20
3925,20120809:1000,53.5,20
3925,20120809:1100,53.5,20
3925,20120809:1200,53.4,20
3925,20120809:1300,53.3,20
3925,20120809:1400,53.4,20
3925,20120809:1500,53.4,20
3925,20120809:1600,53.4,20
3925,20120809:1700,53.3,20
3925,20120809:1800,53.1,20
3925,20120809:1900,53.2,20
3925,20120809:2000,53.2,20
3925,20120809:2100,53.2,20
3925,20120809:2200,53.1,20
3925,20120809:2300,53.2,20
3925,20120810:0000,53.2,20
3925,20120810:0100,53.1,20
3925,20120810:0200,53.2,20
3925,20120810:0300,53.1,20
3925,20120810:0400,53.2,20
3925,20120810:0500,53.1,20
3925,20120810:0600,53.1,20
3925,20120810:0700,53.2,20
3925,20120810:0800,53,20
3925,20120810:0900,52.8,20
3925,20120810:1000,53,20
3925,20120810:1100,52.9,20
3925,20120810:1200,53,20
3925,20120810:1300,52.9,20
3925,20120810:1400,53.1,20
3925,20120810:1500,53,20
3925,20120810:1600,52.9,20
3925,20120810:1700,52.9,20
3925,20120810:1800,53,20
3925,20120810:1900,52.9,20
3925,20120810:2000,53,20
3925,20120810:2100,52.9,20
3925,20120810:2200,53,20
3925,20120810:2300,52.9,20
3925,20120811:0000,52.9,20
3925,20120811:0100,52.9,20
3925,20120811:0200,52.9,20
3925,20120811:0300,52.9,20
3925,20120811:0400,53,20
3925,20120811:0500,52.9,20
3925,20120811:0600,53,20
3925,20120811:0700,52.7,20
3925,20120811:0800,52.8,20
3925,20120811:0900,52.8,20
3925,20120811:1000,52.7,20
3925,20120811:1100,52.7,20
3925,20120811:1200,52.8,20
3925,20120811:1300,53.2,20
3925,20120811:1400,52.8,20
3925,20120811:1500,52.9,20
3925,20120811:1600,53,20
3925,20120811:1700,53,20
3925,20120811:1800,53.1,20
3925,20120811:1900,52.9,20
3925,20120811:2000,52.9,20
3925,20120811:2100,52.7,20
3925,20120811:2200,52.8,20
3925,20120811:2300,52.7,20
3925,20120812:0000,52.8,20
3925,20120812:0100,52.7,20
3925,20120812:0200,52.7,20
3925,20120812:0300,52.7,20
3925,20120812:0400,52.7,20
3925,20120812:0500,52.8,20
3925,20120812:0600,52.7,20
3925,20120812:0700,52.7,20
3925,20120812:0800,52.7,20
3925,20120812:0900,52.8,20
3925,20120812:1000,52.7,20
3925,20120812:1100,52.9,20
3925,20120812:1200,53,20
3925,20120812:1300,52.9,20
3925,20120812:1400,52.9,20
3925,20120812:1500,53,20
3925,20120812:1600,53.2,20
3925,20120812:1700,53.3,20
3925,20120812:1800,53.6,20
3925,20120812:1900,53.5,20
3925,20120812:2000,53.6,20
3925,20120812:2100,53.5,20
3925,20120812:2200,53.6,20
3925,20120812:2300,53.8,20
3925,20120813:0000,53.8,20
3925,20120813:0100,53.8,20
3925,20120813:0200,53.8,20
3925,20120813:0300,53.7,20
3925,20120813:0400,53.8,20
3925,20120813:0500,53.9,20
3925,20120813:0600,54,20
3925,20120813:0700,53.8,20
3925,20120813:0800,54.1,20
3925,20120813:0900,54,20
3925,20120813:1000,54,20
3925,20120813:1100,54,20
3925,20120813:1200,54,20
3925,20120813:1300,53.7,20
3925,20120813:1400,54,20
3925,20120813:1500,54,20
3925,20120813:1600,54,20
3925,20120813:1700,53.7,20
3925,20120813:1800,53.8,20
3925,20120813:1900,53.7,20
3925,20120813:2000,53.6,20
3925,20120813:2100,53.6,20
3925,20120813:2200,53.8,20
3925,20120813:2300,53.7,20
3925,20120814:0000,53.6,20
3925,20120814:0100,53.6,20
3925,20120814:0200,53.6,20
3925,20120814:0300,53.6,20
3925,20120814:0400,53.5,20
3925,20120814:0500,53.6,20
3925,20120814:0600,53.6,20
3925,20120814:0700,53.6,20
3925,20120814:0800,53.6,20
3925,20120814:0900,53.5,20
3925,20120814:1000,53.5,20
3925,20120814:1100,53.6,20
3925,20120814:1200,53.6,20
3925,20120814:1300,53.6,20
3925,20120814:1400,53.3,20
3925,20120814:1500,53.6,20
3925,20120814:1600,53.5,20
3925,20120814:1700,53.6,20
3925,20120814:1800,53.5,20
3925,20120814:1900,53.1,20
3925,20120814:2000,53.2,20
3925,20120814:2100,53.1,20
3925,20120814:2200,52.9,20
3925,20120814:2300,53,20
3925,20120815:0000,52.9,20
3925,20120815:0100,53.1,20
3925,20120815:0200,53.1,20
3925,20120815:0300,53.1,20
3925,20120815:0400,53,20
3925,20120815:0500,52.9,20
3925,20120815:0600,52.9,20
3925,20120815:0700,52.9,20
3925,20120815:0800,52.9,20
3925,20120815:0900,53,20
3925,20120815:1000,52.9,20
3925,20120815:1100,52.8,20
3925,20120815:1200,53,20
3925,20120815:1300,52.9,20
3925,20120815:1400,53.1,20
3925,20120815:1500,52.7,20
3925,20120815:1600,52.8,20
3925,20120815:1700,52.7,20
3925,20120815:1800,52.7,20
3925,20120815:1900,52.7,20
3925,20120815:2000,52.8,20
3925,20120815:2100,52.7,20
3925,20120815:2200,52.7,20
3925,20120815:2300,52.7,20
3925,20120816:0000,52.7,20
3925,20120816:0100,52.7,20
3925,20120816:0200,52.8,20
3925,20120816:0300,52.9,20
3925,20120816:0400,52.7,20
3925,20120816:0500,52.8,20
3925,20120816:0600,53.1,20
3925,20120816:0700,53,20
3925,20120816:0800,52.9,20
3925,20120816:0900,53.2,20
3925,20120816:1000,53.1,20
3925,20120816:1100,53.2,20
3925,20120816:1200,53.1,20
3925,20120816:1300,53.2,20
3925,20120816:1400,53.2,20
3925,20120816:1500,53.1,20
3925,20120816:1600,53.2,20
3925,20120816:1700,53.1,20
3925,20120816:1800,53.2,20
3925,20120816:1900,53,20
3925,20120816:2000,53,20
3925,20120816:2100,52.9,20
3925,20120816:2200,53,20
3925,20120816:2300,52.9,20
3925,20120817:0000,52.9,20
3925,20120817:0100,52.7,20
3925,20120817:0200,52.9,20
3925,20120817:0300,52.9,20
3925,20120817:0400,52.7,20
3925,20120817:0500,52.8,20
3925,20120817:0600,53,20
3925,20120817:0700,52.7,20
3925,20120817:0800,53,20
3925,20120817:0900,53.1,20
3925,20120817:1000,53.2,20
3925,20120817:1100,53.1,20
3925,20120817:1200,53.2,20
3925,20120817:1300,53.2,20
3925,20120817:1400,53.1,20
3925,20120817:1500,53.2,20
3925,20120817:1600,53.1,20
3925,20120817:1700,53.1,20
3925,20120817:1800,52.8,20
3925,20120817:1900,52.7,20
3925,20120817:2000,52.7,20
3925,20120817:2100,52.7,20
3925,20120817:2200,52.6,20
3925,20120817:2300,52.6,20
3925,20120818:0000,52.6,20
3925,20120818:0100,52.5,20
3925,20120818:0200,52.5,20
3925,20120818:0300,52.5,20
3925,20120818:0400,52.5,20
3925,20120818:0500,52.5,20
3925,20120818:0600,52.7,20
3925,20120818:0700,52.6,20
3925,20120818:0800,52.6,20
3925,20120818:0900,52.7,20
3925,20120818:1000,52.8,20
3925,20120818:1100,52.9,20
3925,20120818:1200,52.9,20
3925,20120818:1300,52.9,20
3925,20120818:1400,52.7,20
3925,20120818:1500,52.8,20
